id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,MODEL,BRAND
MCO579664763,MCO,Enredadera 1 Paquete X 12und De210 Cm Hoja Hiedra Mata Grand,60900,,COP,1,50,buy_it_now,gold_special,2040-08-23T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-579664763-enredadera-1-paquete-x-12und-de210-cm-hoja-hiedra-mata-grand-_JM,http://http2.mlstatic.com/D_653300-MCO43297973894_082020-I.jpg,653300-MCO43297973894_082020,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,30,True,,,,,,432789495,,,False,False,,MCO579664763,"[{'id': '4', 'type': 'standard', 'amount': 60900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-13T19:16:51Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1691.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,7,Nuevo,5,0,1,1,,mazugi
MCO621546149,MCO,Vaso Florero Arreglo Floral Flores Transparente Cilindrico 1,20900,,COP,1,25,buy_it_now,gold_special,2041-05-02T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-621546149-vaso-florero-arreglo-floral-flores-transparente-cilindrico-1-_JM,http://http2.mlstatic.com/D_626665-MCO45852896719_052021-I.jpg,626665-MCO45852896719_052021,True,,MCO164719,,MCO-VASES,,29,True,,,,,,302857549,,,False,False,,MCO621546149,"[{'id': '5', 'type': 'standard', 'amount': 20900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-25T23:40:10Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,580.56,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,2,Nuevo,6,1,1,1,MEDIDAS: 23 ALTOX9CMS,
MCO593395268,MCO,"Hojas Palma Tropical Artificial, 12 Hojas 3 Tamaños Monstera",26900,,COP,1,50,buy_it_now,gold_special,2040-10-31T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-593395268-hojas-palma-tropical-artificial-12-hojas-3-tamanos-monstera-_JM,http://http2.mlstatic.com/D_654267-MCO44002618629_112020-I.jpg,654267-MCO44002618629_112020,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,28,True,,,,,,254297232,,,False,False,,MCO593395268,"[{'id': '1', 'type': 'standard', 'amount': 26900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-25T18:24:18Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,747.22,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Suba,,,5,Nuevo,4,0,0,1,,TOOSCI
MCO614449153,MCO,Esfera Follaje Sintetica 15 Cm Decorativo Ref B15,8000,,COP,50,25,buy_it_now,gold_special,2041-09-13T16:09:25.000Z,new,https://articulo.mercadolibre.com.co/MCO-614449153-esfera-follaje-sintetica-15-cm-decorativo-ref-b15-_JM,http://http2.mlstatic.com/D_850604-MCO45406181954_032021-I.jpg,850604-MCO45406181954_032021,True,,MCO378397,,MCO-ARTIFICIAL_PLANTS,,27,True,,,,,,453113430,,,False,False,,MCO614449153,"[{'id': '7', 'type': 'standard', 'amount': 8000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-26T17:57:25Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '8', 'type': 'standard', 'amount': 6500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-26T17:57:34Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,222.22,0,COP,CO-SAN,Santander,TUNPQ0JVQzkzMTE4,Bucaramanga,False,me2,[],drop_off,False,,,,,Colombia,Santander,Bucaramanga,,,4,Nuevo,4,0,0,1,,
MCO552519907,MCO,Matas X 12und Flores Artificiales Decoración Rama 119-65 Ros,12900,,COP,1,50,buy_it_now,gold_special,2040-02-06T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-552519907-matas-x-12und-flores-artificiales-decoracion-rama-119-65-ros-_JM,http://http2.mlstatic.com/D_622199-MCO40737075989_022020-I.jpg,622199-MCO40737075989_022020,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,26,True,,,,,,432789495,,,False,False,,MCO552519907,"[{'id': '3', 'type': 'standard', 'amount': 12900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-03-10T22:39:06Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,358.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,4,Nuevo,5,0,1,1,,Universal
MCO528958257,MCO,Matas Rosas Flores Artificiales Decoración Ref 119-13 / A.e,8500,,COP,1,150,buy_it_now,gold_special,2039-08-03T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-528958257-matas-rosas-flores-artificiales-decoracion-ref-119-13-ae-_JM,http://http2.mlstatic.com/D_661181-MCO45600560555_042021-I.jpg,661181-MCO45600560555_042021,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,25,True,,,,,,432789495,,,False,False,,MCO528958257,"[{'id': '1', 'type': 'standard', 'amount': 8500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-03-06T01:44:02Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,236.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,1,Nuevo,5,0,1,1,,
MCO552396303,MCO,Matas X 12und Flores Artificiales Decoración Rama 180-44 Ros,13900,,COP,1,25,buy_it_now,gold_special,2040-02-06T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-552396303-matas-x-12und-flores-artificiales-decoracion-rama-180-44-ros-_JM,http://http2.mlstatic.com/D_694483-MCO43792758462_102020-I.jpg,694483-MCO43792758462_102020,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,24,True,,,,,,432789495,,,False,False,,MCO552396303,"[{'id': '2', 'type': 'standard', 'amount': 13900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-17T16:17:53Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,386.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,4,Nuevo,4,0,0,1,,Universal
MCO602555960,MCO,Tapete De Follaje Artificial Jardin Vertical 40x60cms,22900,,COP,250,25,buy_it_now,gold_pro,2041-01-19T22:24:34.000Z,new,https://articulo.mercadolibre.com.co/MCO-602555960-tapete-de-follaje-artificial-jardin-vertical-40x60cms-_JM,http://http2.mlstatic.com/D_709343-MCO48929635597_012022-I.jpg,709343-MCO48929635597_012022,True,,MCO378397,,MCO-ARTIFICIAL_PLANTS,,23,True,,,,,,52899955,,,False,False,,MCO602555960,"[{'id': '5', 'type': 'standard', 'amount': 22900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-28T04:13:35Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1908.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Usaquén,,,2,Nuevo,5,0,1,1,,
MCO802878548,MCO,Enredadera Girasol 1 Paquete 200cm Mata Flores Rosas A121-86,14900,,COP,1,25,buy_it_now,gold_special,2041-08-28T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-802878548-enredadera-girasol-1-paquete-200cm-mata-flores-rosas-a121-86-_JM,http://http2.mlstatic.com/D_780498-MCO47344044383_092021-I.jpg,780498-MCO47344044383_092021,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,22,True,,,,,,432789495,,,False,False,,MCO802878548,"[{'id': '1', 'type': 'standard', 'amount': 14900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-02T21:31:28Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,413.89,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,4,Nuevo,6,1,1,1,,Mazugi
MCO580895564,MCO, Plumas Artificiales Pavo De 3 A 15 Cm 20pcs ,6230,,COP,100,50,buy_it_now,gold_special,2041-08-11T20:27:41.000Z,new,https://articulo.mercadolibre.com.co/MCO-580895564-plumas-artificiales-pavo-de-3-a-15-cm-20pcs-_JM,http://http2.mlstatic.com/D_766599-MCO48342228009_112021-O.jpg,766599-MCO48342228009_112021,True,7000,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,21,False,,,,,,342141108,,,False,False,,MCO580895564,"[{'id': '1', 'type': 'standard', 'amount': 7000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-01T21:23:31Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '2', 'type': 'standard', 'amount': 5000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-01T21:23:31Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '28', 'type': 'promotion', 'amount': 6650, 'regular_amount': 7000, 'currency_id': 'COP', 'last_updated': '2022-02-04T20:37:37Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '29', 'type': 'promotion', 'amount': 5950, 'regular_amount': 7000, 'currency_id': 'COP', 'last_updated': '2022-02-04T20:37:37Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-04T20:36:34Z', 'end_time': '2022-03-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'P-MCO4175004', 'promotion_id': 'MCO580895564-bceb9540-e3f6-4189-958d-7a359be1ac7c', 'promotion_type': 'marketplace_campaign', 'discount_meli_amount': 280, 'campaign_discount_percentage': 15, 'campaign_end_date': '2022-03-01T04:00:00Z', 'order_item_price': 6230}}]",{'display_currency': 'COP'},[],[],[],36,173.06,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JPUzQwMzcw,Bosa,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Bosa,,,5,Nuevo,5,0,0,1,,Insumos de sol
MCO815994428,MCO,"800 Pétalos De Rosas Artificiales, Decorativos, Citas, Bodas",25947,,COP,1,25,buy_it_now,gold_pro,2041-09-25T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-815994428-800-petalos-de-rosas-artificiales-decorativos-citas-bodas-_JM,http://http2.mlstatic.com/D_703600-MCO47865633583_102021-O.jpg,703600-MCO47865633583_102021,True,27900,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,20,False,,,,,,627479910,,,False,False,,MCO815994428,"[{'id': '1', 'type': 'standard', 'amount': 27900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-30T16:26:03Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '16', 'type': 'promotion', 'amount': 25947, 'regular_amount': 27900, 'currency_id': 'COP', 'last_updated': '2022-02-15T17:06:18Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': '2022-02-14T03:32:44Z', 'end_time': '2022-03-01T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': 'TR-627479910-202202132332493249:MCO815994428', 'promotion_type': 'custom'}}, {'id': '17', 'type': 'promotion', 'amount': 25947, 'regular_amount': 27900, 'currency_id': 'COP', 'last_updated': '2022-02-15T17:06:18Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-15T05:00:00Z', 'end_time': '2022-02-22T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1622691-MCO815994428', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,2162.25,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjg4OTk3,San Cristobal Sur,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,San Cristobal Sur,,,5,Nuevo,6,1,1,1,,Roy Majestic
MCO641993071,MCO,Florero Jarron Decorativo Minimalista Nordico Moderno,28710,,COP,1,25,buy_it_now,gold_pro,2041-06-26T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-641993071-florero-jarron-decorativo-minimalista-nordico-moderno-_JM,http://http2.mlstatic.com/D_772370-MCO46799530339_072021-O.jpg,772370-MCO46799530339_072021,True,31900,MCO164719,,MCO-VASES,,19,False,,,,,,114173404,,,False,False,,MCO641993071,"[{'id': '34', 'type': 'standard', 'amount': 31900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-30T16:25:06Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '65', 'type': 'promotion', 'amount': 28710, 'regular_amount': 31900, 'currency_id': 'COP', 'last_updated': '2022-02-12T19:57:19Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '66', 'type': 'promotion', 'amount': 27115, 'regular_amount': 31900, 'currency_id': 'COP', 'last_updated': '2022-02-12T19:57:19Z', 'conditions': {'context_restrictions': ['buyer_loyalty_3'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '67', 'type': 'promotion', 'amount': 27115, 'regular_amount': 31900, 'currency_id': 'COP', 'last_updated': '2022-02-12T19:57:19Z', 'conditions': {'context_restrictions': ['buyer_loyalty_4'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '68', 'type': 'promotion', 'amount': 27115, 'regular_amount': 31900, 'currency_id': 'COP', 'last_updated': '2022-02-12T19:57:19Z', 'conditions': {'context_restrictions': ['buyer_loyalty_5'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '69', 'type': 'promotion', 'amount': 27115, 'regular_amount': 31900, 'currency_id': 'COP', 'last_updated': '2022-02-12T19:57:19Z', 'conditions': {'context_restrictions': ['buyer_loyalty_6'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,2392.5,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0pBTTIwMTk,Jamundí,False,me2,['fulfillment'],fulfillment,False,,,,,Colombia,Valle Del Cauca,Jamundí,,,2,Nuevo,7,1,1,1,Jarrón/Florero de mesa,
MCO562550159,MCO,Cerca Malla Artificial Expansible Hojas Hiedra 200x120 Cms.,79900,,COP,1,100,buy_it_now,gold_special,2040-06-06T22:07:30.000Z,new,https://articulo.mercadolibre.com.co/MCO-562550159-cerca-malla-artificial-expansible-hojas-hiedra-200x120-cms-_JM,http://http2.mlstatic.com/D_837366-MCO46724966115_072021-I.jpg,837366-MCO46724966115_072021,True,,MCO378397,,MCO-ARTIFICIAL_PLANTS,,18,True,,,,,,467179804,,,False,False,,MCO562550159,"[{'id': '4', 'type': 'standard', 'amount': 79900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-05-21T16:23:27Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,2219.44,0,COP,CO-RIS,Risaralda,TUNPQ0RPU2E2OGE1,Dosquebradas,True,me2,"['fs_threshold_mco_change_apr2021', 'mandatory_free_shipping']",drop_off,False,,,,,Colombia,Risaralda,Dosquebradas,,,2,Nuevo,6,1,1,1,,
MCO580599458,MCO,Enredadera 1 Paquete 218  Cm Hoja Mata Flores Rosas 119-79,16900,,COP,1,25,buy_it_now,gold_special,2040-08-28T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-580599458-enredadera-1-paquete-218-cm-hoja-mata-flores-rosas-119-79-_JM,http://http2.mlstatic.com/D_999268-MCO42907272421_072020-I.jpg,999268-MCO42907272421_072020,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,17,True,,,,,,432789495,,,False,False,,MCO580599458,"[{'id': '2', 'type': 'standard', 'amount': 16900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-14T14:28:53Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,469.44,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,5,Nuevo,5,0,1,1,,Mazugi
MCO580605783,MCO,Rosa Matas Rosas Flores Artificiales Decoración 119-11,6500,,COP,1,50,buy_it_now,gold_special,2040-08-28T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-580605783-rosa-matas-rosas-flores-artificiales-decoracion-119-11-_JM,http://http2.mlstatic.com/D_921943-MCO40762799090_022020-I.jpg,921943-MCO40762799090_022020,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,16,True,,,,,,432789495,,,False,False,,MCO580605783,"[{'id': '1', 'type': 'standard', 'amount': 6500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-03-06T02:48:19Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,180.56,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,3,Nuevo,5,0,1,1,,
MCO564190369,MCO,Enredadera Artificial 250cm Por Unidad,9000,,COP,1,250,buy_it_now,gold_pro,2040-05-23T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-564190369-enredadera-artificial-250cm-por-unidad-_JM,http://http2.mlstatic.com/D_938410-MCO41992501047_052020-I.jpg,938410-MCO41992501047_052020,True,,MCO378397,,MCO-ARTIFICIAL_PLANTS,,15,True,,,,,,52899955,,,False,False,,MCO564190369,"[{'id': '3', 'type': 'standard', 'amount': 9000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-20T19:42:40Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,750.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,me2,['fulfillment'],fulfillment,False,,,,,Colombia,Bogotá D.C.,Usaquén,,,4,Nuevo,7,1,1,1,,
MCO623663876,MCO,Rosas Flor Mata  Plástico Decoración Arreglos Florales,12000,,COP,1,50,buy_it_now,gold_special,2041-05-09T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-623663876-rosas-flor-mata-plastico-decoracion-arreglos-florales-_JM,http://http2.mlstatic.com/D_603043-MCO46014939457_052021-I.jpg,603043-MCO46014939457_052021,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,14,True,,,,,,432789495,,,False,False,,MCO623663876,"[{'id': '1', 'type': 'standard', 'amount': 12000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-05-14T21:59:42Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,333.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,3,Nuevo,5,0,1,1,,MAZUGI
MCO818979691,MCO,Rosa Preservada Eterna Petalos Naturales + Luz Led + Ferrero,98000,,COP,1,50,buy_it_now,gold_special,2041-10-03T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-818979691-rosa-preservada-eterna-petalos-naturales-luz-led-ferrero-_JM,http://http2.mlstatic.com/D_766823-MCO48637621745_122021-I.jpg,766823-MCO48637621745_122021,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,13,True,,,,,,136416879,,,False,False,,MCO818979691,"[{'id': '8', 'type': 'standard', 'amount': 98000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-12T23:03:03Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,2722.22,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,True,me2,"['self_service_in', 'mandatory_free_shipping']",xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,4,Nuevo,5,1,0,1,,FLORES PARA SIEMPRE
MCO568384106,MCO,Enredadera Artíficial. Paquete X12 Unidades. ,46800,,COP,1,250,buy_it_now,gold_special,2040-07-08T11:24:54.000Z,new,https://articulo.mercadolibre.com.co/MCO-568384106-enredadera-artificial-paquete-x12-unidades-_JM,http://http2.mlstatic.com/D_724450-MCO42390246456_062020-I.jpg,724450-MCO42390246456_062020,True,,MCO378397,,MCO-ARTIFICIAL_PLANTS,,12,True,,,,,,293527737,,,False,False,,MCO568384106,"[{'id': '6', 'type': 'standard', 'amount': 46800, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-19T18:24:23Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1300.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0NBTjU1NTU5,La Candelaria,False,me2,"['fulfillment', 'self_service_out']",fulfillment,False,,,,,Colombia,Bogotá D.C.,La Candelaria,,,4,Nuevo,7,1,1,1,,
MCO536723240,MCO,Girasol Rosas Flores Artificiales Ref 119-90 Flor Enredadera,33900,,COP,1,200,buy_it_now,gold_special,2039-09-29T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-536723240-girasol-rosas-flores-artificiales-ref-119-90-flor-enredadera-_JM,http://http2.mlstatic.com/D_629788-MCO43578281341_092020-I.jpg,629788-MCO43578281341_092020,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,11,True,,,,,,432789495,,,False,False,,MCO536723240,"[{'id': '1', 'type': 'standard', 'amount': 33900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-03-06T02:24:47Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,941.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,5,Nuevo,5,0,1,1,,Generico
