id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,BRAND,MODEL
MCO611561170,MCO,Diccionario Nacho Ingles,10345,,COP,500,2,buy_it_now,gold_pro,2041-03-06T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-611561170-diccionario-nacho-ingles-_JM,http://http2.mlstatic.com/D_736363-MCO45177604256_032021-I.jpg,736363-MCO45177604256_032021,True,,MCO1227,,MCO-BOOKS_MAGAZINES_AND_COMICS,,50,True,,,,,,225670024,,,False,False,,MCO611561170,"[{'id': '3', 'type': 'standard', 'amount': 10345, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-09T00:59:51Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,862.08,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjkyOTU1,Santa Fe,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Santa Fe,,,1,Nuevo,4,0,1,1,,
MCO626730070,MCO,Harper.bioquimica Ilustrada 31 Edicion,180000,,COP,1,1,buy_it_now,gold_pro,2041-05-19T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-626730070-harperbioquimica-ilustrada-31-edicion-_JM,http://http2.mlstatic.com/D_947277-MCO48646510639_122021-I.jpg,947277-MCO48646510639_122021,True,,MCO1227,,MCO-BOOKS_MAGAZINES_AND_COMICS,,49,True,,,,,,71523208,,,False,False,,MCO626730070,"[{'id': '1', 'type': 'standard', 'amount': 180000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-05-24T15:35:27Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,15000.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjkyOTU1,Santa Fe,True,me2,"['self_service_in', 'mandatory_free_shipping']",xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Santa Fe,,,1,Nuevo,4,0,1,1,,
MCO558231603,MCO,Pasa Tiempo Sopa De Letras La 98  Gran Promoción 4 X 20.000,19900,,COP,500,50,buy_it_now,gold_pro,2040-04-08T00:29:48.000Z,new,https://articulo.mercadolibre.com.co/MCO-558231603-pasa-tiempo-sopa-de-letras-la-98-gran-promocion-4-x-20000-_JM,http://http2.mlstatic.com/D_713849-MCO41345531788_042020-I.jpg,713849-MCO41345531788_042020,True,,MCO1227,,MCO-BOOKS_MAGAZINES_AND_COMICS,,48,True,,,,,,169991554,,,False,False,,MCO558231603,"[{'id': 'f7742053-9455-4dc9-b789-80470d5a0d43', 'type': 'standard', 'amount': 19900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-22T13:29:23Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1658.33,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0pBTTIwMTk,Jamundí,False,me2,[],cross_docking,False,,,,,Colombia,Valle Del Cauca,Jamundí,,,1,Nuevo,3,0,0,1,,
MCO647286093,MCO,El Fin De La Muerte,56000,,COP,1,1,buy_it_now,gold_pro,2041-07-11T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-647286093-el-fin-de-la-muerte-_JM,http://http2.mlstatic.com/D_999594-MCO46771951367_072021-I.jpg,999594-MCO46771951367_072021,True,,MCO1227,,MCO-BOOKS_MAGAZINES_AND_COMICS,,47,True,,,,,,556020964,,,False,False,,MCO647286093,"[{'id': '2', 'type': 'standard', 'amount': 56000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-24T17:39:07Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,4666.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0NBTjU1NTU5,La Candelaria,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,La Candelaria,,,1,Nuevo,3,0,0,1,,
MCO596292433,MCO,El Banquero De Los Pobres( Solo Nuevos/ Originales),44000,,COP,1,2,buy_it_now,gold_pro,2040-11-23T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-596292433-el-banquero-de-los-pobres-solo-nuevos-originales-_JM,http://http2.mlstatic.com/D_777011-MCO44199455477_112020-I.jpg,777011-MCO44199455477_112020,True,,MCO1227,,MCO-BOOKS_MAGAZINES_AND_COMICS,,46,True,,,,,,515528688,,,False,False,,MCO596292433,"[{'id': '2', 'type': 'standard', 'amount': 44000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-17T02:49:55Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3666.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0NBTjU1NTU5,La Candelaria,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,La Candelaria,,,1,Nuevo,4,0,1,1,,
MCO598341475,MCO,"Cumbiana, Relatos De Un Mundo Perdido( Solo Originales)",50000,,COP,1,2,buy_it_now,gold_special,2040-12-08T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-598341475-cumbiana-relatos-de-un-mundo-perdido-solo-originales-_JM,http://http2.mlstatic.com/D_858014-MCO46370204385_062021-I.jpg,858014-MCO46370204385_062021,True,,MCO1227,,MCO-BOOKS_MAGAZINES_AND_COMICS,,45,True,,,,,,515528688,,,False,False,,MCO598341475,"[{'id': '1', 'type': 'standard', 'amount': 50000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-12T22:42:39Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1388.89,0,COP,CO-DC,Bogotá D.C.,TUNPQ0NBTjU1NTU5,La Candelaria,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,La Candelaria,,,1,Nuevo,4,0,1,1,,
MCO476470695,MCO,Tablero Acilico Cuadriculado (80x60cm) Marco En Madera  ,75000,,COP,50000,50,buy_it_now,gold_pro,2040-07-26T01:07:10.000Z,new,https://articulo.mercadolibre.com.co/MCO-476470695-tablero-acilico-cuadriculado-80x60cm-marco-en-madera-_JM,http://http2.mlstatic.com/D_602925-MCO32178797095_092019-I.jpg,602925-MCO32178797095_092019,True,,MCO1227,,MCO-BOOKS_MAGAZINES_AND_COMICS,,44,True,,,,,,264521476,,,False,False,,MCO476470695,"[{'id': '3', 'type': 'standard', 'amount': 75000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-24T00:57:13Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,6250.0,0,COP,CO-CUN,Cundinamarca,TUNPQ1NPQTZlMjkx,Soacha,True,me2,['mandatory_free_shipping'],cross_docking,False,,,,,Colombia,Cundinamarca,Soacha,,,1,Nuevo,4,0,1,1,,
MCO592169610,MCO,Diario De Nikki 2: Cuando No Eres La Reina De La Fiesta,65000,,COP,1,5,buy_it_now,gold_pro,2040-10-23T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-592169610-diario-de-nikki-2-cuando-no-eres-la-reina-de-la-fiesta-_JM,http://http2.mlstatic.com/D_933709-MCO43916952293_102020-I.jpg,933709-MCO43916952293_102020,True,,MCO1227,,MCO-BOOKS_MAGAZINES_AND_COMICS,,43,True,,,,,,438128163,,,False,False,,MCO592169610,"[{'id': '56efd977-e8fb-41e2-9942-c06c57a54ca2', 'type': 'standard', 'amount': 65000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-28T14:05:26Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '1', 'type': 'promotion', 'amount': 61750, 'regular_amount': 65000, 'currency_id': 'COP', 'last_updated': '2021-05-21T02:20:49Z', 'conditions': {'context_restrictions': [], 'start_time': '2021-05-20T05:00:00Z', 'end_time': '2021-05-27T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '137199-MCO592169610', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,5416.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,1,Nuevo,4,0,1,1,,
MCO532639275,MCO,Telas,1400,,COP,1,1,buy_it_now,gold_special,2039-08-28T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-532639275-telas-_JM,http://http2.mlstatic.com/D_703438-MCO43128107948_082020-I.jpg,703438-MCO43128107948_082020,True,,MCO1227,,MCO-BOOKS_MAGAZINES_AND_COMICS,,42,True,,,,,,440376751,,,False,False,,MCO532639275,"[{'id': '1', 'type': 'standard', 'amount': 1400, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-24T00:02:01Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,38.89,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_out'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Engativá,,,1,Nuevo,4,0,1,1,,
MCO822908951,MCO,Carta De Hogwarts Harry Potter Ingles O Español,10000,,COP,1,2,buy_it_now,gold_special,2041-10-14T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-822908951-carta-de-hogwarts-harry-potter-ingles-o-espanol-_JM,http://http2.mlstatic.com/D_969627-MCO47940963978_102021-I.jpg,969627-MCO47940963978_102021,True,,MCO1227,,MCO-BOOKS_MAGAZINES_AND_COMICS,,41,True,,,,,,76462189,,,False,False,,MCO822908951,"[{'id': '2', 'type': 'standard', 'amount': 10000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-20T03:03:00Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,277.78,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Martires,,,1,Nuevo,4,0,1,1,,
