id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,BRAND,MODEL
MCO832875822,MCO,Extensiones De Cabello Semi Natural Cola De Caballo,42000,,COP,1,5,buy_it_now,gold_pro,2041-11-12T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-832875822-extensiones-de-cabello-semi-natural-cola-de-caballo-_JM,http://http2.mlstatic.com/D_823074-MCO48255702374_112021-O.jpg,823074-MCO48255702374_112021,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,50,False,,,,,,166915984,,,False,False,,MCO832875822,"[{'id': '1', 'type': 'standard', 'amount': 42000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-17T18:39:08Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3500.0,0,COP,CO-CUN,Cundinamarca,TUNPQ0NISTk4OWIx,Chía,False,me2,[],xd_drop_off,False,,,,,Colombia,Cundinamarca,Chía,,,2,Nuevo,5,0,1,1,,
MCO474151170,MCO,Extensión Cola De Caballo De Apariencia Natural,42000,,COP,1,100,buy_it_now,gold_special,2038-06-10T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-474151170-extension-cola-de-caballo-de-apariencia-natural-_JM,http://http2.mlstatic.com/D_798017-MCO32691536820_102019-O.jpg,798017-MCO32691536820_102019,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,49,False,,,,,,271109674,,,False,False,,MCO474151170,"[{'id': '2', 'type': 'standard', 'amount': 42000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-02T15:25:04Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1166.67,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,False,me2,[],drop_off,False,,,,,Colombia,Valle Del Cauca,Cali,,,2,Nuevo,5,0,1,1,,
MCO499838780,MCO,"Pegante Para Pelucas ,ultra Hold De 1.4onzas Local Bogota ",95000,,COP,1,100,buy_it_now,gold_special,2038-12-31T02:37:06.000Z,new,https://articulo.mercadolibre.com.co/MCO-499838780-pegante-para-pelucas-ultra-hold-de-14onzas-local-bogota-_JM,http://http2.mlstatic.com/D_907062-MCO31120780067_062019-I.jpg,907062-MCO31120780067_062019,True,,MCO169769,,MCO-BEAUTY_WIGS,,48,True,,,,,,203433694,,,False,False,,MCO499838780,"[{'id': 'bddaec27-8920-41ec-a076-55911209e3d6', 'type': 'standard', 'amount': 95000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-05T23:10:26Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,2638.89,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,True,me2,['mandatory_free_shipping'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,1,Nuevo,4,0,0,1,,
MCO453271210,MCO,"Extensiones De Cabello En Mechones ,lee Mi Reputacion.",12000,,COP,1,50,buy_it_now,gold_pro,2038-05-27T16:29:50.000Z,new,https://articulo.mercadolibre.com.co/MCO-453271210-extensiones-de-cabello-en-mechones-lee-mi-reputacion-_JM,http://http2.mlstatic.com/D_14724-MCO20090056091_052014-I.jpg,14724-MCO20090056091_052014,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,47,True,,,,,,66111872,,,False,False,,MCO453271210,"[{'id': '049671f5-21ff-4042-8536-7a99cf7bb60c', 'type': 'standard', 'amount': 12000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-09-02T22:07:22Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1000.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,1,Nuevo,6,0,1,1,,
MCO503439846,MCO,Extension Cabello Apariencia Natural Con Cable Invisible,49900,,COP,1,200,buy_it_now,gold_special,2039-02-08T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-503439846-extension-cabello-apariencia-natural-con-cable-invisible-_JM,http://http2.mlstatic.com/D_706051-MCO48906089078_012022-O.jpg,706051-MCO48906089078_012022,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,46,False,,,,,,231891102,,,False,False,,MCO503439846,"[{'id': '1', 'type': 'standard', 'amount': 49900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-28T04:43:56Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1386.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Usaquén,,,2,Nuevo,6,1,1,1,,
MCO567539371,MCO,Peluca Bob De Apariencia Natural ,99000,,COP,1,50,buy_it_now,gold_special,2040-06-16T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-567539371-peluca-bob-de-apariencia-natural-_JM,http://http2.mlstatic.com/D_681147-MCO44493846719_012021-O.jpg,681147-MCO44493846719_012021,True,,MCO169769,,MCO-BEAUTY_WIGS,,45,False,,,,,,271109674,,,False,False,,MCO567539371,"[{'id': '94', 'type': 'standard', 'amount': 99000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-01T16:26:14Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,2750.0,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,True,me2,['mandatory_free_shipping'],drop_off,False,,,,,Colombia,Valle Del Cauca,Cali,,,4,Nuevo,6,1,1,1,Rubian,Bob
MCO832997284,MCO,Cinta Para Extensiones Pelucas (08cm X 3 Yardas) Walter Tape,33000,,COP,1,5,buy_it_now,gold_pro,2041-11-12T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-832997284-cinta-para-extensiones-pelucas-08cm-x-3-yardas-walter-tape-_JM,http://http2.mlstatic.com/D_781314-MCO48259702101_112021-O.jpg,781314-MCO48259702101_112021,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,44,False,,,,,,166915984,,,False,False,,MCO832997284,"[{'id': '2', 'type': 'standard', 'amount': 33000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-11T13:33:17Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,2750.0,0,COP,CO-CUN,Cundinamarca,TUNPQ0NISTk4OWIx,Chía,False,me2,[],xd_drop_off,False,,,,,Colombia,Cundinamarca,Chía,,,2,Nuevo,6,1,1,1,,
MCO589890394,MCO,Peluca Rubia Lisa Larga 1 Metro ,40000,,COP,50,50,buy_it_now,gold_pro,2040-10-12T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-589890394-peluca-rubia-lisa-larga-1-metro-_JM,http://http2.mlstatic.com/D_612931-MCO47661907889_092021-I.jpg,612931-MCO47661907889_092021,True,,MCO169769,,MCO-BEAUTY_WIGS,,43,True,,,,,,153470050,,,False,False,,MCO589890394,"[{'id': 'b7103eeb-4de8-437b-9e82-ae419c6597b6', 'type': 'standard', 'amount': 40000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-17T23:53:58Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3333.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjkyOTU1,Santa Fe,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Santa Fe,,,2,Nuevo,5,0,1,1,,
MCO524658698,MCO,Cola De Cabello Seminatural Rubio Platino Extralarga,45000,,COP,250,50,buy_it_now,gold_pro,2041-06-24T12:18:27.000Z,new,https://articulo.mercadolibre.com.co/MCO-524658698-cola-de-cabello-seminatural-rubio-platino-extralarga-_JM,http://http2.mlstatic.com/D_620449-MCO46552525490_062021-O.jpg,620449-MCO46552525490_062021,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,42,False,,,,,,255062867,,,False,False,,MCO524658698,"[{'id': '4', 'type': 'standard', 'amount': 45000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-31T12:07:18Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3750.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,[],cross_docking,False,,,,,Colombia,Bogotá D.C.,Engativá,,,2,Nuevo,5,0,1,1,,
MCO587427740,MCO,Peluca Corta Blanca,15000,,COP,1,5,buy_it_now,gold_pro,2040-10-02T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-587427740-peluca-corta-blanca-_JM,http://http2.mlstatic.com/D_899738-MCO43784264755_102020-I.jpg,899738-MCO43784264755_102020,True,,MCO169769,,MCO-BEAUTY_WIGS,,41,True,,,,,,153470050,,,False,False,,MCO587427740,"[{'id': '1', 'type': 'standard', 'amount': 15000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-09T14:41:31Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1250.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjkyOTU1,Santa Fe,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Santa Fe,,,1,Nuevo,5,0,1,1,,
