id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,BRAND,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture
MCO452314108,MCO,Olaplex Kit Uso Personal #1x15 Ml + #2x30ml 100% Garantizado,52000,,COP,250,500,buy_it_now,gold_special,2038-08-12T15:35:43.000Z,new,https://articulo.mercadolibre.com.co/MCO-452314108-olaplex-kit-uso-personal-1x15-ml-2x30ml-100-garantizado-_JM,http://http2.mlstatic.com/D_983501-MCO40867512913_022020-I.jpg,983501-MCO40867512913_022020,True,,MCO1266,,MCO-HAIR_TREATMENTS,,50,True,,,,,,149996738,,,False,False,,MCO452314108,"[{'id': '4', 'type': 'standard', 'amount': 52000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-09T01:45:05Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1444.44,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,4,Olaplex,Nuevo,5,0,1,1
MCO456819576,MCO,"Cabello Largo ,abundante,sano/nomascaida T/tamiento/jengibre",34990,,COP,1,500,buy_it_now,gold_special,2039-12-18T03:42:23.000Z,new,https://articulo.mercadolibre.com.co/MCO-456819576-cabello-largo-abundantesanonomascaida-ttamientojengibre-_JM,http://http2.mlstatic.com/D_764278-MCO43875780630_102020-O.jpg,764278-MCO43875780630_102020,True,,MCO1266,,MCO-HAIR_TREATMENTS,,49,False,,,,,,195889150,,,False,False,,MCO456819576,"[{'id': 'ff635ccf-24f6-4ede-93fd-f7e96cf8813a', 'type': 'standard', 'amount': 34990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-01T16:14:22Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,971.94,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,me2,[],cross_docking,False,,,,,Colombia,Bogotá D.C.,Suba,,,5,BOQIAN,Nuevo,5,0,1,1
MCO619742142,MCO,Tinte Bigen Men Barba Y Bigote Negro Natural B102,28200,,COP,1,200,buy_it_now,gold_special,2041-04-25T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-619742142-tinte-bigen-men-barba-y-bigote-negro-natural-b102-_JM,http://http2.mlstatic.com/D_616163-MCO45772822149_042021-I.jpg,616163-MCO45772822149_042021,True,,MCO180942,1287,MCO-HAIR_DYES_COLORANTS_DECOLORANTS,,48,True,,,,,,280824856,,,False,False,,MCO619742142,"[{'id': '29', 'type': 'standard', 'amount': 28200, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-03T10:24:22Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '31', 'type': 'promotion', 'amount': 28200, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-13T15:38:59Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,783.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ0FOVDMyNjIx,Antonio Nariño,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Antonio Nariño,,,2,Locatel,Nuevo,6,1,1,1
MCO591161311,MCO,Bonhomia Kit Aclarado Natural - Ml A $246,62000,,COP,1,150,buy_it_now,gold_special,2040-10-18T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-591161311-bonhomia-kit-aclarado-natural-ml-a-246-_JM,http://http2.mlstatic.com/D_764971-MCO43847376611_102020-I.jpg,764971-MCO43847376611_102020,True,,MCO180951,,MCO-HAIR_SHAMPOOS_AND_CONDITIONERS,,47,True,,,,,,232567954,,,False,False,,MCO591161311,"[{'id': '4', 'type': 'standard', 'amount': 62000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-16T02:38:40Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '3', 'type': 'standard', 'amount': 62000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-16T02:38:39Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1722.22,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,2,bonhomia,Nuevo,6,0,1,1
MCO510363435,MCO,American Crew Fiber Paste 85gr - Unidad a $693,58900,,COP,1,500,buy_it_now,gold_special,2039-05-16T01:11:02.000Z,new,https://articulo.mercadolibre.com.co/MCO-510363435-american-crew-fiber-paste-85gr-_JM,http://http2.mlstatic.com/D_901686-MCO48920246054_012022-I.jpg,901686-MCO48920246054_012022,True,,MCO1267,,MCO-BEAUTY_AND_PERSONAL_CARE_SUPPLIES,,46,True,,,,,,149996738,,,False,False,,MCO510363435,"[{'id': '4', 'type': 'standard', 'amount': 58900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-26T17:36:14Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1636.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,4,American Crew,Nuevo,5,0,1,1
MCO605905804,MCO,Tinte Fantasia Alfaparf 90 Ml - mL a $202,18200,,COP,1,150,buy_it_now,gold_special,2041-08-30T23:24:19.000Z,new,https://articulo.mercadolibre.com.co/MCO-605905804-tinte-fantasia-alfaparf-90-ml-_JM,http://http2.mlstatic.com/D_748071-MCO47299386254_082021-O.jpg,748071-MCO47299386254_082021,True,,MCO180942,,MCO-HAIR_DYES_COLORANTS_DECOLORANTS,,45,False,,,,,,149996738,,,False,False,,MCO605905804,"[{'id': '3', 'type': 'standard', 'amount': 18200, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-04T23:27:29Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,505.56,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,False,me2,"['fulfillment', 'self_service_out']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,5,Alfaparf,Nuevo,8,1,1,1
MCO506112494,MCO,Skala Mais Cachos,28000,,COP,1,500,buy_it_now,gold_pro,2041-04-16T15:17:37.000Z,new,https://articulo.mercadolibre.com.co/MCO-506112494-skala-mais-cachos-_JM,http://http2.mlstatic.com/D_674180-MCO31111719861_062019-I.jpg,674180-MCO31111719861_062019,True,,MCO1266,,MCO-HAIR_TREATMENTS,,44,True,,,,,,168726565,,,False,False,,MCO506112494,"[{'id': '12', 'type': 'standard', 'amount': 28000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-16T03:29:07Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,2333.33,0,COP,CO-ANT,Antioquia,TUNPQ0VOVjU5YjYx,Envigado,False,me2,['fulfillment'],fulfillment,False,,,,,Colombia,Antioquia,Envigado,,,7,Skala,Nuevo,9,1,1,1
MCO580901577,MCO,Shampoo Ducray Kelual Ds Descamativos X 100ml,80250,,COP,50,250,buy_it_now,gold_special,2040-08-30T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-580901577-shampoo-ducray-kelual-ds-descamativos-x-100ml-_JM,http://http2.mlstatic.com/D_620552-MCO47645445166_092021-I.jpg,620552-MCO47645445166_092021,True,,MCO180951,1287,MCO-HAIR_SHAMPOOS_AND_CONDITIONERS,,43,True,,,,,,280824856,,,False,False,,MCO580901577,"[{'id': '58', 'type': 'standard', 'amount': 80250, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-03T12:04:46Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '60', 'type': 'promotion', 'amount': 80250, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-13T15:30:53Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,2229.17,0,COP,CO-DC,Bogotá D.C.,TUNPQ0FOVDMyNjIx,Antonio Nariño,True,me2,"['fs_threshold_mco_change_apr2021', 'fs_threshold_mco_change_jul2021', 'self_service_in', 'mandatory_free_shipping']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Antonio Nariño,,,3,Ducray,Nuevo,6,1,1,1
MCO508642776,MCO,"Tónico Barba Lumberman, X 2 Frascos De 30 Ml. Invima",37990,,COP,1,500,buy_it_now,gold_pro,2040-07-18T02:56:13.000Z,new,https://articulo.mercadolibre.com.co/MCO-508642776-tonico-barba-lumberman-x-2-frascos-de-30-ml-invima-_JM,http://http2.mlstatic.com/D_975309-MCO42466060805_072020-I.jpg,975309-MCO42466060805_072020,True,39990,MCO1266,,MCO-HAIR_TREATMENTS,,42,True,,,,,,40319940,,,False,False,,MCO508642776,"[{'id': '1', 'type': 'standard', 'amount': 39990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-05-21T02:41:30Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '41', 'type': 'promotion', 'amount': 37990, 'regular_amount': 39990, 'currency_id': 'COP', 'last_updated': '2022-02-16T23:01:23Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3976', 'promotion_id': 'MCO3976', 'promotion_type': 'campaign'}}, {'id': '42', 'type': 'promotion', 'amount': 37990, 'regular_amount': 39990, 'currency_id': 'COP', 'last_updated': '2022-02-16T23:01:23Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3977', 'promotion_id': 'MCO3977', 'promotion_type': 'campaign'}}, {'id': '43', 'type': 'promotion', 'amount': 37990, 'regular_amount': 39990, 'currency_id': 'COP', 'last_updated': '2022-02-16T23:01:23Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,3165.83,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,True,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Suba,,,5,Lumberman,Nuevo,6,1,1,1
MCO502418745,MCO,Cera Murrays Superior Cabello Pomada Mate Tamaño Grande,18700,,COP,250,500,buy_it_now,gold_special,2039-01-26T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-502418745-cera-murrays-superior-cabello-pomada-mate-tamano-grande-_JM,http://http2.mlstatic.com/D_872958-MCO29296355691_012019-I.jpg,872958-MCO29296355691_012019,True,,MCO1267,,MCO-BEAUTY_AND_PERSONAL_CARE_SUPPLIES,,41,True,,,,,,198853673,,,False,False,,MCO502418745,"[{'id': '10', 'type': 'standard', 'amount': 18700, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T17:49:31Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '11', 'type': 'standard', 'amount': 17000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T17:49:52Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '8', 'type': 'promotion', 'amount': 15304, 'regular_amount': 16110, 'currency_id': 'COP', 'last_updated': '2022-02-02T21:08:03Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': '2022-02-02T21:07:10Z', 'end_time': '2022-02-07T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': 'TR-198853673-2022020217080282:MCO502418745', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],36,519.44,0,COP,CO-DC,Bogotá D.C.,TUNPQ0FOVDMyNjIx,Antonio Nariño,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Antonio Nariño,,,2,Murray's,Nuevo,5,0,0,1
