id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,BRAND,ITEM_CONDITION,MODEL,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture
MCO513637532,MCO,Jabón Potásico 1 Litro Con Fitohomonas Envio Nacional Gratis,25000,,COP,150,500,buy_it_now,gold_special,2041-06-01T09:17:01.000Z,new,https://articulo.mercadolibre.com.co/MCO-513637532-jabon-potasico-1-litro-con-fitohomonas-envio-nacional-gratis-_JM,http://http2.mlstatic.com/D_817577-MCO43175099591_082020-I.jpg,817577-MCO43175099591_082020,True,,MCO172903,,MCO-SOIL_FERTILIZERS,,50,True,,,,,,432439187,,,False,False,,MCO513637532,"[{'id': '8', 'type': 'standard', 'amount': 25000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-23T00:28:15Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,694.44,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,custom,['is_flammable'],custom,False,,,,,Colombia,Bogotá D.C.,Engativá,,,5,MckennaG,Nuevo,1024,4,0,1,1
MCO590260156,MCO,Pie De Cría De Lombriz Roja Californiana X Kilo,6699,,COP,5000,250,buy_it_now,gold_special,2040-10-14T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-590260156-pie-de-cria-de-lombriz-roja-californiana-x-kilo-_JM,http://http2.mlstatic.com/D_881850-MCO42006154959_052020-I.jpg,881850-MCO42006154959_052020,True,,MCO172904,,MCO-GARDENING_AND_AGRICULTURE_SUBSTRATES,,49,True,,,,,,147722680,,,False,False,,MCO590260156,"[{'id': '5', 'type': 'standard', 'amount': 6699, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-25T16:00:20Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,186.08,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,6,LOMBRIZ ROJA CALIFORNIANA,Nuevo,EUSENIA FOETIDA,5,0,1,1
MCO601191812,MCO,Tijera Corta Cesped Mango Telescopico,32900,,COP,1,100,buy_it_now,gold_special,2041-01-06T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-601191812-tijera-corta-cesped-mango-telescopico-_JM,http://http2.mlstatic.com/D_707361-MCO44543187000_012021-I.jpg,707361-MCO44543187000_012021,True,,MCO172897,,MCO-PRUNING_SHEARS,,48,True,,,,,,431834790,,,False,False,,MCO601191812,"[{'id': '8', 'type': 'standard', 'amount': 32900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-06T14:01:46Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '6', 'type': 'promotion', 'amount': 27508, 'regular_amount': 29900, 'currency_id': 'COP', 'last_updated': '2021-08-18T01:19:43Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-08-11T13:38:18Z', 'end_time': '2021-09-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'P-MCO1213004', 'promotion_id': 'MCO601191812-5544e74d-e680-45eb-aa4a-237a65b401ba', 'promotion_type': 'marketplace_campaign', 'discount_meli_amount': 598, 'campaign_discount_percentage': 8, 'campaign_end_date': '2021-09-01T04:00:00Z', 'order_item_price': 28106}}, {'id': '7', 'type': 'promotion', 'amount': 27508, 'regular_amount': 29900, 'currency_id': 'COP', 'last_updated': '2021-08-18T01:19:43Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': '2021-08-11T13:38:18Z', 'end_time': '2021-09-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': 'INDIVIDUAL-MCO601191812-202108172119431943:MCO601191812', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],36,913.89,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,False,me2,[],cross_docking,False,,,,,Colombia,Valle Del Cauca,Cali,,,3,,Nuevo,,4,0,0,1
MCO565811764,MCO,"Tierra Negra, Bulto X 36 Kilogramos. ",25000,,COP,1,250,buy_it_now,gold_pro,2040-06-04T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-565811764-tierra-negra-bulto-x-36-kilogramos-_JM,http://http2.mlstatic.com/D_765176-MCO42502792393_072020-I.jpg,765176-MCO42502792393_072020,True,,MCO172904,,MCO-GARDENING_AND_AGRICULTURE_SUBSTRATES,,47,True,,,,,,114828680,,,False,False,,MCO565811764,"[{'id': 'e75d745c-3c59-4563-99dd-0a582b54b732', 'type': 'standard', 'amount': 25000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-06T13:38:42Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,2083.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,me2,['self_service_out'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,6,Jardineros de la Sabana,Nuevo,Jardineros de la Sabana,6,1,1,1
MCO560218104,MCO,Grama Macana Por M2 En Medellín,5000,,COP,500,500,buy_it_now,gold_pro,2040-04-22T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-560218104-grama-macana-por-m2-en-medellin-_JM,http://http2.mlstatic.com/D_631831-MCO41557399191_042020-I.jpg,631831-MCO41557399191_042020,True,,MCO373470,,MCO-GARDENING,,46,True,,,,,,123316374,,,False,False,,MCO560218104,"[{'id': '5', 'type': 'standard', 'amount': 5000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-11T22:46:47Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '3', 'type': 'promotion', 'amount': 3610, 'regular_amount': 3800, 'currency_id': 'COP', 'last_updated': '2022-02-03T13:34:45Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-04T05:00:00Z', 'end_time': '2022-02-11T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1558388-MCO560218104', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,416.67,0,COP,CO-ANT,Antioquia,TUNPQ0dJUmExMTU3,Girardota,False,not_specified,[],not_specified,False,,,,,Colombia,Antioquia,Girardota,,,2,Grama Macana,Nuevo,,3,0,0,1
MCO577028176,MCO,Fumigadora Rociadora De Espacios Amplios Ingco,98415,,COP,1,100,buy_it_now,gold_special,2040-08-08T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-577028176-fumigadora-rociadora-de-espacios-amplios-ingco-_JM,http://http2.mlstatic.com/D_827551-MCO43158956937_082020-O.jpg,827551-MCO43158956937_082020,True,,MCO432116,1621,MCO-GARDEN_SPRAYERS,,45,False,,,,,,444224910,,,False,False,,MCO577028176,"[{'id': '11', 'type': 'standard', 'amount': 98415, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-02T18:34:14Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '77', 'type': 'promotion', 'amount': 93494, 'regular_amount': 98415, 'currency_id': 'COP', 'last_updated': '2021-12-25T05:08:55Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2022-02-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': 'INDIVIDUAL-MCO577028176-20210817210439439:MCO577028176', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],36,2733.75,0,COP,CO-ATL,Atlantico,TUNPQ0JBUjkzOTg0,Barranquilla,True,me2,"['fulfillment', 'mandatory_free_shipping']",fulfillment,False,,,,,Colombia,Atlantico,Barranquilla,,,4,Ingco,Nuevo,HSPP4161,7,1,1,1
MCO550687424,MCO,Carbonato De Calcio Alimenticio 500 Gr/envío Gratis,14900,,COP,500,100,buy_it_now,gold_special,2041-06-01T09:33:33.000Z,new,https://articulo.mercadolibre.com.co/MCO-550687424-carbonato-de-calcio-alimenticio-500-grenvio-gratis-_JM,http://http2.mlstatic.com/D_802680-MCO49101188121_022022-I.jpg,802680-MCO49101188121_022022,True,,MCO172903,,MCO-SOIL_FERTILIZERS,,44,True,,,,,,432439187,,,False,False,,MCO550687424,"[{'id': '4', 'type': 'standard', 'amount': 14900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-15T19:19:00Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '1', 'type': 'promotion', 'amount': 23750, 'regular_amount': 25000, 'currency_id': 'COP', 'last_updated': '2021-10-09T17:05:29Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-10-29T05:00:00Z', 'end_time': '2021-10-30T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '769020-MCO550687424', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],36,413.89,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,custom,['is_flammable'],custom,False,,,,,Colombia,Bogotá D.C.,Engativá,,,5,Mckenna Group,Nuevo,,3,0,0,1
MCO575079825,MCO,1 Kg O 2 Litros De  Piedra Pomez Natural,7000,,COP,500,250,buy_it_now,gold_special,2040-07-31T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-575079825-1-kg-o-2-litros-de-piedra-pomez-natural-_JM,http://http2.mlstatic.com/D_763904-MCO43140783048_082020-I.jpg,763904-MCO43140783048_082020,True,,MCO172904,,MCO-GARDENING_AND_AGRICULTURE_SUBSTRATES,,43,True,,,,,,195807527,,,False,False,,MCO575079825,"[{'id': '2', 'type': 'standard', 'amount': 7000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-03-15T22:15:18Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '5', 'type': 'promotion', 'amount': 5950, 'regular_amount': 7000, 'currency_id': 'COP', 'last_updated': '2021-03-23T17:55:38Z', 'conditions': {'context_restrictions': [], 'start_time': '2021-03-26T23:00:00Z', 'end_time': '2021-03-27T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '20905-MCO575079825', 'promotion_type': 'lightning'}}]",{'display_currency': 'COP'},[],[],[],36,194.44,0,COP,CO-DC,Bogotá D.C.,TUNPQ1VTTTI0MjE0,Usme,False,me2,[],cross_docking,False,,,,,Colombia,Bogotá D.C.,Usme,,,6,,Nuevo,,6,1,1,1
MCO583012306,MCO,13 Semillas Flor Girasol + Obsequio Germinación,6555,,COP,1,100,buy_it_now,gold_pro,2041-01-04T08:10:23.000Z,new,https://articulo.mercadolibre.com.co/MCO-583012306-13-semillas-flor-girasol-obsequio-germinacion-_JM,http://http2.mlstatic.com/D_850668-MCO45857179394_052021-I.jpg,850668-MCO45857179394_052021,True,6900,MCO172906,,MCO-GARDENING_AND_AGRICULTURE_SEEDS,,42,True,,,,,,269083995,,,False,False,,MCO583012306,"[{'id': 'b277cd15-760c-441a-93fe-585c009b5f18', 'type': 'standard', 'amount': 6900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-01-06T18:19:06Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '36', 'type': 'promotion', 'amount': 6555, 'regular_amount': 6900, 'currency_id': 'COP', 'last_updated': '2022-02-07T05:03:43Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,546.25,0,COP,CO-ANT,Antioquia,TUNPQ0VOVjU5YjYx,Envigado,False,me2,[],cross_docking,False,,,,,Colombia,Antioquia,Envigado,,,6,G&G,Nuevo,,5,0,1,1
MCO558583739,MCO,Brizantha Toledo Semillla 100% Brasilera Bolsa 1 Kilo,48500,,COP,500,500,buy_it_now,gold_pro,2040-04-07T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-558583739-brizantha-toledo-semillla-100-brasilera-bolsa-1-kilo-_JM,http://http2.mlstatic.com/D_949680-MCO41410100203_042020-I.jpg,949680-MCO41410100203_042020,True,,MCO172906,,MCO-GARDENING_AND_AGRICULTURE_SEEDS,,41,True,,,,,,123316374,,,False,False,,MCO558583739,"[{'id': '21', 'type': 'standard', 'amount': 48500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-11T17:11:33Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,4041.67,0,COP,CO-ANT,Antioquia,TUNPQ0dJUmExMTU3,Girardota,False,me2,['suspended_by_collect'],cross_docking,False,,,,,Colombia,Antioquia,Girardota,,,8,Sementes,Nuevo,,5,0,1,1
