id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture
MCO860058637,MCO,"Apartamento En Peñon Del Cortijo. 3 Habitaciones, 52 M²",230000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860058637-apartamento-en-penon-del-cortijo-3-habitaciones-52-m-_JM,http://http2.mlstatic.com/D_975042-MCO49109034989_022022-I.jpg,975042-MCO49109034989_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,40,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860058637,"[{'id': '1', 'type': 'standard', 'amount': 230000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:56:37Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ0NJVTQ0NjQx,Ciudad Bolívar,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Usado,0,0,0,0
MCO860039182,MCO,"Apartamento En La Pradera. 4 Habitaciones, 134 M²",440000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860039182-apartamento-en-la-pradera-4-habitaciones-134-m-_JM,http://http2.mlstatic.com/D_895539-MCO49109039555_022022-I.jpg,895539-MCO49109039555_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,39,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860039182,"[{'id': '1', 'type': 'standard', 'amount': 440000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:56:59Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEFOVGFiZWI3,Antioquia,TUNPQ0VOVjU5YjYx,Envigado,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,9,Usado,0,0,0,0
MCO860071124,MCO,"Apartamento En Bella Suiza. 3 Habitaciones, 140 M²",1100000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://apartamento.mercadolibre.com.co/MCO-860071124-apartamento-en-bella-suiza-3-habitaciones-140-m-_JM,http://http2.mlstatic.com/D_852769-MCO49109042642_022022-I.jpg,852769-MCO49109042642_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,38,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860071124,"[{'id': '1', 'type': 'standard', 'amount': 1100000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:57:27Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Nuevo,0,0,0,0
MCO860089960,MCO,"Apartamento En Bella Suiza. 3 Habitaciones, 140 M²",4850000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://apartamento.mercadolibre.com.co/MCO-860089960-apartamento-en-bella-suiza-3-habitaciones-140-m-_JM,http://http2.mlstatic.com/D_655498-MCO49109033678_022022-I.jpg,655498-MCO49109033678_022022,False,,MCO1473,1467,MCO-APARTMENTS_FOR_RENT,,37,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860089960,"[{'id': '1', 'type': 'standard', 'amount': 4850000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:57:31Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Nuevo,0,0,0,0
MCO860102235,MCO,"Apartamento En Britalia. 3 Habitaciones, 85 M²",370000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://apartamento.mercadolibre.com.co/MCO-860102235-apartamento-en-britalia-3-habitaciones-85-m-_JM,http://http2.mlstatic.com/D_907367-MCO49109052496_022022-I.jpg,907367-MCO49109052496_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,36,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860102235,"[{'id': '1', 'type': 'standard', 'amount': 370000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:58:43Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Nuevo,0,0,0,0
MCO860016738,MCO,"Apartamento En Casigua. 3 Habitaciones, 76 M²",350000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860016738-apartamento-en-casigua-3-habitaciones-76-m-_JM,http://http2.mlstatic.com/D_617967-MCO49109076140_022022-I.jpg,617967-MCO49109076140_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,35,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860016738,"[{'id': '1', 'type': 'standard', 'amount': 350000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:01:12Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,9,Usado,0,0,0,0
MCO860089994,MCO,"Apartamento En Niza Ix. 3 Habitaciones, 72 M²",2500000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://apartamento.mercadolibre.com.co/MCO-860089994-apartamento-en-niza-ix-3-habitaciones-72-m-_JM,http://http2.mlstatic.com/D_816930-MCO49109079205_022022-I.jpg,816930-MCO49109079205_022022,False,,MCO1473,1467,MCO-APARTMENTS_FOR_RENT,,34,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860089994,"[{'id': '1', 'type': 'standard', 'amount': 2500000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:01:19Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Nuevo,0,0,0,0
MCO860102258,MCO,"Apartamento En Normandia. 1 Habitación, 56 M²",524000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860102258-apartamento-en-normandia-1-habitacion-56-m-_JM,http://http2.mlstatic.com/D_849952-MCO49109077735_022022-I.jpg,849952-MCO49109077735_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,33,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860102258,"[{'id': '1', 'type': 'standard', 'amount': 524000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:01:28Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativa,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Usado,0,0,0,0
MCO860016764,MCO,"Apartamento En Gratamira, Niza. 1 Habitación, 25 M²",1000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://apartamento.mercadolibre.com.co/MCO-860016764-apartamento-en-gratamira-niza-1-habitacion-25-m-_JM,http://http2.mlstatic.com/D_803370-MCO49109088525_022022-I.jpg,803370-MCO49109088525_022022,False,,MCO1473,1467,MCO-APARTMENTS_FOR_RENT,,32,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860016764,"[{'id': '1', 'type': 'standard', 'amount': 1000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:03:28Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,9,Nuevo,0,0,0,0
MCO860102288,MCO,"Apartamento En Colina Campestre Reservada. 4 Habitaciones, 144 M²",680000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860102288-apartamento-en-colina-campestre-reservada-4-habitaciones-144-m-_JM,http://http2.mlstatic.com/D_960962-MCO49109092992_022022-I.jpg,960962-MCO49109092992_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,31,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860102288,"[{'id': '1', 'type': 'standard', 'amount': 680000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:03:54Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUENVTmE3NmQ4,Cundinamarca,TUNPQ0JPRzYwNjYwNA,Bogota,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Usado,0,0,0,0
MCO860058707,MCO,"Apartamento En Sotileza, Niza. 3 Habitaciones, 280 M²",7000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860058707-apartamento-en-sotileza-niza-3-habitaciones-280-m-_JM,http://http2.mlstatic.com/D_857159-MCO49109109713_022022-I.jpg,857159-MCO49109109713_022022,False,,MCO1473,1467,MCO-APARTMENTS_FOR_RENT,,30,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860058707,"[{'id': '1', 'type': 'standard', 'amount': 7000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T19:05:12Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Usado,0,0,0,0
