id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,BRAND,MODEL
MCO456239011,MCO,Pigmento Cauchos Siliconas Silc X 1 Color 3gr Mascaras  ,9000,,COP,1,25,buy_it_now,gold_special,2037-09-11T04:36:48.000Z,new,https://articulo.mercadolibre.com.co/MCO-456239011-pigmento-cauchos-siliconas-silc-x-1-color-3gr-mascaras-_JM,http://http2.mlstatic.com/D_768003-MCO44787350520_022021-I.jpg,768003-MCO44787350520_022021,True,,MCO3530,,MCO-UNCLASSIFIED_PRODUCTS,,50,True,,,,,,36413721,,,False,False,,MCO456239011,"[{'id': '1', 'type': 'standard', 'amount': 9000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-05-15T03:09:08Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,250.0,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,False,custom,[],custom,False,,,,,Colombia,Valle Del Cauca,Cali,,,1,Nuevo,4,0,1,1,,
MCO454045671,MCO,Caucho Silicona Moldes Liquido Mold 15 X 225g Estatuas,42900,,COP,50,50,buy_it_now,gold_special,2037-08-06T15:48:43.000Z,new,https://articulo.mercadolibre.com.co/MCO-454045671-caucho-silicona-moldes-liquido-mold-15-x-225g-estatuas-_JM,http://http2.mlstatic.com/D_832696-MCO29373549820_022019-I.jpg,832696-MCO29373549820_022019,True,,MCO3530,,MCO-UNCLASSIFIED_PRODUCTS,,49,True,,,,,,36413721,,,False,False,,MCO454045671,"[{'id': '4', 'type': 'standard', 'amount': 42900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-17T16:12:29Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1191.67,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,False,custom,[],custom,False,,,,,Colombia,Valle Del Cauca,Cali,,,1,Nuevo,5,0,1,1,,
MCO481549633,MCO,Jeringa Plástica 200 Ml Nutriente Estéril Entrega Inmediata,70000,,COP,1,5,buy_it_now,gold_pro,2041-09-01T16:31:19.000Z,new,https://articulo.mercadolibre.com.co/MCO-481549633-jeringa-plastica-200-ml-nutriente-esteril-entrega-inmediata-_JM,http://http2.mlstatic.com/D_838783-MCO31110787567_062019-I.jpg,838783-MCO31110787567_062019,True,,MCO3530,,MCO-UNCLASSIFIED_PRODUCTS,,48,True,,,,,,243242462,,,False,False,,MCO481549633,"[{'id': '1', 'type': 'standard', 'amount': 70000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-11T17:24:57Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,5833.33,0,COP,CO-CAL,Caldas,TUNPQ1ZJTDIyZGM0,Villamaria,False,not_specified,[],not_specified,False,,,,,Colombia,Caldas,Villamaria,,,3,Nuevo,2,0,0,1,,
MCO463319930,MCO,Pasamanos/ Barra Curvo Piso Pared En Acero Inoxidable,115000,,COP,1,25,buy_it_now,gold_special,2038-01-20T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-463319930-pasamanos-barra-curvo-piso-pared-en-acero-inoxidable-_JM,http://http2.mlstatic.com/D_732932-MCO31086637790_062019-I.jpg,732932-MCO31086637790_062019,True,,MCO3530,,MCO-UNCLASSIFIED_PRODUCTS,,47,True,,,,,,157864495,,,False,False,,MCO463319930,"[{'id': '2', 'type': 'standard', 'amount': 115000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-21T20:16:31Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,3194.44,0,COP,CO-ANT,Antioquia,TUNPQ01FRGRjNjc4,Medellín,False,not_specified,[],not_specified,False,,,,,Colombia,Antioquia,Medellín,,,3,Nuevo,4,0,1,1,HCT,PSCURVOINOX
MCO597592063,MCO,Chimo Masticable Longhorn Para Mascar Importado,29990,,COP,1,50,buy_it_now,gold_special,2042-02-04T18:57:12.000Z,new,https://articulo.mercadolibre.com.co/MCO-597592063-chimo-masticable-longhorn-para-mascar-importado-_JM,http://http2.mlstatic.com/D_995685-MCO48644400713_122021-O.jpg,995685-MCO48644400713_122021,True,,MCO3530,,MCO-UNCLASSIFIED_PRODUCTS,,46,False,,,,,,198056306,,,False,False,,MCO597592063,"[{'id': '6', 'type': 'standard', 'amount': 29990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-22T16:39:43Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,833.06,0,COP,CO-DC,Bogotá D.C.,TUNPQ0NIQTk2OTI1,Chapinero,False,custom,[],custom,False,,,,,Colombia,Bogotá D.C.,Chapinero,,,3,Nuevo,3,0,1,1,LONGHORN,long cut
MCO563682096,MCO,Envase Plastico De 300 Ml,1000,,COP,50,100,buy_it_now,gold_special,2040-07-29T12:55:40.000Z,new,https://articulo.mercadolibre.com.co/MCO-563682096-envase-plastico-de-300-ml-_JM,http://http2.mlstatic.com/D_901626-MCO41939863759_052020-I.jpg,901626-MCO41939863759_052020,True,,MCO3530,,MCO-UNCLASSIFIED_PRODUCTS,,45,True,,,,,,453454131,,,False,False,,MCO563682096,"[{'id': '67fd593c-7cc3-48bd-a17a-b23c17e9d57b', 'type': 'standard', 'amount': 1000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-06T13:07:23Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,27.78,0,COP,CO-RIS,Risaralda,TUNPQ1BFUmMwMjJk,Pereira,False,not_specified,[],not_specified,False,,,,,Colombia,Risaralda,Pereira,,,2,Nuevo,2,0,0,1,,Campana
MCO586151178,MCO,Recordatorios Baby Shower Biberones Decorado Y Marcado,5000,,COP,1,5,buy_it_now,gold_pro,2040-09-27T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-586151178-recordatorios-baby-shower-biberones-decorado-y-marcado-_JM,http://http2.mlstatic.com/D_643176-MCO25833266471_082017-I.jpg,643176-MCO25833266471_082017,True,,MCO3530,,MCO-UNCLASSIFIED_PRODUCTS,,44,True,,,,,,48824616,,,False,False,,MCO586151178,"[{'id': '2', 'type': 'standard', 'amount': 5000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-30T15:34:19Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,416.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,False,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,1,Nuevo,3,0,1,1,,
MCO564696256,MCO,Flautas Exhibir Ropa,9000,,COP,50,100,buy_it_now,gold_pro,2040-05-27T03:32:26.000Z,new,https://articulo.mercadolibre.com.co/MCO-564696256-flautas-exhibir-ropa-_JM,http://http2.mlstatic.com/D_904629-MCO42027606323_052020-I.jpg,904629-MCO42027606323_052020,True,,MCO3530,,MCO-UNCLASSIFIED_PRODUCTS,,43,True,,,,,,44841715,,,False,False,,MCO564696256,"[{'id': '1', 'type': 'standard', 'amount': 9000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-20T03:36:59Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,750.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Martires,,,3,Nuevo,2,0,0,1,Industrias Metálicas Contreras,Flautas
MCO837558630,MCO,Cobertura Para Switch Broadlink Tuya Sonoff Wifi,9990,,COP,1,5,buy_it_now,gold_special,2041-11-25T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-837558630-cobertura-para-switch-broadlink-tuya-sonoff-wifi-_JM,http://http2.mlstatic.com/D_959760-MCO48391189356_112021-I.jpg,959760-MCO48391189356_112021,True,,MCO3530,,MCO-UNCLASSIFIED_PRODUCTS,,42,True,,,,,,181195822,,,False,False,,MCO837558630,"[{'id': '1', 'type': 'standard', 'amount': 9990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-30T14:13:30Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,277.5,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,custom,[],custom,False,,,,,Colombia,Bogotá D.C.,Engativá,,,3,Nuevo,3,0,1,1,Fels,Cover
MCO456207636,MCO,001 Falda Hawaiana Para Adulto Fiestas Disfraces 60 Cm Alto ,12000,,COP,5000,100,buy_it_now,gold_special,2037-09-10T20:06:49.000Z,new,https://articulo.mercadolibre.com.co/MCO-456207636-001-falda-hawaiana-para-adulto-fiestas-disfraces-60-cm-alto-_JM,http://http2.mlstatic.com/D_640547-MCO31003198050_062019-I.jpg,640547-MCO31003198050_062019,True,,MCO3530,,MCO-UNCLASSIFIED_PRODUCTS,,41,True,,,,,,207125861,,,False,False,,MCO456207636,"[{'id': '83fa9698-296c-4d02-ad71-c3f5bf24cfa8', 'type': 'standard', 'amount': 12000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-05T17:16:29Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,333.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjkyOTU1,Santa Fe,False,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Santa Fe,,,3,Nuevo,4,0,1,1,FIESTA ARLEQUIN,FALDA HAWAIANA
