id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture
MCO632842891,MCO,Horizon Zero Dawn  Complete Edition Sony Ps4  Digital,8999,,COP,75,109,buy_it_now,gold_pro,2041-06-02T04:00:00.000Z,new,https://www.mercadolibre.com.co/horizon-zero-dawn-complete-edition-sony-ps4-digital/p/MCO10664442,http://http2.mlstatic.com/D_877261-MLA45733755491_042021-I.jpg,877261-MLA45733755491_042021,True,,MCO163237,,MCO-VIDEO_GAMES,MCO10664442,50,True,,,,,,58355399,,,False,False,,MCO632842891,"[{'id': '26', 'type': 'standard', 'amount': 8999, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-21T15:07:11Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,749.92,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,False,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,1,Nuevo,3,0,1,1
MCO634821114,MCO,"Pokémon: Let's Go, Eevee! Standard Edition Nintendo Switch  Físico",248900,,COP,1,14,buy_it_now,gold_special,2041-06-05T04:00:00.000Z,new,https://www.mercadolibre.com.co/pokemon-lets-go-eevee-standard-edition-nintendo-switch-fisico/p/MCO13520195,http://http2.mlstatic.com/D_622016-MLA45731695802_042021-I.jpg,622016-MLA45731695802_042021,True,,MCO163237,,MCO-VIDEO_GAMES,MCO13520195,49,True,,,,,,50241406,,,False,False,,MCO634821114,"[{'id': '13', 'type': 'standard', 'amount': 248900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T23:31:40Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,6913.89,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,True,me2,"['self_service_in', 'mandatory_free_shipping']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Suba,,,2,Nuevo,3,0,0,1
MCO839914561,MCO,Doom Eternal Standard Edition Bethesda Softworks Ps4  Físico,119900,,COP,1,6,buy_it_now,gold_special,2041-12-02T04:00:00.000Z,new,https://www.mercadolibre.com.co/doom-eternal-standard-edition-bethesda-softworks-ps4-fisico/p/MCO15588238,http://http2.mlstatic.com/D_941361-MLA45733438122_042021-I.jpg,941361-MLA45733438122_042021,True,,MCO163237,,MCO-VIDEO_GAMES,MCO15588238,48,True,,,,,,25283625,,,False,False,,MCO839914561,"[{'id': '17', 'type': 'standard', 'amount': 119900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-13T19:22:03Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,3330.56,0,COP,CO-ANT,Antioquia,TUNPQ01FRGRjNjc4,Medellín,True,me2,['mandatory_free_shipping'],xd_drop_off,False,,,,,Colombia,Antioquia,Medellín,,,2,Nuevo,4,0,1,1
MCO620537181,MCO,Call Of Duty: Advanced Warfare Standard Edition Activision Ps3  Digital,6999,,COP,11,60,buy_it_now,gold_pro,2041-04-27T04:00:00.000Z,new,https://www.mercadolibre.com.co/call-of-duty-advanced-warfare-standard-edition-activision-ps3-digital/p/MCO6326049,http://http2.mlstatic.com/D_860950-MLA45731569894_042021-I.jpg,860950-MLA45731569894_042021,True,,MCO163237,,MCO-VIDEO_GAMES,MCO6326049,47,True,,,,,,58355399,,,False,False,,MCO620537181,"[{'id': '7', 'type': 'standard', 'amount': 6999, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-20T15:46:44Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '2', 'type': 'promotion', 'amount': 11999, 'regular_amount': 14999, 'currency_id': 'COP', 'last_updated': '2021-07-13T17:43:15Z', 'conditions': {'context_restrictions': [], 'start_time': '2021-07-14T05:00:00Z', 'end_time': '2021-07-21T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '313780-MCO620537181', 'promotion_type': 'custom'}}, {'id': '3', 'type': 'promotion', 'amount': 11249, 'regular_amount': 14999, 'currency_id': 'COP', 'last_updated': '2021-07-13T17:43:15Z', 'conditions': {'context_restrictions': ['buyer_loyalty_3'], 'start_time': '2021-07-14T05:00:00Z', 'end_time': '2021-07-21T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '313780-MCO620537181', 'promotion_type': 'custom'}}, {'id': '4', 'type': 'promotion', 'amount': 11249, 'regular_amount': 14999, 'currency_id': 'COP', 'last_updated': '2021-07-13T17:43:15Z', 'conditions': {'context_restrictions': ['buyer_loyalty_4'], 'start_time': '2021-07-14T05:00:00Z', 'end_time': '2021-07-21T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '313780-MCO620537181', 'promotion_type': 'custom'}}, {'id': '5', 'type': 'promotion', 'amount': 11249, 'regular_amount': 14999, 'currency_id': 'COP', 'last_updated': '2021-07-13T17:43:15Z', 'conditions': {'context_restrictions': ['buyer_loyalty_5'], 'start_time': '2021-07-14T05:00:00Z', 'end_time': '2021-07-21T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '313780-MCO620537181', 'promotion_type': 'custom'}}, {'id': '6', 'type': 'promotion', 'amount': 11249, 'regular_amount': 14999, 'currency_id': 'COP', 'last_updated': '2021-07-13T17:43:15Z', 'conditions': {'context_restrictions': ['buyer_loyalty_6'], 'start_time': '2021-07-14T05:00:00Z', 'end_time': '2021-07-21T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '313780-MCO620537181', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,583.25,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,False,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,2,Nuevo,3,0,1,1
MCO838640491,MCO,Arms  Nintendo Switch  Físico,239900,,COP,93,5,buy_it_now,gold_special,2041-11-27T04:00:00.000Z,new,https://www.mercadolibre.com.co/arms-nintendo-switch-fisico/p/MCO9894811,http://http2.mlstatic.com/D_650840-MLA45731835816_042021-I.jpg,650840-MLA45731835816_042021,True,,MCO163237,,MCO-VIDEO_GAMES,MCO9894811,46,True,,,,,,783790319,,,False,False,,MCO838640491,"[{'id': '2', 'type': 'standard', 'amount': 239900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-14T02:09:59Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '7', 'type': 'promotion', 'amount': 227905, 'regular_amount': 239900, 'currency_id': 'COP', 'last_updated': '2022-02-16T19:04:05Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': '2022-02-16T19:03:51Z', 'end_time': '2022-03-01T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': 'TR-783790319-2022021615040141:MCO838640491', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],36,6663.89,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,True,me2,"['self_service_in', 'mandatory_free_shipping']",xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,1,Nuevo,4,0,1,1
MCO830767037,MCO,Grand Theft Auto V Standard Edition Rockstar Games Pc  Digital,15000,,COP,60,36,buy_it_now,gold_pro,2041-11-10T00:50:16.000Z,new,https://www.mercadolibre.com.co/grand-theft-auto-v-standard-edition-rockstar-games-pc-digital/p/MCO6304614,http://http2.mlstatic.com/D_913637-MLA45732573909_042021-I.jpg,913637-MLA45732573909_042021,True,,MCO163237,,MCO-VIDEO_GAMES,MCO6304614,45,True,,,,,,1000403845,,,False,False,,MCO830767037,"[{'id': '5', 'type': 'standard', 'amount': 15000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-12T17:48:33Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1250.0,0,COP,CO-MAG,Magdalena,TUNPQ1NBTjJlNzY0,Santa Marta,False,not_specified,[],not_specified,False,,,,,Colombia,Magdalena,Santa Marta,,,1,Nuevo,2,0,0,1
MCO627176027,MCO,Naruto Shippuden: Ultimate Ninja Storm 4 Road To Boruto Standard Edition Bandai Namco Ps4  Físico,121360,,COP,25,44,buy_it_now,gold_special,2041-05-20T04:00:00.000Z,new,https://www.mercadolibre.com.co/naruto-shippuden-ultimate-ninja-storm-4-road-to-boruto-standard-edition-bandai-namco-ps4-fisico/p/MCO8019757,http://http2.mlstatic.com/D_877439-MLA46663538575_072021-I.jpg,877439-MLA46663538575_072021,True,,MCO163237,,MCO-VIDEO_GAMES,MCO8019757,44,True,,,,,,78429260,,,False,False,,MCO627176027,"[{'id': '10', 'type': 'standard', 'amount': 121360, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-12T23:57:52Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,3371.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,True,me2,"['self_service_in', 'mandatory_free_shipping']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,2,Nuevo,4,0,1,1
MCO626177798,MCO,Assassin's Creed: The Ezio Collection Standard Edition Ubisoft Ps4  Físico,98414,,COP,5,18,buy_it_now,gold_special,2041-05-17T04:00:00.000Z,new,https://www.mercadolibre.com.co/assassins-creed-the-ezio-collection-standard-edition-ubisoft-ps4-fisico/p/MCO7973396,http://http2.mlstatic.com/D_679576-MLA45732712510_042021-I.jpg,679576-MLA45732712510_042021,True,,MCO163237,,MCO-VIDEO_GAMES,MCO7973396,43,True,,,,,,50241406,,,False,False,,MCO626177798,"[{'id': '15', 'type': 'standard', 'amount': 98414, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-29T16:00:03Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,2733.72,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,True,me2,"['self_service_in', 'mandatory_free_shipping']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Suba,,,2,Nuevo,4,0,1,1
MCO847757911,MCO,Assassin's Creed: The Rebel Collection Standard Edition Ubisoft Nintendo Switch  Físico,109900,,COP,6,12,buy_it_now,gold_special,2042-01-17T19:55:21.000Z,new,https://www.mercadolibre.com.co/assassins-creed-the-rebel-collection-standard-edition-ubisoft-nintendo-switch-fisico/p/MCO15712831,http://http2.mlstatic.com/D_982500-MLA47493320500_092021-I.jpg,982500-MLA47493320500_092021,True,,MCO163237,,MCO-VIDEO_GAMES,MCO15712831,42,True,,,,,,87846559,,,False,False,,MCO847757911,"[{'id': '4', 'type': 'standard', 'amount': 109900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-07T19:01:50Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,3052.78,0,COP,CO-ATL,Atlantico,TUNPQ0JBUjkzOTg0,Barranquilla,True,me2,"['fulfillment', 'mandatory_free_shipping']",fulfillment,False,,,,,Colombia,Atlantico,Barranquilla,,,4,Nuevo,5,0,1,1
MCO802542702,MCO,Paper Mario: The Origami King Nintendo Switch  Físico,180000,,COP,1,17,buy_it_now,gold_special,2041-08-28T04:00:00.000Z,new,https://www.mercadolibre.com.co/paper-mario-the-origami-king-nintendo-switch-fisico/p/MCO15910787,http://http2.mlstatic.com/D_863023-MLA45732454117_042021-I.jpg,863023-MLA45732454117_042021,True,,MCO163237,,MCO-VIDEO_GAMES,MCO15910787,41,True,,,,,,609089881,,,False,False,,MCO802542702,"[{'id': '13', 'type': 'standard', 'amount': 180000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T22:36:34Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,5000.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,True,me2,"['self_service_in', 'mandatory_free_shipping']",xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Suba,,,2,Nuevo,3,0,0,1
