id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,BRAND,MODEL
MCO626567787,MCO,Estuche Para Tapabocas Tipo Cartuchera N95 Y Tres Capas,11900,,COP,1,500,buy_it_now,gold_pro,2041-05-19T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-626567787-estuche-para-tapabocas-tipo-cartuchera-n95-y-tres-capas-_JM,http://http2.mlstatic.com/D_683715-MCO46159775177_052021-O.jpg,683715-MCO46159775177_052021,True,,MCO445788,,MCO-REUSABLE_MASKS,,50,False,,,,,,667644849,,,False,False,,MCO626567787,"[{'id': '2', 'type': 'standard', 'amount': 11900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-05-26T01:10:08Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,991.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,me2,"['fulfillment', 'self_service_out']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,2,Nuevo,7,1,1,1,,
MCO622919010,MCO,Sombrilla Paraguas Transparente Tipo Hongo ,23900,,COP,1,150,buy_it_now,gold_special,2041-10-30T12:33:28.000Z,new,https://articulo.mercadolibre.com.co/MCO-622919010-sombrilla-paraguas-transparente-tipo-hongo-_JM,http://http2.mlstatic.com/D_901290-MCO45980835391_052021-I.jpg,901290-MCO45980835391_052021,True,,MCO166237,,MCO-UMBRELLAS,,49,True,,,,,,238543213,,,False,False,,MCO622919010,"[{'id': '2', 'type': 'standard', 'amount': 23900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-18T11:16:57Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '3', 'type': 'standard', 'amount': 21900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-18T11:17:09Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,663.89,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Martires,,,3,Nuevo,5,1,0,1,DETAMIA,6504
MCO645010264,MCO,Camisa Faja Reductora Caballero - Unidad a $34000,34000,,COP,250,100,buy_it_now,gold_pro,2041-07-21T23:44:47.000Z,new,https://articulo.mercadolibre.com.co/MCO-645010264-camisa-faja-reductora-caballero-_JM,http://http2.mlstatic.com/D_818951-MCO48050131257_102021-O.jpg,818951-MCO48050131257_102021,True,,MCO441868,,MCO-BODY_SHAPERS,,48,False,,,,,,129621061,,,False,False,,MCO645010264,"[{'id': '1', 'type': 'standard', 'amount': 34000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-07-12T00:08:07Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '3', 'type': 'promotion', 'amount': 32300, 'regular_amount': 34000, 'currency_id': 'COP', 'last_updated': '2021-11-12T22:49:43Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-11-12T05:00:00Z', 'end_time': '2021-11-18T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1051860-MCO645010264', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,2833.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjg4OTk3,San Cristobal Sur,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,San Cristobal Sur,,,4,Nuevo,6,1,1,1,GEORDI COMPRESION MEDIA,COMPRESION UNIFORME
MCO454248503,MCO,Corbata Negra Solido Slim Satinada Hombre Y Mujer / Impoluz,18900,,COP,1,250,buy_it_now,gold_pro,2037-08-09T23:47:56.000Z,new,https://articulo.mercadolibre.com.co/MCO-454248503-corbata-negra-solido-slim-satinada-hombre-y-mujer-impoluz-_JM,http://http2.mlstatic.com/D_896944-MCO31027594523_062019-O.jpg,896944-MCO31027594523_062019,True,,MCO166188,,MCO-NECKTIES,,47,False,,,,,,98443046,,,False,False,,MCO454248503,"[{'id': '6', 'type': 'standard', 'amount': 18900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-07-04T02:06:44Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1575.0,0,COP,CO-RIS,Risaralda,TUNPQ1BFUmMwMjJk,Pereira,False,me2,['fulfillment'],fulfillment,False,,,,,Colombia,Risaralda,Pereira,,,3,Nuevo,7,1,0,1,Generico,CORBATA NEGRA SOLIDO SLIM SATINADA
MCO616239118,MCO,"Sujetador Tapabocas, Salva Orejas, Protector Siliconado X10 ",8500,,COP,500,500,buy_it_now,gold_pro,2041-04-06T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-616239118-sujetador-tapabocas-salva-orejas-protector-siliconado-x10-_JM,http://http2.mlstatic.com/D_970813-MCO45527468314_042021-O.jpg,970813-MCO45527468314_042021,True,,MCO445788,,MCO-REUSABLE_MASKS,,46,False,,,,,,8363200,,,False,False,,MCO616239118,"[{'id': '3', 'type': 'standard', 'amount': 8500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-29T11:34:43Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,708.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ0FOVDMyNjIx,Antonio Nariño,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Antonio Nariño,,,2,Nuevo,6,1,1,1,,
MCO657778096,MCO,Soporte 3d Tapabocas Kids Mascarilla Respira Mejor X1und,4990,,COP,1,150,buy_it_now,gold_special,2041-08-15T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-657778096-soporte-3d-tapabocas-kids-mascarilla-respira-mejor-x1und-_JM,http://http2.mlstatic.com/D_963244-MCO47208343850_082021-O.jpg,963244-MCO47208343850_082021,True,,MCO445788,,MCO-REUSABLE_MASKS,,45,False,,,,,,44203704,,,False,False,,MCO657778096,"[{'id': '18', 'type': 'standard', 'amount': 4990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-11T13:42:17Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '17', 'type': 'standard', 'amount': 4000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-11T13:42:16Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,138.61,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,2,Nuevo,6,1,0,1,,
MCO569518104,MCO,"Gafas Redondas Estilo Harry Potter 4,8cm Lentes Disfraz Moda",16990,,COP,1,150,buy_it_now,gold_pro,2040-07-02T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-569518104-gafas-redondas-estilo-harry-potter-48cm-lentes-disfraz-moda-_JM,http://http2.mlstatic.com/D_932135-MCO42536894750_072020-O.jpg,932135-MCO42536894750_072020,True,,MCO118108,,MCO-FASHION_ACCESSORIES,,44,False,,,,,,254808136,,,False,False,,MCO569518104,"[{'id': '2', 'type': 'standard', 'amount': 16990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-09T21:36:34Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1415.83,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,3,Nuevo,5,0,1,1,,
MCO578393062,MCO,Tapabocas Premium Con Filtro,2900,,COP,100,500,buy_it_now,gold_pro,2040-08-19T01:00:36.000Z,new,https://articulo.mercadolibre.com.co/MCO-578393062-tapabocas-premium-con-filtro-_JM,http://http2.mlstatic.com/D_713791-MCO43238509200_082020-O.jpg,713791-MCO43238509200_082020,True,,MCO445788,,MCO-REUSABLE_MASKS,,43,False,,,,,,241054894,,,False,False,,MCO578393062,"[{'id': '85', 'type': 'standard', 'amount': 2900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T15:41:07Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '80', 'type': 'promotion', 'amount': 2094, 'regular_amount': 3490, 'currency_id': 'COP', 'last_updated': '2022-02-04T02:15:01Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-04T05:00:00Z', 'end_time': '2022-02-10T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1563571-MCO578393062', 'promotion_type': 'custom'}}, {'id': '81', 'type': 'promotion', 'amount': 1919, 'regular_amount': 3490, 'currency_id': 'COP', 'last_updated': '2022-02-04T02:15:01Z', 'conditions': {'context_restrictions': ['buyer_loyalty_3'], 'start_time': '2022-02-04T05:00:00Z', 'end_time': '2022-02-10T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1563571-MCO578393062', 'promotion_type': 'custom'}}, {'id': '82', 'type': 'promotion', 'amount': 1919, 'regular_amount': 3490, 'currency_id': 'COP', 'last_updated': '2022-02-04T02:15:01Z', 'conditions': {'context_restrictions': ['buyer_loyalty_4'], 'start_time': '2022-02-04T05:00:00Z', 'end_time': '2022-02-10T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1563571-MCO578393062', 'promotion_type': 'custom'}}, {'id': '83', 'type': 'promotion', 'amount': 1919, 'regular_amount': 3490, 'currency_id': 'COP', 'last_updated': '2022-02-04T02:15:01Z', 'conditions': {'context_restrictions': ['buyer_loyalty_5'], 'start_time': '2022-02-04T05:00:00Z', 'end_time': '2022-02-10T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1563571-MCO578393062', 'promotion_type': 'custom'}}, {'id': '84', 'type': 'promotion', 'amount': 1919, 'regular_amount': 3490, 'currency_id': 'COP', 'last_updated': '2022-02-04T02:15:01Z', 'conditions': {'context_restrictions': ['buyer_loyalty_6'], 'start_time': '2022-02-04T05:00:00Z', 'end_time': '2022-02-10T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1563571-MCO578393062', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,241.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,2,Nuevo,5,0,1,1,,
MCO625839666,MCO,Gorro De Sombrero Con Orejas Moviles Para Niños O Niñas,47405,,COP,1,100,buy_it_now,gold_special,2041-05-16T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-625839666-gorro-de-sombrero-con-orejas-moviles-para-ninos-o-ninas-_JM,http://http2.mlstatic.com/D_824945-MCO48464025138_122021-O.jpg,824945-MCO48464025138_122021,True,49900,MCO430271,,MCO-HATS_AND_CAPS,,42,False,,,,,,653137727,,,False,False,,MCO625839666,"[{'id': '11', 'type': 'standard', 'amount': 49900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-24T13:41:47Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '16', 'type': 'promotion', 'amount': 47405, 'regular_amount': 49900, 'currency_id': 'COP', 'last_updated': '2022-02-02T23:48:08Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,1316.81,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JPUzQwMzcw,Bosa,False,me2,"['fulfillment', 'self_service_out']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Bosa,,,3,Nuevo,6,0,1,1,conejo,conejo
MCO615235993,MCO,Llavero Compacto Organizador De Llaves Metálico Portátil ,21000,,COP,1,250,buy_it_now,gold_pro,2041-03-31T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-615235993-llavero-compacto-organizador-de-llaves-metalico-portatil-_JM,http://http2.mlstatic.com/D_692835-MCO47533009732_092021-I.jpg,692835-MCO47533009732_092021,True,,MCO412060,,MCO-KEYCHAINS,,41,True,,,,,,301821392,,,False,False,,MCO615235993,"[{'id': '2', 'type': 'standard', 'amount': 21000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-06T03:24:25Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '10', 'type': 'promotion', 'amount': 19950, 'regular_amount': 21000, 'currency_id': 'COP', 'last_updated': '2022-02-04T01:05:57Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-04T17:00:00Z', 'end_time': '2022-02-04T23:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1563416-MCO615235993', 'promotion_type': 'lightning'}}]",{'display_currency': 'COP'},[],[],[],12,1750.0,0,COP,CO-ANT,Antioquia,TUNPQ01FRGRjNjc4,Medellín,False,me2,[],cross_docking,False,,,,,Colombia,Antioquia,Medellín,,,4,Nuevo,6,1,1,1,hobby house,key organized
