id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,BRAND,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,MODEL
MCO600143597,MCO,Gafas Sol Perros Protección Uv Mo - Unidad a $69900,69900,,COP,1,50,buy_it_now,gold_special,2041-09-28T19:14:56.000Z,new,https://articulo.mercadolibre.com.co/MCO-600143597-gafas-sol-perros-proteccion-uv-moto-paseo-variedad-razas-_JM,http://http2.mlstatic.com/D_863419-MCO48224057015_112021-I.jpg,863419-MCO48224057015_112021,True,,MCO74394,,MCO-ANIMAL_AND_PET_PRODUCTS,,50,True,,,,,,36785800,,,False,False,,MCO600143597,"[{'id': 'eb259cd2-dc80-4a37-8340-05dbdd81949f', 'type': 'standard', 'amount': 69900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-01-02T18:33:00Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1941.67,0,COP,CO-ANT,Antioquia,TUNPQ0VOVjU5YjYx,Envigado,False,me2,['fulfillment'],fulfillment,False,,,,,Colombia,Antioquia,Envigado,,,5,Generico,Nuevo,6,0,1,1,
MCO608399010,MCO,Correa De Cuerda Retráctil Perro Zootopia 8 Metros Max.45 Kg,62475,,COP,1,150,buy_it_now,gold_special,2041-02-15T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-608399010-correa-de-cuerda-retractil-perro-zootopia-8-metros-max45-kg-_JM,http://http2.mlstatic.com/D_908318-MCO44946399003_022021-I.jpg,908318-MCO44946399003_022021,True,69417,MCO370459,,MCO-DOG_LEASHES,,49,True,,,,,,164468098,,,False,False,,MCO608399010,"[{'id': '15', 'type': 'standard', 'amount': 69417, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-11T14:42:48Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '16', 'type': 'promotion', 'amount': 62475, 'regular_amount': 69417, 'currency_id': 'COP', 'last_updated': '2022-02-16T13:45:12Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-16T05:00:00Z', 'end_time': '2022-02-23T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1628693-MCO608399010', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],36,1735.42,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,6,Hagen,Nuevo,5,0,0,1,ZOOTOPIA
MCO608865311,MCO,Pechera Arnés Acolchada Para Perros - L,79705,,COP,1,100,buy_it_now,gold_pro,2041-02-19T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-608865311-pechera-arnes-acolchada-para-perros-l-_JM,http://http2.mlstatic.com/D_969586-MCO45508323601_042021-O.jpg,969586-MCO45508323601_042021,True,83900,MCO370607,,MCO-DOG_HARNESSES,,48,False,,,,,,575586969,,,False,False,,MCO608865311,"[{'id': '1', 'type': 'standard', 'amount': 83900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-02-24T19:41:25Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '25', 'type': 'promotion', 'amount': 79705, 'regular_amount': 83900, 'currency_id': 'COP', 'last_updated': '2022-01-20T16:06:32Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-14T05:00:00Z', 'end_time': '2022-01-21T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1468333-MCO608865311', 'promotion_type': 'custom'}}, {'id': '26', 'type': 'promotion', 'amount': 79705, 'regular_amount': 83900, 'currency_id': 'COP', 'last_updated': '2022-01-20T16:06:32Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,6642.08,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,True,me2,"['fulfillment', 'fs_threshold_mco_change_apr2021', 'fs_threshold_mco_change_jul2021', 'self_service_in', 'mandatory_free_shipping']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,1,,Nuevo,7,1,1,1,
MCO558398825,MCO,Collar Pañoleta Pequeño Mascota - Correa Y Bandana,6000,,COP,1,150,buy_it_now,gold_special,2040-05-20T17:26:41.000Z,new,https://articulo.mercadolibre.com.co/MCO-558398825-collar-panoleta-pequeno-mascota-correa-y-bandana-_JM,http://http2.mlstatic.com/D_885690-MCO43268541385_082020-O.jpg,885690-MCO43268541385_082020,True,,MCO437174,,MCO-PET_COLLARS,,47,False,,,,,,329670454,,,False,False,,MCO558398825,"[{'id': '1', 'type': 'standard', 'amount': 6000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-12T14:14:52Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,166.67,0,COP,CO-ANT,Antioquia,TUNPQ01FRGRjNjc4,Medellín,False,me2,[],cross_docking,False,,,,,Colombia,Antioquia,Medellín,,,4,,Nuevo,6,1,1,1,Pañoleta
MCO539377241,MCO,Pechera Para Perros - Arnés De Aventura Walky - Talla L,130000,,COP,250,100,buy_it_now,gold_pro,2039-10-20T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-539377241-pechera-para-perros-arnes-de-aventura-walky-talla-l-_JM,http://http2.mlstatic.com/D_841273-MCO41909923129_052020-O.jpg,841273-MCO41909923129_052020,True,,MCO370607,,MCO-DOG_HARNESSES,,46,False,,,,,,242022548,,,False,False,,MCO539377241,"[{'id': '1', 'type': 'standard', 'amount': 130000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-01T05:08:35Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,10833.33,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,True,me2,['mandatory_free_shipping'],xd_drop_off,False,,,,,Colombia,Valle Del Cauca,Cali,,,3,Walky,Nuevo,5,0,1,1,
MCO458794248,MCO,Guacal Perro Petmate Ultra Vari Kennel #500,699000,,COP,1,100,buy_it_now,gold_special,2037-10-28T00:12:51.000Z,new,https://articulo.mercadolibre.com.co/MCO-458794248-guacal-perro-petmate-ultra-vari-kennel-500-_JM,http://http2.mlstatic.com/D_805686-MCO31049448647_062019-I.jpg,805686-MCO31049448647_062019,True,,MCO74394,,MCO-ANIMAL_AND_PET_PRODUCTS,,45,True,,,,,,152155585,,,False,False,,MCO458794248,"[{'id': '11', 'type': 'standard', 'amount': 699000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-16T19:07:31Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '10', 'type': 'standard', 'amount': 620000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-05T17:15:02Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,19416.67,0,COP,CO-CUN,Cundinamarca,TUNPQ0NPVGFiYzZm,Cota,True,me2,['mandatory_free_shipping'],cross_docking,False,,,,,Colombia,Cundinamarca,Cota,,,2,Petmate,Nuevo,5,0,0,1,
MCO595455143,MCO,Arnés Y Correa Para Perros,45900,,COP,1,100,buy_it_now,gold_special,2040-11-15T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-595455143-arnes-y-correa-para-perros-_JM,http://http2.mlstatic.com/D_796075-MCO48863772881_012022-O.jpg,796075-MCO48863772881_012022,True,,MCO370607,,MCO-DOG_HARNESSES,,44,False,,,,,,213765608,,,False,False,,MCO595455143,"[{'id': '81ade290-6bf3-4c49-9a43-510eff24791d', 'type': 'standard', 'amount': 45900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-11-20T21:34:26Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1275.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,1,,Nuevo,6,1,1,1,
MCO817012114,MCO,Correa Collar Cinturón Seguridad Mascota Perro Carro Colores,23900,,COP,1,25,buy_it_now,gold_pro,2041-09-29T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-817012114-correa-collar-cinturon-seguridad-mascota-perro-carro-colores-_JM,http://http2.mlstatic.com/D_906907-MCO47752187056_102021-O.jpg,906907-MCO47752187056_102021,True,,MCO370459,,MCO-DOG_LEASHES,,43,False,,,,,,611370359,,,False,False,,MCO817012114,"[{'id': '2', 'type': 'standard', 'amount': 23900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-04T14:59:52Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1991.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Usaquén,,,4,Perduoutlet.com,Nuevo,7,1,1,1,Genérico
MCO602615991,MCO,Arnes Acolchado Con Traila Tejida - M,60705,,COP,1,25,buy_it_now,gold_pro,2041-01-13T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-602615991-arnes-acolchado-con-traila-tejida-m-_JM,http://http2.mlstatic.com/D_750935-MCO45630655045_042021-O.jpg,750935-MCO45630655045_042021,True,63900,MCO370607,,MCO-DOG_HARNESSES,,42,False,,,,,,575586969,,,False,False,,MCO602615991,"[{'id': '1', 'type': 'standard', 'amount': 63900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-01-19T03:02:34Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '21', 'type': 'promotion', 'amount': 60705, 'regular_amount': 63900, 'currency_id': 'COP', 'last_updated': '2022-01-20T16:06:32Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,5058.75,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,1,,Nuevo,6,0,1,1,
MCO613850817,MCO,Collar Isabelino Para Mascotas Tipo Almohada - Xl,51900,,COP,1,25,buy_it_now,gold_pro,2041-03-23T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-613850817-collar-isabelino-para-mascotas-tipo-almohada-xl-_JM,http://http2.mlstatic.com/D_879191-MCO47632893395_092021-O.jpg,879191-MCO47632893395_092021,True,,MCO437174,,MCO-PET_COLLARS,,41,False,,,,,,575586969,,,False,False,,MCO613850817,"[{'id': '12', 'type': 'standard', 'amount': 51900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-05T16:56:39Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '11', 'type': 'standard', 'amount': 48900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-05T16:56:38Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,4325.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,3,,Nuevo,7,1,0,1,
