id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,BRAND,MODEL
MCO589238001,MCO,Funko Pop De Super Heroes Surtido,62000,,COP,1,100,buy_it_now,gold_special,2041-12-05T22:46:21.000Z,new,https://articulo.mercadolibre.com.co/MCO-589238001-funko-pop-de-super-heroes-surtido-_JM,http://http2.mlstatic.com/D_794584-MCO43767966919_102020-I.jpg,794584-MCO43767966919_102020,True,,MCO2978,,MCO-ACTION_FIGURES,,50,True,,,,,,608796962,,,False,False,,MCO589238001,"[{'id': '1', 'type': 'standard', 'amount': 62000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-23T17:57:30Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1722.22,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Martires,,,2,Nuevo,5,0,1,1,,
MCO616819134,MCO,Peluche Luminoso Proyector De Estrellas Star Belly Rosado,60990,,COP,1,250,buy_it_now,gold_special,2041-11-29T12:34:12.000Z,new,https://articulo.mercadolibre.com.co/MCO-616819134-peluche-luminoso-proyector-de-estrellas-star-belly-rosado-_JM,http://http2.mlstatic.com/D_922672-MCO46669124708_072021-I.jpg,922672-MCO46669124708_072021,True,,MCO176652,,MCO-STUFFED_TOYS,,49,True,,,,,,469616739,,,False,False,,MCO616819134,"[{'id': '16', 'type': 'standard', 'amount': 60990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-23T19:02:31Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1694.17,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,3,Nuevo,5,0,1,1,starbelly,proyector de estrellas
MCO645485423,MCO,100 Cartas Originales De Yugioh. Oferta Por Tiempo Limitado,24890,,COP,1,250,buy_it_now,gold_special,2041-10-29T02:45:59.000Z,new,https://articulo.mercadolibre.com.co/MCO-645485423-100-cartas-originales-de-yugioh-oferta-por-tiempo-limitado-_JM,http://http2.mlstatic.com/D_953045-MCO47784898120_102021-I.jpg,953045-MCO47784898120_102021,True,,MCO3390,,MCO-TRADING_CARD_GAMES,,48,True,,,,,,375859403,,,False,False,,MCO645485423,"[{'id': '14', 'type': 'standard', 'amount': 24890, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-13T06:46:46Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,691.39,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,me2,['fulfillment'],fulfillment,False,,,,,Colombia,Bogotá D.C.,Suba,,,6,Nuevo,6,1,0,1,Konami,
MCO531898480,MCO,Manopatin Patineta Vapor Scooter Niños Niña Bluetooth Musica,284000,,COP,500,250,buy_it_now,gold_special,2039-08-19T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-531898480-manopatin-patineta-vapor-scooter-ninos-nina-bluetooth-musica-_JM,http://http2.mlstatic.com/D_637224-MCO33059695521_122019-O.jpg,637224-MCO33059695521_122019,True,590000,MCO176686,,MCO-KICK_SCOOTERS,,47,False,,,,,,137752231,,,False,False,,MCO531898480,"[{'id': '1', 'type': 'standard', 'amount': 590000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-02T14:19:05Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '17', 'type': 'promotion', 'amount': 284000, 'regular_amount': 590000, 'currency_id': 'COP', 'last_updated': '2021-12-25T05:02:08Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,7888.89,0,COP,CO-LAG,Guajira,TUNPQ01BSWM1OTVi,Maicao,True,me2,['mandatory_free_shipping'],drop_off,False,,,,,Colombia,Guajira,Maicao,,,4,Nuevo,6,1,1,1,Scooter,818
MCO545581638,MCO,Naruto Sasuke Colección X 6 Figuras En Bolsa,85000,,COP,50,200,buy_it_now,gold_special,2040-10-08T11:46:46.000Z,new,https://articulo.mercadolibre.com.co/MCO-545581638-naruto-sasuke-coleccion-x-6-figuras-en-bolsa-_JM,http://http2.mlstatic.com/D_696797-MCO44539280091_012021-O.jpg,696797-MCO44539280091_012021,True,,MCO2978,,MCO-ACTION_FIGURES,,46,False,,,,,,38322027,,,False,False,,MCO545581638,"[{'id': 'd1707a1d-f155-4d3f-80f2-fe0d258ae97d', 'type': 'standard', 'amount': 85000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-01-09T01:47:18Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '2', 'type': 'promotion', 'amount': 76500, 'regular_amount': 85000, 'currency_id': 'COP', 'last_updated': '2021-08-03T12:10:27Z', 'conditions': {'context_restrictions': [], 'start_time': '2021-08-07T11:00:00Z', 'end_time': '2021-08-07T17:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '399269-MCO545581638', 'promotion_type': 'lightning'}}]",{'display_currency': 'COP'},[],[],[],36,2361.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,True,me2,"['fs_threshold_mco_change_apr2021', 'fs_threshold_mco_change_jul2021', 'self_service_in', 'mandatory_free_shipping']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,1,Nuevo,5,0,1,1,,
MCO830034982,MCO,Tablero Mágico De Dibujo Magic Pad + Marcadores + Plantilla,27890,,COP,250,250,buy_it_now,gold_special,2041-11-05T16:03:17.000Z,new,https://articulo.mercadolibre.com.co/MCO-830034982-tablero-magico-de-dibujo-magic-pad-marcadores-plantilla-_JM,http://http2.mlstatic.com/D_660902-MCO48162342208_112021-I.jpg,660902-MCO48162342208_112021,True,,MCO434461,,MCO-MAGNETIC_DRAWING_BOARDS,,45,True,,,,,,515467467,,,False,False,,MCO830034982,"[{'id': '8', 'type': 'standard', 'amount': 27890, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-01T17:22:08Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,774.72,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,4,Nuevo,5,0,1,1,Genérica,MagicPad
MCO619414087,MCO,Cubo Para Bebes Madera Didactico Multifuncional Montessori,80000,,COP,1,250,buy_it_now,gold_special,2041-11-25T19:11:54.000Z,new,https://articulo.mercadolibre.com.co/MCO-619414087-cubo-para-bebes-madera-didactico-multifuncional-montessori-_JM,http://http2.mlstatic.com/D_782256-MCO45746432564_042021-O.jpg,782256-MCO45746432564_042021,True,,MCO420415,,MCO-BABY_SORTING_AND_STACKING_TOYS,,44,False,,,,,,608796962,,,False,False,,MCO619414087,"[{'id': '2', 'type': 'standard', 'amount': 80000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-06T01:24:12Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,2222.22,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,True,me2,"['self_service_in', 'fs_threshold_mco_change_jul2021', 'mandatory_free_shipping']",xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Martires,,,4,Nuevo,4,1,0,1,MONTESSORI,DIDACTICO
MCO594427438,MCO,Patineta Scooter Eléctrica Monopatín Teksilver Silla Niños,494900,,COP,1,250,buy_it_now,gold_special,2040-11-07T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-594427438-patineta-scooter-electrica-monopatin-teksilver-silla-ninos-_JM,http://http2.mlstatic.com/D_621740-MCO44064554601_112020-O.jpg,621740-MCO44064554601_112020,True,,MCO176686,,MCO-KICK_SCOOTERS,,43,False,,,,,,418664651,,,False,False,,MCO594427438,"[{'id': '11', 'type': 'standard', 'amount': 494900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-15T20:32:00Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,13747.22,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,True,me2,"['self_service_in', 'mandatory_free_shipping']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,5,Nuevo,6,1,1,1,Teksilver,SM70
MCO510144470,MCO,Juego De Cartas Ruta,56905,,COP,50,500,buy_it_now,gold_special,2039-04-15T16:02:56.000Z,new,https://articulo.mercadolibre.com.co/MCO-510144470-juego-de-cartas-ruta-_JM,http://http2.mlstatic.com/D_899645-MCO43461353406_092020-I.jpg,899645-MCO43461353406_092020,True,59900,MCO1161,,MCO-BOARD_GAMES,,42,True,,,,,,132688207,,,False,False,,MCO510144470,"[{'id': '51a41faa-2a15-4fc2-955a-87f00ec25787', 'type': 'standard', 'amount': 59900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-09-23T05:21:35Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '26', 'type': 'promotion', 'amount': 56905, 'regular_amount': 59900, 'currency_id': 'COP', 'last_updated': '2022-02-15T17:23:34Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-15T05:00:00Z', 'end_time': '2022-02-22T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1622790-MCO510144470', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],36,1580.69,0,COP,CO-DC,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Usaquén,,,5,Nuevo,7,1,1,1,Hola,
MCO628516208,MCO,Pokebola Grande Varios Colores + Figuras Pokemon Sorpresa ,12340,,COP,1,250,buy_it_now,gold_pro,2041-05-23T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-628516208-pokebola-grande-varios-colores-figuras-pokemon-sorpresa-_JM,http://http2.mlstatic.com/D_618778-MCO46198739582_052021-I.jpg,618778-MCO46198739582_052021,True,12990,MCO2978,,MCO-ACTION_FIGURES,,41,True,,,,,,116139488,,,False,False,,MCO628516208,"[{'id': '17', 'type': 'standard', 'amount': 12990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-17T16:57:27Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '18', 'type': 'promotion', 'amount': 12340, 'regular_amount': 12990, 'currency_id': 'COP', 'last_updated': '2022-01-21T14:40:37Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,1028.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Usaquén,,,2,Nuevo,6,1,1,1,,
