id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture
MCO860026421,MCO,"Apartamento En San Jorge, El Rincón. 2 Habitaciones, 76 M²",472000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860026421-apartamento-en-san-jorge-el-rincon-2-habitaciones-76-m-_JM,http://http2.mlstatic.com/D_669272-MCO49108860974_022022-I.jpg,669272-MCO49108860974_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,50,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860026421,"[{'id': '1', 'type': 'standard', 'amount': 472000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:41:55Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Usado,0,0,0,0
MCO860032787,MCO,"Apartamento En Multicentro. 3 Habitaciones, 185 M²",1300000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://apartamento.mercadolibre.com.co/MCO-860032787-apartamento-en-multicentro-3-habitaciones-185-m-_JM,http://http2.mlstatic.com/D_610464-MCO49108867232_022022-I.jpg,610464-MCO49108867232_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,49,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860032787,"[{'id': '1', 'type': 'standard', 'amount': 1300000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:42:17Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,9,Nuevo,0,0,0,0
MCO860070936,MCO,"Apartamento En Chicó Norte Iii. 1 Habitación, 66 M²",550000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://apartamento.mercadolibre.com.co/MCO-860070936-apartamento-en-chico-norte-iii-1-habitacion-66-m-_JM,http://http2.mlstatic.com/D_890718-MCO49108867741_022022-I.jpg,890718-MCO49108867741_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,48,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860070936,"[{'id': '1', 'type': 'standard', 'amount': 550000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:42:32Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ0NIQTk2OTI1,Chapinero,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Nuevo,0,0,0,0
MCO860064672,MCO,"Apartamento En Malibu. 3 Habitaciones, 130 M²",530000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860064672-apartamento-en-malibu-3-habitaciones-130-m-_JM,http://http2.mlstatic.com/D_674038-MCO49108867932_022022-I.jpg,674038-MCO49108867932_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,47,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860064672,"[{'id': '1', 'type': 'standard', 'amount': 530000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:42:36Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,9,Usado,0,0,0,0
MCO860095743,MCO,"Apartamento En Santa Ana. 3 Habitaciones, 54 M²",185000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://apartamento.mercadolibre.com.co/MCO-860095743-apartamento-en-santa-ana-3-habitaciones-54-m-_JM,http://http2.mlstatic.com/D_717986-MCO49108872155_022022-I.jpg,717986-MCO49108872155_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,46,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860095743,"[{'id': '1', 'type': 'standard', 'amount': 185000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:42:44Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEFOVGFiZWI3,Antioquia,TUNPQ0JFTDg0Y2E,Bello,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,9,Nuevo,0,0,0,0
MCO860039030,MCO,"Apartamento En Cedritos. 2 Habitaciones, 57 M²",390000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://apartamento.mercadolibre.com.co/MCO-860039030-apartamento-en-cedritos-2-habitaciones-57-m-_JM,http://http2.mlstatic.com/D_612424-MCO49108876915_022022-I.jpg,612424-MCO49108876915_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,45,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860039030,"[{'id': '1', 'type': 'standard', 'amount': 390000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:43:18Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Nuevo,0,0,0,0
MCO860102096,MCO,"Apartamento En Pasadena. 3 Habitaciones, 194 M²",1000000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860102096-apartamento-en-pasadena-3-habitaciones-194-m-_JM,http://http2.mlstatic.com/D_941088-MCO49108889733_022022-I.jpg,941088-MCO49108889733_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,44,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860102096,"[{'id': '1', 'type': 'standard', 'amount': 1000000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:44:05Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Usado,0,0,0,0
MCO860032828,MCO,"Apartamento En Lagos De Cordoba. 3 Habitaciones, 100 M²",600000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860032828-apartamento-en-lagos-de-cordoba-3-habitaciones-100-m-_JM,http://http2.mlstatic.com/D_642984-MCO49108900035_022022-I.jpg,642984-MCO49108900035_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,43,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860032828,"[{'id': '1', 'type': 'standard', 'amount': 600000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:44:39Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Usado,0,0,0,0
MCO860070987,MCO,"Apartamento En Ciudad Salitre. 3 Habitaciones, 98 M²",870000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,used,https://apartamento.mercadolibre.com.co/MCO-860070987-apartamento-en-ciudad-salitre-3-habitaciones-98-m-_JM,http://http2.mlstatic.com/D_983659-MCO49108902313_022022-I.jpg,983659-MCO49108902313_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,42,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860070987,"[{'id': '1', 'type': 'standard', 'amount': 870000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:45:09Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEJPR1gxMDljZA,Bogotá D.C.,TUNPQ0ZPTjcyNzAz,Fontibón,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,8,Usado,0,0,0,0
MCO860095797,MCO,"Apartamento En La Castellana. 3 Habitaciones, 246 M²",960000000,,COP,1,0,classified,gold_premium,2022-03-15T04:00:00.000Z,new,https://apartamento.mercadolibre.com.co/MCO-860095797-apartamento-en-la-castellana-3-habitaciones-246-m-_JM,http://http2.mlstatic.com/D_857411-MCO49108907019_022022-I.jpg,857411-MCO49108907019_022022,False,,MCO1474,1467,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,,41,True,,,,,,651252026,http://perfil.mercadolibre.com.co/HOUMCOLOMBIASAS,2020-09-25T13:58:52.000-04:00,False,True,"['real_estate_agency', 'brand', 'messages_as_seller']",MCO860095797,"[{'id': '1', 'type': 'standard', 'amount': 960000000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T18:45:21Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],,,,,TUNPUEFOVGFiZWI3,Antioquia,TUNPQ01FRGRjNjc4,Medellín,False,not_specified,[],,False,,,,,Colombia,Bogotá D.C.,Engativá,,,9,Nuevo,0,0,0,0
