id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,BRAND,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture
MCO576601358,MCO,Naruto Anillo Pain Anillo Akatsuki Anillo,12312,,COP,1,50,buy_it_now,gold_special,2040-08-19T03:07:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-576601358-naruto-anillo-pain-anillo-akatsuki-anillo-_JM,http://http2.mlstatic.com/D_764864-MCO45498417731_042021-I.jpg,764864-MCO45498417731_042021,True,12960,MCO1910,,MCO-TOYS_AND_GAMES,,50,True,,,,,,342366381,,,False,False,,MCO576601358,"[{'id': '2', 'type': 'standard', 'amount': 12960, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-22T15:20:39Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '18', 'type': 'promotion', 'amount': 12312, 'regular_amount': 12960, 'currency_id': 'COP', 'last_updated': '2022-01-25T16:47:49Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,342.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjg4OTk3,San Cristobal Sur,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,San Cristobal Sur,,,4,,Nuevo,6,0,1,1
MCO515511925,MCO,Avión Juguete Con Luces Sonido Movimiento Niños Bebe 8620  ,23900,,COP,1,25,buy_it_now,gold_special,2039-05-25T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-515511925-avion-juguete-con-luces-sonido-movimiento-ninos-bebe-8620-_JM,http://http2.mlstatic.com/D_754280-MCO48637371471_122021-I.jpg,754280-MCO48637371471_122021,True,,MCO1910,,MCO-TOYS_AND_GAMES,,49,True,,,,,,432789495,,,False,False,,MCO515511925,"[{'id': '5', 'type': 'standard', 'amount': 23900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-21T23:16:30Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,663.89,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,1,,Nuevo,5,0,1,1
MCO533903271,MCO,Helicóptero  Avión Juguete Con Luces Sonido Movimiento Niños,36900,,COP,1,25,buy_it_now,gold_special,2039-09-12T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-533903271-helicoptero-avion-juguete-con-luces-sonido-movimiento-ninos-_JM,http://http2.mlstatic.com/D_617905-MCO49094677204_022022-I.jpg,617905-MCO49094677204_022022,True,,MCO1910,,MCO-TOYS_AND_GAMES,,48,True,,,,,,432789495,,,False,False,,MCO533903271,"[{'id': '4', 'type': 'standard', 'amount': 36900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-12T15:50:15Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '3', 'type': 'standard', 'amount': 35000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-12T15:50:14Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1025.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,2,General,Nuevo,6,0,1,1
MCO512784689,MCO,Off 70 % Mágico Antiestres Oficina Juego Juguete Bb-1     ,5000,,COP,1,25,buy_it_now,gold_pro,2039-05-06T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-512784689-off-70-magico-antiestres-oficina-juego-juguete-bb-1-_JM,http://http2.mlstatic.com/D_642090-MCO31561484666_072019-I.jpg,642090-MCO31561484666_072019,True,,MCO1910,,MCO-TOYS_AND_GAMES,,47,True,,,,,,432789495,,,False,False,,MCO512784689,"[{'id': '1', 'type': 'standard', 'amount': 5000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-22T19:45:54Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,416.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,3,,Nuevo,5,0,1,1
MCO466736147,MCO,"Cubos Conectores X100, Inchlink Cubes, Metodo Singapur",38000,,COP,100,250,buy_it_now,gold_special,2038-03-13T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-466736147-cubos-conectores-x100-inchlink-cubes-metodo-singapur-_JM,http://http2.mlstatic.com/D_615442-MCO46691937624_072021-I.jpg,615442-MCO46691937624_072021,True,,MCO1910,,MCO-TOYS_AND_GAMES,,46,True,,,,,,98030664,,,False,False,,MCO466736147,"[{'id': '4', 'type': 'standard', 'amount': 38000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-10T13:52:59Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1055.56,0,COP,CO-ANT,Antioquia,TUNPQ01FRGRjNjc4,Medellín,False,me2,[],xd_drop_off,False,,,,,Colombia,Antioquia,Medellín,,,2,Didacti Creativos,Nuevo,5,0,1,1
MCO558499233,MCO,Libro Bilingue Musical Infantil 100 Palabras Entrega Ya!!,124900,,COP,1,25,buy_it_now,gold_special,2040-04-04T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-558499233-libro-bilingue-musical-infantil-100-palabras-entrega-ya-_JM,http://http2.mlstatic.com/D_969701-MCO44679262693_012021-O.jpg,969701-MCO44679262693_012021,True,,MCO1910,,MCO-TOYS_AND_GAMES,,45,False,,,,,,170366442,,,False,False,,MCO558499233,"[{'id': '5', 'type': 'standard', 'amount': 124900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-24T22:38:31Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,3469.44,0,COP,CO-SAN,Santander,TUNPQ0JVQzkzMTE4,Bucaramanga,True,me2,['mandatory_free_shipping'],drop_off,False,,,,,Colombia,Santander,Bucaramanga,,,2,LeapFrog,Nuevo,5,0,1,1
MCO584295319,MCO,Binoculares Para Niño,79900,,COP,1,25,buy_it_now,gold_special,2040-09-18T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-584295319-binoculares-para-nino-_JM,http://http2.mlstatic.com/D_848386-MCO46195172945_052021-I.jpg,848386-MCO46195172945_052021,True,,MCO1910,,MCO-TOYS_AND_GAMES,,44,True,,,,,,132688207,,,False,False,,MCO584295319,"[{'id': '1', 'type': 'standard', 'amount': 79900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-11T23:29:19Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,2219.44,0,COP,CO-DC,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,True,me2,"['self_service_in', 'mandatory_free_shipping']",xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Usaquén,,,2,LR,Nuevo,5,0,1,1
MCO655675638,MCO,Manta Grande De Playa Camping Senderismo Conciertos ,70000,,COP,1,5,buy_it_now,gold_special,2041-08-07T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-655675638-manta-grande-de-playa-camping-senderismo-conciertos-_JM,http://http2.mlstatic.com/D_897511-MCO47939936398_102021-I.jpg,897511-MCO47939936398_102021,True,,MCO1910,,MCO-TOYS_AND_GAMES,,43,True,,,,,,82503171,,,False,False,,MCO655675638,"[{'id': '1', 'type': 'standard', 'amount': 70000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-12T20:33:26Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1944.44,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,True,me2,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Martires,,,4,BRGHOMEL,Nuevo,6,0,1,1
MCO454346298,MCO,Rafly  Juego Concentracion Agilizar Tu Mente Juguete 2757,42990,,COP,1,200,buy_it_now,gold_special,2037-08-10T21:26:27.000Z,new,https://articulo.mercadolibre.com.co/MCO-454346298-rafly-juego-concentracion-agilizar-tu-mente-juguete-2757-_JM,http://http2.mlstatic.com/D_946234-MCO31002992464_062019-I.jpg,946234-MCO31002992464_062019,True,,MCO1910,,MCO-TOYS_AND_GAMES,,42,True,,,,,,101136210,,,False,False,,MCO454346298,"[{'id': '7', 'type': 'standard', 'amount': 42990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-06T22:10:04Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1194.17,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,4,plasticos y asociados,Nuevo,4,0,0,1
MCO619406749,MCO,Kit De Ciencia Laboratorio  Completo + Materiales,190000,,COP,1,5,buy_it_now,gold_special,2041-04-23T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-619406749-kit-de-ciencia-laboratorio-completo-materiales-_JM,http://http2.mlstatic.com/D_995808-MCO47250005163_082021-I.jpg,995808-MCO47250005163_082021,True,,MCO1910,,MCO-TOYS_AND_GAMES,,41,True,,,,,,507782077,,,False,False,,MCO619406749,"[{'id': '6', 'type': 'standard', 'amount': 190000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-18T23:47:51Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,5277.78,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,True,me2,"['mandatory_free_shipping', 'self_service_in']",xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,2,UNGLINGA,Nuevo,5,0,1,1
