id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,BRAND,MODEL
MCO583230368,MCO,Adaptador Receptor Bluetooth Para Dispositivos Bose 30 Pin,49900,,COP,1,100,buy_it_now,gold_pro,2040-09-12T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-583230368-adaptador-receptor-bluetooth-para-dispositivos-bose-30-pin-_JM,http://http2.mlstatic.com/D_603702-MCO43497115223_092020-I.jpg,603702-MCO43497115223_092020,True,,MCO167791,,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,,50,True,,,,,,35591534,,,False,False,,MCO583230368,"[{'id': '1', 'type': 'standard', 'amount': 49900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-03T16:58:58Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,4158.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ1JBRjkyNTA2,Rafael Uribe Uribe,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Rafael Uribe Uribe,,,1,Nuevo,6,0,1,1,,
MCO597986406,MCO,Convertidor De Hdmi A Rca Video Full Hd 1080p Cable Usb,20000,,COP,1,25,buy_it_now,gold_pro,2040-12-05T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-597986406-convertidor-de-hdmi-a-rca-video-full-hd-1080p-cable-usb-_JM,http://http2.mlstatic.com/D_651354-MCO44296591101_122020-I.jpg,651354-MCO44296591101_122020,True,,MCO430537,,MCO-AUDIO_AND_VIDEO_CONVERTERS,,49,True,,,,,,53078036,,,False,False,,MCO597986406,"[{'id': '1', 'type': 'standard', 'amount': 20000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-15T17:57:58Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '2', 'type': 'promotion', 'amount': 19000, 'regular_amount': 20000, 'currency_id': 'COP', 'last_updated': '2022-01-19T22:05:11Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T05:00:00Z', 'end_time': '2022-01-26T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1492424-MCO597986406', 'promotion_type': 'custom'}}, {'id': '3', 'type': 'promotion', 'amount': 18000, 'regular_amount': 20000, 'currency_id': 'COP', 'last_updated': '2022-01-19T22:05:11Z', 'conditions': {'context_restrictions': ['buyer_loyalty_3'], 'start_time': '2022-01-19T05:00:00Z', 'end_time': '2022-01-26T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1492424-MCO597986406', 'promotion_type': 'custom'}}, {'id': '4', 'type': 'promotion', 'amount': 18000, 'regular_amount': 20000, 'currency_id': 'COP', 'last_updated': '2022-01-19T22:05:11Z', 'conditions': {'context_restrictions': ['buyer_loyalty_4'], 'start_time': '2022-01-19T05:00:00Z', 'end_time': '2022-01-26T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1492424-MCO597986406', 'promotion_type': 'custom'}}, {'id': '5', 'type': 'promotion', 'amount': 18000, 'regular_amount': 20000, 'currency_id': 'COP', 'last_updated': '2022-01-19T22:05:11Z', 'conditions': {'context_restrictions': ['buyer_loyalty_5'], 'start_time': '2022-01-19T05:00:00Z', 'end_time': '2022-01-26T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1492424-MCO597986406', 'promotion_type': 'custom'}}, {'id': '6', 'type': 'promotion', 'amount': 18000, 'regular_amount': 20000, 'currency_id': 'COP', 'last_updated': '2022-01-19T22:05:11Z', 'conditions': {'context_restrictions': ['buyer_loyalty_6'], 'start_time': '2022-01-19T05:00:00Z', 'end_time': '2022-01-26T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1492424-MCO597986406', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,1666.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,3,Nuevo,6,1,1,1,WGINGENIERIA,HDMI2AV
MCO519342332,MCO,Adaptador Convertidor De Hdmi A Rca Video Full Hd 1080p,20200,,COP,1,500,buy_it_now,gold_special,2039-06-17T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-519342332-adaptador-convertidor-de-hdmi-a-rca-video-full-hd-1080p-_JM,http://http2.mlstatic.com/D_776226-MCO31852740627_082019-I.jpg,776226-MCO31852740627_082019,True,,MCO167791,,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,,48,True,,,,,,316759028,,,False,False,,MCO519342332,"[{'id': '3', 'type': 'standard', 'amount': 20200, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-10T18:39:48Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,561.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ1JBRjkyNTA2,Rafael Uribe Uribe,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Rafael Uribe Uribe,,,4,Nuevo,6,0,1,1,,Hdmi a Rca
MCO468206749,MCO,Usb Bluetooth Audio Receptor Inalámbrico Llamadas Supli,22000,,COP,1,250,buy_it_now,gold_pro,2038-04-04T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-468206749-usb-bluetooth-audio-receptor-inalambrico-llamadas-supli-_JM,http://http2.mlstatic.com/D_884786-MCO48502887566_122021-I.jpg,884786-MCO48502887566_122021,True,,MCO3698,,MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS,,47,True,,,,,,169129062,,,False,False,,MCO468206749,"[{'id': '1', 'type': 'standard', 'amount': 22000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-03-05T11:45:34Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '2', 'type': 'promotion', 'amount': 19800, 'regular_amount': 22000, 'currency_id': 'COP', 'last_updated': '2021-05-06T19:09:39Z', 'conditions': {'context_restrictions': [], 'start_time': '2021-05-06T19:08:39Z', 'end_time': '2021-05-10T02:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'P-MCO270002', 'promotion_id': 'MCO468206749-261d4574-9ef3-48f8-a345-7e3da1f5bfea', 'promotion_type': 'marketplace_campaign', 'discount_meli_amount': 1100, 'campaign_discount_percentage': 10, 'campaign_end_date': '2021-05-10T02:00:00Z', 'order_item_price': 20900}}]",{'display_currency': 'COP'},[],[],[],12,1833.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjkyOTU1,Santa Fe,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Santa Fe,,,2,Nuevo,5,0,1,1,Dongle audio,
MCO570810664,MCO,Adaptador Receptor Audio Bluetooth Usb Cable Auxiliar 3.5mm ,17800,,COP,1,100,buy_it_now,gold_pro,2040-07-09T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-570810664-adaptador-receptor-audio-bluetooth-usb-cable-auxiliar-35mm-_JM,http://http2.mlstatic.com/D_726964-MCO45756112302_042021-I.jpg,726964-MCO45756112302_042021,True,,MCO167791,,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,,46,True,,,,,,324859127,,,False,False,,MCO570810664,"[{'id': '15', 'type': 'standard', 'amount': 17800, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-02T13:41:51Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '14', 'type': 'promotion', 'amount': 17005, 'regular_amount': 17900, 'currency_id': 'COP', 'last_updated': '2022-01-28T14:36:40Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-01T11:00:00Z', 'end_time': '2022-02-01T17:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1529870-MCO570810664', 'promotion_type': 'lightning'}}]",{'display_currency': 'COP'},[],[],[],12,1483.33,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,False,me2,['fulfillment'],fulfillment,False,,,,,Colombia,Valle Del Cauca,Cali,,,6,Nuevo,6,0,1,1,Otras Marcas,Usb
MCO800396034,MCO,Puntero Laser Largo Alcance Pilas ,20902,,COP,1,50,buy_it_now,gold_special,2041-08-13T00:41:47.000Z,new,https://articulo.mercadolibre.com.co/MCO-800396034-puntero-laser-largo-alcance-pilas-_JM,http://http2.mlstatic.com/D_892684-MCO46651601603_072021-O.jpg,892684-MCO46651601603_072021,True,,MCO441918,,MCO-LASER_POINTERS,,45,False,,,,,,779506159,,,False,False,,MCO800396034,"[{'id': '5', 'type': 'standard', 'amount': 20902, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-22T03:57:12Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,580.61,0,COP,CO-DC,Bogotá D.C.,TUNPQ1RFVTY1OTk1,Teusaquillo,False,me2,['fulfillment'],fulfillment,False,,,,,Colombia,Bogotá D.C.,Teusaquillo,,,5,Nuevo,6,0,1,1,BYJ,verde
MCO640897379,MCO,Adaptador Bluetooth 30 Pin Bose Sounddock Serie 1 Sin Ruido ,69000,,COP,1,50,buy_it_now,gold_special,2041-06-24T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-640897379-adaptador-bluetooth-30-pin-bose-sounddock-serie-1-sin-ruido-_JM,http://http2.mlstatic.com/D_696403-MCO46556653172_062021-I.jpg,696403-MCO46556653172_062021,True,,MCO167791,,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,,44,True,,,,,,155418681,,,False,False,,MCO640897379,"[{'id': '1', 'type': 'standard', 'amount': 69000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-06-29T18:42:29Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1916.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,6,Nuevo,6,0,1,1,America Store,30 Pin Serie 1
MCO804637038,MCO,Adaptador Fuente 9v 1a Plug Universal 5.5mm,11000,,COP,1,50,buy_it_now,gold_special,2041-09-01T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-804637038-adaptador-fuente-9v-1a-plug-universal-55mm-_JM,http://http2.mlstatic.com/D_856030-MCO47386849946_092021-I.jpg,856030-MCO47386849946_092021,True,,MCO167791,,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,,43,True,,,,,,99074444,,,False,False,,MCO804637038,"[{'id': '1', 'type': 'standard', 'amount': 11000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-06T22:54:52Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,305.56,0,COP,CO-DC,Bogotá D.C.,TUNPQ0FOVDMyNjIx,Antonio Nariño,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Antonio Nariño,,,3,Nuevo,5,0,1,1,thomsonn,9/1
MCO605714346,MCO,Convertidor / Adaptador Av Rca A Vga De Video 720-1080,24990,,COP,50,200,buy_it_now,gold_special,2041-01-29T17:42:09.000Z,new,https://articulo.mercadolibre.com.co/MCO-605714346-convertidor-adaptador-av-rca-a-vga-de-video-720-1080-_JM,http://http2.mlstatic.com/D_612312-MCO44793241897_022021-I.jpg,612312-MCO44793241897_022021,True,,MCO430537,,MCO-AUDIO_AND_VIDEO_CONVERTERS,,42,True,,,,,,449651964,,,False,False,,MCO605714346,"[{'id': '6', 'type': 'standard', 'amount': 24990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-08T17:32:13Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '5', 'type': 'promotion', 'amount': 20805, 'regular_amount': 21900, 'currency_id': 'COP', 'last_updated': '2021-05-13T19:25:39Z', 'conditions': {'context_restrictions': [], 'start_time': '2021-05-13T05:00:00Z', 'end_time': '2021-05-20T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '116303-MCO605714346', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],36,694.17,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,3,Nuevo,5,0,1,1,Joma,2020
MCO629715149,MCO,Emisor Transmisor Receptor Bluetooth 5.0 Audio Miniplug 3.5 ,42500,,COP,1,200,buy_it_now,gold_special,2041-05-27T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-629715149-emisor-transmisor-receptor-bluetooth-50-audio-miniplug-35-_JM,http://http2.mlstatic.com/D_606644-MCO47839749348_102021-I.jpg,606644-MCO47839749348_102021,True,,MCO167791,,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,,41,True,,,,,,639872823,,,False,False,,MCO629715149,"[{'id': '6', 'type': 'standard', 'amount': 42500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-18T21:56:18Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1180.56,0,COP,CO-COR,Córdoba,TUNPQ01PTmQ2Mjcw,Montería,False,me2,[],drop_off,False,,,,,Colombia,Córdoba,Montería,,,4,Nuevo,4,0,0,1,SOUND X,C28
MCO605501233,MCO,Adaptador Usb C Thunderbolt 3 Para Mac,119900,,COP,1,100,buy_it_now,gold_special,2041-01-28T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-605501233-adaptador-usb-c-thunderbolt-3-para-mac-_JM,http://http2.mlstatic.com/D_705821-MCO47339022586_092021-O.jpg,705821-MCO47339022586_092021,True,,MCO167791,,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,,40,False,,,,,,294467466,,,False,False,,MCO605501233,"[{'id': '17', 'type': 'standard', 'amount': 119900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-20T01:50:13Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '16', 'type': 'promotion', 'amount': 109155, 'regular_amount': 114900, 'currency_id': 'COP', 'last_updated': '2021-11-26T15:42:40Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-11-26T05:00:00Z', 'end_time': '2021-12-03T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1175101-MCO605501233', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],36,3330.56,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,True,me2,['mandatory_free_shipping'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Suba,,,4,Nuevo,6,1,1,1,TRANSPOW,E01
MCO497620254,MCO,Receptor Adaptador Bluetooth 3.5  Manos Libres Inalambrico,10355,,COP,1,500,buy_it_now,gold_pro,2038-12-09T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-497620254-receptor-adaptador-bluetooth-35-manos-libres-inalambrico-_JM,http://http2.mlstatic.com/D_800780-MCO44961596045_022021-I.jpg,800780-MCO44961596045_022021,True,10900,MCO167791,,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,,39,True,,,,,,256669196,,,False,False,,MCO497620254,"[{'id': '3', 'type': 'standard', 'amount': 10900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-06-30T19:50:32Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '27', 'type': 'promotion', 'amount': 10355, 'regular_amount': 10900, 'currency_id': 'COP', 'last_updated': '2022-02-07T04:31:01Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '28', 'type': 'promotion', 'amount': 9810, 'regular_amount': 10900, 'currency_id': 'COP', 'last_updated': '2022-02-07T04:31:01Z', 'conditions': {'context_restrictions': ['buyer_loyalty_3'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '29', 'type': 'promotion', 'amount': 9810, 'regular_amount': 10900, 'currency_id': 'COP', 'last_updated': '2022-02-07T04:31:01Z', 'conditions': {'context_restrictions': ['buyer_loyalty_4'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '30', 'type': 'promotion', 'amount': 9810, 'regular_amount': 10900, 'currency_id': 'COP', 'last_updated': '2022-02-07T04:31:01Z', 'conditions': {'context_restrictions': ['buyer_loyalty_5'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '31', 'type': 'promotion', 'amount': 9810, 'regular_amount': 10900, 'currency_id': 'COP', 'last_updated': '2022-02-07T04:31:01Z', 'conditions': {'context_restrictions': ['buyer_loyalty_6'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '32', 'type': 'promotion', 'amount': 10355, 'regular_amount': 10900, 'currency_id': 'COP', 'last_updated': '2022-02-07T04:31:01Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-07T04:30:00Z', 'end_time': '2022-02-21T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO4056', 'promotion_id': 'MCO4056', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,862.92,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,4,Nuevo,5,0,1,1,,
MCO602293306,MCO,Receptor Y Transmisor Audio Usb Bluetooth 5.0 Tv Pc Vehículo,29900,,COP,1,500,buy_it_now,gold_special,2041-01-12T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-602293306-receptor-y-transmisor-audio-usb-bluetooth-50-tv-pc-vehiculo-_JM,http://http2.mlstatic.com/D_845743-MCO44619417931_012021-I.jpg,845743-MCO44619417931_012021,True,,MCO167791,,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,,38,True,,,,,,419985146,,,False,False,,MCO602293306,"[{'id': '27', 'type': 'standard', 'amount': 29900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-08T00:41:29Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,830.56,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Engativá,,,6,Nuevo,6,1,1,1,Genérica,Bluetooth V5.0
MCO532382473,MCO,Adaptador Convertidor De Audio Optico A Rca Analogo + Cable,22800,,COP,1,500,buy_it_now,gold_special,2040-05-01T03:43:31.000Z,new,https://articulo.mercadolibre.com.co/MCO-532382473-adaptador-convertidor-de-audio-optico-a-rca-analogo-cable-_JM,http://http2.mlstatic.com/D_880611-MCO43476852663_092020-I.jpg,880611-MCO43476852663_092020,True,,MCO167791,,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,,37,True,,,,,,249915052,,,False,False,,MCO532382473,"[{'id': '41f4c8ef-e497-4d16-9d4e-32fa22908608', 'type': 'standard', 'amount': 22800, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-09-16T03:36:08Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,633.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ1JBRjkyNTA2,Rafael Uribe Uribe,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Rafael Uribe Uribe,,,6,Nuevo,6,1,1,1,,Óptico a RCA
MCO565358784,MCO,Transmisor Y Receptor Bluetooth Usb V5.0 Para Tv Pc O Carros,29990,,COP,1,500,buy_it_now,gold_pro,2040-05-31T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-565358784-transmisor-y-receptor-bluetooth-usb-v50-para-tv-pc-o-carros-_JM,http://http2.mlstatic.com/D_628968-MCO46924556778_072021-I.jpg,628968-MCO46924556778_072021,True,,MCO167791,,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,,36,True,,,,,,88383053,,,False,False,,MCO565358784,"[{'id': '7', 'type': 'standard', 'amount': 29990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-14T21:56:26Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,2499.17,0,COP,CO-SAN,Santander,TUNPQ0JVQzkzMTE4,Bucaramanga,False,me2,[],drop_off,False,,,,,Colombia,Santander,Bucaramanga,,,4,Nuevo,5,0,1,1,Genérica,
