id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,BRAND,MODEL
MCO562624691,MCO,Gel De Baño Babaria Aceite Oliva 600ml,6200,,COP,1,200,buy_it_now,gold_special,2040-05-10T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-562624691-gel-de-bano-babaria-aceite-oliva-600ml-_JM,http://http2.mlstatic.com/D_879540-MCO41833531453_052020-I.jpg,879540-MCO41833531453_052020,True,,MCO411151,,MCO-LIQUID_HAND_AND_BODY_SOAPS,,50,True,,,,,,388680094,,,False,False,,MCO562624691,"[{'id': '1', 'type': 'standard', 'amount': 6200, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-06-26T14:52:23Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,172.22,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Engativá,,,1,Nuevo,5,0,1,1,,
MCO598318890,MCO,Copa Menstrual Anillo Certificada Y Vaso Esterilizador.,34760,,COP,50,250,buy_it_now,gold_pro,2040-12-08T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-598318890-copa-menstrual-anillo-certificada-y-vaso-esterilizador-_JM,http://http2.mlstatic.com/D_737512-MCO46799697235_072021-O.jpg,737512-MCO46799697235_072021,True,39500,MCO181020,,MCO-MENSTRUAL_CUPS,,49,False,,,,,,609597066,,,False,False,,MCO598318890,"[{'id': 'a8ebc727-c323-40a9-a46d-0a4d88829a40', 'type': 'standard', 'amount': 39500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-12-13T17:57:21Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '106', 'type': 'promotion', 'amount': 37525, 'regular_amount': 39500, 'currency_id': 'COP', 'last_updated': '2022-02-16T23:00:44Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-20T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO4001', 'promotion_id': 'MCO4001', 'promotion_type': 'campaign'}}, {'id': '107', 'type': 'promotion', 'amount': 34760, 'regular_amount': 39500, 'currency_id': 'COP', 'last_updated': '2022-02-16T23:00:44Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3976', 'promotion_id': 'MCO3976', 'promotion_type': 'campaign'}}, {'id': '108', 'type': 'promotion', 'amount': 34760, 'regular_amount': 39500, 'currency_id': 'COP', 'last_updated': '2022-02-16T23:00:44Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3977', 'promotion_id': 'MCO3977', 'promotion_type': 'campaign'}}, {'id': '109', 'type': 'promotion', 'amount': 34760, 'regular_amount': 39500, 'currency_id': 'COP', 'last_updated': '2022-02-16T23:00:44Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,2896.67,0,COP,CO-ANT,Antioquia,TUNPQ0VOVjU5YjYx,Envigado,False,me2,['fulfillment'],fulfillment,False,,,,,Colombia,Antioquia,Envigado,,,4,Nuevo,8,1,1,1,OEM,Anillo
MCO458141848,MCO,Fragancias Para Base De Glicerina Para Hacer Jabón 40ml,9000,,COP,500,500,buy_it_now,gold_special,2037-10-14T15:14:33.000Z,new,https://articulo.mercadolibre.com.co/MCO-458141848-fragancias-para-base-de-glicerina-para-hacer-jabon-40ml-_JM,http://http2.mlstatic.com/D_601417-MCO48012579353_102021-O.jpg,601417-MCO48012579353_102021,True,,MCO411151,,MCO-LIQUID_HAND_AND_BODY_SOAPS,,48,False,,,,,,38154776,,,False,False,,MCO458141848,"[{'id': '30', 'type': 'standard', 'amount': 9000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-27T15:39:27Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,250.0,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,False,me2,[],cross_docking,False,,,,,Colombia,Valle Del Cauca,Cali,,,4,Nuevo,6,1,1,1,jabonesrocio,
MCO596131846,MCO,Limpiador Raspador De Lengua ,10000,,COP,1,250,buy_it_now,gold_pro,2040-11-22T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-596131846-limpiador-raspador-de-lengua-_JM,http://http2.mlstatic.com/D_655616-MCO44187038453_112020-I.jpg,655616-MCO44187038453_112020,True,,MCO455787,,MCO-TONG_CLEANERS,,47,True,,,,,,289355777,,,False,False,,MCO596131846,"[{'id': '9', 'type': 'standard', 'amount': 10000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-26T02:16:56Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,833.33,0,COP,CO-BOL,Bolivar,TUNPQ0NBUjcwNTYz,Cartagena De Indias,False,me2,['fulfillment'],fulfillment,False,,,,,Colombia,Bolivar,Cartagena De Indias,,,8,Nuevo,7,1,1,1,Limpiador lengua,Cobre
MCO548092854,MCO,Ap24® Crema Dental Nuskin White - L a $39900,39900,,COP,1,500,buy_it_now,gold_special,2041-04-25T23:53:09.000Z,new,https://articulo.mercadolibre.com.co/MCO-548092854-ap24-crema-dental-nuskin-white-_JM,http://http2.mlstatic.com/D_856405-MCO46260215367_062021-I.jpg,856405-MCO46260215367_062021,True,,MCO181053,,MCO-TOOTHPASTES,,46,True,,,,,,86800592,,,False,False,,MCO548092854,"[{'id': '3', 'type': 'standard', 'amount': 39900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-19T11:12:26Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1108.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,me2,"['self_service_in', 'fbm_in_process']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Suba,,,8,Nuevo,5,0,1,1,Nu Skin,AP24
MCO567568698,MCO,Placa Dental Dientes No Rocar Bruxismo Doble Ferula,25187,,COP,1,150,buy_it_now,gold_special,2040-06-17T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-567568698-placa-dental-dientes-no-rocar-bruxismo-doble-ferula-_JM,http://http2.mlstatic.com/D_983373-MCO42302471550_062020-I.jpg,983373-MCO42302471550_062020,True,,MCO181056,,MCO-BEAUTY_AND_PERSONAL_CARE_SUPPLIES,,45,True,,,,,,192621101,,,False,False,,MCO567568698,"[{'id': '11', 'type': 'standard', 'amount': 25187, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-23T14:43:54Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,699.64,0,COP,CO-DC,Bogotá D.C.,TUNPQ1JBRjkyNTA2,Rafael Uribe Uribe,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Rafael Uribe Uribe,,,4,Nuevo,5,0,1,1,,
MCO546189845,MCO,Kit Blanqueamiento Dental Profesional En Casa,69900,,COP,1,500,buy_it_now,gold_pro,2039-12-12T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-546189845-kit-blanqueamiento-dental-profesional-en-casa-_JM,http://http2.mlstatic.com/D_670610-MCO40164784448_122019-I.jpg,670610-MCO40164784448_122019,True,,MCO455785,,MCO-TEETH_WHITENING_KITS,,44,True,,,,,,145426731,,,False,False,,MCO546189845,"[{'id': '13', 'type': 'standard', 'amount': 69900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-28T20:44:12Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '14', 'type': 'promotion', 'amount': 66405, 'regular_amount': 69900, 'currency_id': 'COP', 'last_updated': '2022-01-28T20:44:33Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-28T05:00:00Z', 'end_time': '2022-02-04T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1533197-MCO546189845', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,5825.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,6,Nuevo,6,1,1,1,Whitenning,
MCO627234074,MCO,"Copa Menstrual Certificada Fda Copa Disco, Vaso Esterilizado",32775,,COP,1,150,buy_it_now,gold_pro,2041-05-20T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-627234074-copa-menstrual-certificada-fda-copa-disco-vaso-esterilizado-_JM,http://http2.mlstatic.com/D_770554-MCO46836197575_072021-O.jpg,770554-MCO46836197575_072021,True,34500,MCO181020,,MCO-MENSTRUAL_CUPS,,43,False,,,,,,609597066,,,False,False,,MCO627234074,"[{'id': '8', 'type': 'standard', 'amount': 34500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-07-15T21:08:27Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '111', 'type': 'promotion', 'amount': 32775, 'regular_amount': 34500, 'currency_id': 'COP', 'last_updated': '2022-02-16T23:00:48Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '112', 'type': 'promotion', 'amount': 32775, 'regular_amount': 34500, 'currency_id': 'COP', 'last_updated': '2022-02-16T23:00:48Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-20T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO4001', 'promotion_id': 'MCO4001', 'promotion_type': 'campaign'}}, {'id': '113', 'type': 'promotion', 'amount': 32775, 'regular_amount': 34500, 'currency_id': 'COP', 'last_updated': '2022-02-16T23:00:48Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3976', 'promotion_id': 'MCO3976', 'promotion_type': 'campaign'}}, {'id': '114', 'type': 'promotion', 'amount': 32775, 'regular_amount': 34500, 'currency_id': 'COP', 'last_updated': '2022-02-16T23:00:48Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3977', 'promotion_id': 'MCO3977', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,2731.25,0,COP,CO-ANT,Antioquia,TUNPQ0VOVjU5YjYx,Envigado,False,me2,['fulfillment'],fulfillment,False,,,,,Colombia,Antioquia,Envigado,,,4,Nuevo,8,1,1,1,OEM,ZDXT-090
MCO549755278,MCO,Teeth Whitening Blanqueador Carbon Activo,20000,,COP,250,250,buy_it_now,gold_pro,2040-01-16T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-549755278-teeth-whitening-blanqueador-carbon-activo-_JM,http://http2.mlstatic.com/D_668879-MCO43343883719_092020-I.jpg,668879-MCO43343883719_092020,True,,MCO448315,,MCO-TEETH_WHITENING_POWDERS,,42,True,,,,,,516919341,,,False,False,,MCO549755278,"[{'id': '3', 'type': 'standard', 'amount': 20000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-12T21:22:54Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1666.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0ZPTjcyNzAz,Fontibón,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Fontibón,,,5,Nuevo,6,1,1,1,Teeth whitening,
MCO610722097,MCO,Papel Higiénico Jumbo X 4 De 250 Mts Doble Hoja,32000,,COP,1,250,buy_it_now,gold_special,2041-02-28T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-610722097-papel-higienico-jumbo-x-4-de-250-mts-doble-hoja-_JM,http://http2.mlstatic.com/D_905187-MCO47449339753_092021-I.jpg,905187-MCO47449339753_092021,True,,MCO181182,,MCO-TOILET_PAPERS,,41,True,,,,,,107121705,,,False,False,,MCO610722097,"[{'id': '6', 'type': 'standard', 'amount': 32000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-26T15:28:01Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '5', 'type': 'standard', 'amount': 30000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-26T15:28:01Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,888.89,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Martires,,,7,Nuevo,7,1,1,1,Nieve,
MCO561813595,MCO,Repuesto Para Cepillo Eléctrico Oral-b 2 Unid,40000,,COP,100,500,buy_it_now,gold_special,2040-05-02T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-561813595-repuesto-para-cepillo-electrico-oral-b-2-unid-_JM,http://http2.mlstatic.com/D_670915-MCO41720577076_052020-I.jpg,670915-MCO41720577076_052020,True,,MCO181049,1104,MCO-TOOTHBRUSHES,,40,True,,,,,,280874472,,,False,False,,MCO561813595,"[{'id': '92', 'type': 'standard', 'amount': 40000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-08T18:59:56Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1111.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,7,Nuevo,7,1,0,1,Oral-B,crossaction
