id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,MODEL,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,BRAND
MCO605772180,MCO,Set De 2 Esmaltes Especiales Para Estampar Ghelic,15900,,COP,1,50,buy_it_now,gold_pro,2041-01-29T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-605772180-set-de-2-esmaltes-especiales-para-estampar-ghelic-_JM,http://http2.mlstatic.com/D_603294-MCO44796743268_022021-I.jpg,603294-MCO44796743268_022021,True,,MCO167683,,MCO-NAIL_STICKERS,,18,True,,,,,,329367489,,,False,False,,MCO605772180,"[{'id': '1', 'type': 'standard', 'amount': 15900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-02-04T00:49:00Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1325.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,4,Nuevo,Esmalte de stamping,6,1,1,1,
MCO575588761,MCO,Placa Acrílica Stamping Nail Art - A Elección,9900,,COP,1,50,buy_it_now,gold_pro,2040-08-02T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-575588761-placa-acrilica-stamping-nail-art-a-eleccion-_JM,http://http2.mlstatic.com/D_643853-MCO43092943851_082020-O.jpg,643853-MCO43092943851_082020,True,,MCO167683,,MCO-NAIL_STICKERS,,17,False,,,,,,329367489,,,False,False,,MCO575588761,"[{'id': 'dc5277d7-bbc4-43fd-b111-51669615655f', 'type': 'standard', 'amount': 9900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-06T16:00:29Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,825.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,4,Nuevo,Placa Acrílica,6,1,1,1,
MCO501768781,MCO,Kit Pulidor Profesional Acrilico Gel Manicure ,139800,,COP,250,250,buy_it_now,gold_pro,2039-01-18T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-501768781-kit-pulidor-profesional-acrilico-gel-manicure-_JM,http://http2.mlstatic.com/D_899750-MCO42974102198_082020-O.jpg,899750-MCO42974102198_082020,True,,MCO167685,,MCO-NAIL_STAMPING_PLATES,,16,False,,,,,,256669196,,,False,False,,MCO501768781,"[{'id': '16', 'type': 'standard', 'amount': 139800, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-14T18:17:25Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '17', 'type': 'promotion', 'amount': 128616, 'regular_amount': 139800, 'currency_id': 'COP', 'last_updated': '2021-12-29T00:13:59Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-12-29T00:12:59Z', 'end_time': '2021-12-31T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'P-MCO3224001', 'promotion_id': 'MCO501768781-5405508f-0eee-48a7-b852-2cff84bb3a30', 'promotion_type': 'marketplace_campaign', 'discount_meli_amount': 2796, 'campaign_discount_percentage': 8, 'campaign_end_date': '2021-12-31T04:00:00Z', 'order_item_price': 131412}}]",{'display_currency': 'COP'},[],[],[],12,11650.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,True,me2,"['self_service_in', 'mandatory_free_shipping']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,3,Nuevo,,6,1,1,1,
MCO577508508,MCO,1 Rollo Fibra De Vidrio Adhesiva Uñas Silk Nail Wrap Gel Uv ,22000,,COP,1,100,buy_it_now,gold_special,2041-03-11T16:16:14.000Z,new,https://articulo.mercadolibre.com.co/MCO-577508508-1-rollo-fibra-de-vidrio-adhesiva-unas-silk-nail-wrap-gel-uv-_JM,http://http2.mlstatic.com/D_686093-MCO43183637199_082020-I.jpg,686093-MCO43183637199_082020,True,,MCO167683,,MCO-NAIL_STICKERS,,15,True,,,,,,19584718,,,False,False,,MCO577508508,"[{'id': '1', 'type': 'standard', 'amount': 22000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-03-01T22:39:51Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,611.11,0,COP,CO-SAN,Santander,TUNPQ0JBUjY3YjE4,Barrancabermeja,False,me2,[],drop_off,False,,,,,Colombia,Santander,Barrancabermeja,,,6,Nuevo,Como foto,6,1,1,1,
MCO559307165,MCO,Kit Stamping Sello Estampador Y 4 Placas Acrílicas,30900,,COP,1,50,buy_it_now,gold_pro,2040-04-15T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-559307165-kit-stamping-sello-estampador-y-4-placas-acrilicas-_JM,http://http2.mlstatic.com/D_922734-MCO44918117820_022021-O.jpg,922734-MCO44918117820_022021,True,,MCO167683,,MCO-NAIL_STICKERS,,14,False,,,,,,329367489,,,False,False,,MCO559307165,"[{'id': '3', 'type': 'standard', 'amount': 30900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-04T20:28:01Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,2575.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,4,Nuevo,Set,5,0,1,1,
MCO535621494,MCO,Pulidor De Uñas Pedicura  Electrico Manicure Profesional ,26980,,COP,100,150,buy_it_now,gold_pro,2039-09-22T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-535621494-pulidor-de-unas-pedicura-electrico-manicure-profesional-_JM,http://http2.mlstatic.com/D_929917-MCO32347081986_092019-I.jpg,929917-MCO32347081986_092019,True,,MCO181071,,MCO-FALSE_NAILS,,13,True,,,,,,263335107,,,False,False,,MCO535621494,"[{'id': '2', 'type': 'standard', 'amount': 26980, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-06T01:39:31Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,2248.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,1,Nuevo,,6,1,1,1,
MCO555335085,MCO,50 Láminas Tatoo Sticker Agua Para Uñas Variado,29900,,COP,1,150,buy_it_now,gold_pro,2040-02-29T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-555335085-50-laminas-tatoo-sticker-agua-para-unas-variado-_JM,http://http2.mlstatic.com/D_763155-MCO41014832049_032020-I.jpg,763155-MCO41014832049_032020,True,,MCO167683,,MCO-NAIL_STICKERS,,12,True,,,,,,329367489,,,False,False,,MCO555335085,"[{'id': '33cceda1-78c9-48c4-bb35-5b660b83dca3', 'type': 'standard', 'amount': 29900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-06T11:08:16Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,2491.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,4,Nuevo,Tatuaje de uñas,6,1,1,1,
MCO564696444,MCO,Kit 15 Pinceles Manicure 5 Punteros: 25 Usos + 5 Obsequios!,19999,,COP,1,500,buy_it_now,gold_special,2040-05-26T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-564696444-kit-15-pinceles-manicure-5-punteros-25-usos-5-obsequios-_JM,http://http2.mlstatic.com/D_851702-MCO31607081372_072019-O.jpg,851702-MCO31607081372_072019,True,,MCO167683,,MCO-NAIL_STICKERS,,11,False,,,,,,88621018,,,False,False,,MCO564696444,"[{'id': '15', 'type': 'standard', 'amount': 19999, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-10T03:04:31Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,555.53,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,me2,['self_service_out'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Suba,,,4,Nuevo,economitienda.com,7,1,1,1,
MCO658039867,MCO,Kit De Polygel Ur Sugar De 15ml,96000,,COP,1,100,buy_it_now,gold_pro,2041-08-17T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-658039867-kit-de-polygel-ur-sugar-de-15ml-_JM,http://http2.mlstatic.com/D_903733-MCO49048354082_022022-I.jpg,903733-MCO49048354082_022022,True,,MCO181071,,MCO-FALSE_NAILS,,10,True,,,,,,140873731,,,False,False,,MCO658039867,"[{'id': '8', 'type': 'standard', 'amount': 96000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-08T04:45:34Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,8000.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,True,me2,"['self_service_in', 'mandatory_free_shipping']",xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,6,Nuevo,Polygel de 15 ml,5,1,0,1,UR Sugar
MCO640764630,MCO,Sticker Tatuaje De Agua Para Uñas. 12 Laminas En 1 Carton,11500,,COP,1,5,buy_it_now,gold_special,2041-06-24T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-640764630-sticker-tatuaje-de-agua-para-unas-12-laminas-en-1-carton-_JM,http://http2.mlstatic.com/D_690162-MCO48702725887_122021-I.jpg,690162-MCO48702725887_122021,True,,MCO167683,,MCO-NAIL_STICKERS,,9,True,,,,,,12737083,,,False,False,,MCO640764630,"[{'id': '1', 'type': 'standard', 'amount': 11500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-06-29T11:25:07Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,319.44,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Suba,,,1,Nuevo,,5,0,1,1,
MCO845613460,MCO,Kit Sello Para Estampar Uñas + Placa Metálica + Raspador  ,33250,,COP,50,5,buy_it_now,gold_pro,2041-12-23T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-845613460-kit-sello-para-estampar-unas-placa-metalica-raspador-_JM,http://http2.mlstatic.com/D_712104-MCO48691754997_122021-O.jpg,712104-MCO48691754997_122021,True,35000,MCO167683,,MCO-NAIL_STICKERS,,8,False,,,,,,145426731,,,False,False,,MCO845613460,"[{'id': '2', 'type': 'standard', 'amount': 35000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-02T21:31:27Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '20', 'type': 'promotion', 'amount': 33250, 'regular_amount': 35000, 'currency_id': 'COP', 'last_updated': '2022-01-31T05:03:31Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '21', 'type': 'promotion', 'amount': 33250, 'regular_amount': 35000, 'currency_id': 'COP', 'last_updated': '2022-01-31T05:03:31Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-20T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO4001', 'promotion_id': 'MCO4001', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,2770.83,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,4,Nuevo,Stamping Nail Art,6,1,1,1,
MCO487020165,MCO,Kit Plantilla Y Sello Decorador De Uñas. ,14900,,COP,1,250,buy_it_now,gold_pro,2038-09-27T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-487020165-kit-plantilla-y-sello-decorador-de-unas-_JM,http://http2.mlstatic.com/D_929592-MCO40681285071_022020-I.jpg,929592-MCO40681285071_022020,True,,MCO167683,,MCO-NAIL_STICKERS,,7,True,,,,,,184168812,,,False,False,,MCO487020165,"[{'id': '1', 'type': 'standard', 'amount': 14900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-07-07T19:54:39Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1241.67,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,False,me2,[],cross_docking,False,,,,,Colombia,Valle Del Cauca,Cali,,,4,Nuevo,001,6,1,1,1,
MCO656881200,MCO,Kit Constructor De Uñas Acrilicas En Polygel 11 Piezas,99750,,COP,50,250,buy_it_now,gold_pro,2041-08-12T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-656881200-kit-constructor-de-unas-acrilicas-en-polygel-11-piezas-_JM,http://http2.mlstatic.com/D_728064-MCO47132195934_082021-I.jpg,728064-MCO47132195934_082021,True,105000,MCO181071,,MCO-FALSE_NAILS,,6,True,,,,,,145426731,,,False,False,,MCO656881200,"[{'id': '33', 'type': 'standard', 'amount': 105000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-08T17:37:33Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '34', 'type': 'promotion', 'amount': 99750, 'regular_amount': 105000, 'currency_id': 'COP', 'last_updated': '2022-02-11T19:56:12Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-11T05:00:00Z', 'end_time': '2022-02-18T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1604849-MCO656881200', 'promotion_type': 'custom'}}, {'id': '35', 'type': 'promotion', 'amount': 94500, 'regular_amount': 105000, 'currency_id': 'COP', 'last_updated': '2022-02-11T19:56:12Z', 'conditions': {'context_restrictions': ['buyer_loyalty_3'], 'start_time': '2022-02-11T05:00:00Z', 'end_time': '2022-02-18T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1604849-MCO656881200', 'promotion_type': 'custom'}}, {'id': '36', 'type': 'promotion', 'amount': 94500, 'regular_amount': 105000, 'currency_id': 'COP', 'last_updated': '2022-02-11T19:56:12Z', 'conditions': {'context_restrictions': ['buyer_loyalty_4'], 'start_time': '2022-02-11T05:00:00Z', 'end_time': '2022-02-18T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1604849-MCO656881200', 'promotion_type': 'custom'}}, {'id': '37', 'type': 'promotion', 'amount': 94500, 'regular_amount': 105000, 'currency_id': 'COP', 'last_updated': '2022-02-11T19:56:12Z', 'conditions': {'context_restrictions': ['buyer_loyalty_5'], 'start_time': '2022-02-11T05:00:00Z', 'end_time': '2022-02-18T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1604849-MCO656881200', 'promotion_type': 'custom'}}, {'id': '38', 'type': 'promotion', 'amount': 94500, 'regular_amount': 105000, 'currency_id': 'COP', 'last_updated': '2022-02-11T19:56:12Z', 'conditions': {'context_restrictions': ['buyer_loyalty_6'], 'start_time': '2022-02-11T05:00:00Z', 'end_time': '2022-02-18T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1604849-MCO656881200', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,8312.5,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,True,me2,"['self_service_in', 'mandatory_free_shipping']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,6,Nuevo,Kit 11 piezas,6,1,1,1,Full Beauty
MCO503001658,MCO,Kit Pulidor De Uñas Electrico Removedor Acrílico Manicure ,26900,,COP,100,500,buy_it_now,gold_pro,2039-02-02T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-503001658-kit-pulidor-de-unas-electrico-removedor-acrilico-manicure-_JM,http://http2.mlstatic.com/D_631425-MCO44439261243_122020-O.jpg,631425-MCO44439261243_122020,True,,MCO181071,,MCO-FALSE_NAILS,,5,False,,,,,,256669196,,,False,False,,MCO503001658,"[{'id': '20', 'type': 'standard', 'amount': 26900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-02T19:07:53Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,2241.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,6,Nuevo,,6,1,1,1,
MCO611166406,MCO,Juego Set De Uñas Para Niñas Con Esmaltes Y Accesorios,55000,,COP,1,25,buy_it_now,gold_pro,2041-03-04T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-611166406-juego-set-de-unas-para-ninas-con-esmaltes-y-accesorios-_JM,http://http2.mlstatic.com/D_965407-MCO48754779393_012022-I.jpg,965407-MCO48754779393_012022,True,,MCO167683,,MCO-NAIL_STICKERS,,4,True,,,,,,204941083,,,False,False,,MCO611166406,"[{'id': '3', 'type': 'standard', 'amount': 55000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-13T18:16:41Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,4583.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,4,Nuevo,diy nails,5,0,1,1,
MCO558612172,MCO,Dual System X 100 Moldes Para Uñas En Acrílico Gel Polygel,18000,,COP,1,150,buy_it_now,gold_special,2040-04-07T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-558612172-dual-system-x-100-moldes-para-unas-en-acrilico-gel-polygel-_JM,http://http2.mlstatic.com/D_690587-MCO45017512585_022021-I.jpg,690587-MCO45017512585_022021,True,,MCO167683,,MCO-NAIL_STICKERS,,3,True,,,,,,237242630,,,False,False,,MCO558612172,"[{'id': '1', 'type': 'standard', 'amount': 18000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-02-07T23:14:27Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,500.0,0,COP,CO-ANT,Antioquia,TUNPQ01FRGRjNjc4,Medellín,False,me2,[],cross_docking,False,,,,,Colombia,Antioquia,Medellín,,,4,Nuevo,tips,6,1,1,1,
MCO842665393,MCO,Kit De Uñas Acrilicas  + Base Y Top Coat Incluido,90000,,COP,1,25,buy_it_now,gold_pro,2041-12-11T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-842665393-kit-de-unas-acrilicas-base-y-top-coat-incluido-_JM,http://http2.mlstatic.com/D_840139-MCO48592268296_122021-I.jpg,840139-MCO48592268296_122021,True,,MCO167683,,MCO-NAIL_STICKERS,,2,True,,,,,,75239796,,,False,False,,MCO842665393,"[{'id': '1', 'type': 'standard', 'amount': 90000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-16T19:00:17Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,7500.0,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,True,me2,['mandatory_free_shipping'],xd_drop_off,False,,,,,Colombia,Valle Del Cauca,Cali,,,4,Nuevo,KIT DE UÑAS ACRILICAS,6,1,1,1,
MCO590271214,MCO,Pinceles  Para Decoración De Uñas Kit X 15 Piezas,11200,,COP,1,250,buy_it_now,gold_special,2040-10-15T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-590271214-pinceles-para-decoracion-de-unas-kit-x-15-piezas-_JM,http://http2.mlstatic.com/D_744981-MCO43810154191_102020-I.jpg,744981-MCO43810154191_102020,True,,MCO167683,,MCO-NAIL_STICKERS,,1,True,,,,,,188371790,,,False,False,,MCO590271214,"[{'id': '5', 'type': 'standard', 'amount': 11200, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-19T02:43:21Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,311.11,0,COP,CO-RIS,Risaralda,TUNPQ1BFUmMwMjJk,Pereira,False,me2,[],drop_off,False,,,,,Colombia,Risaralda,Pereira,,,1,Nuevo,,6,1,1,1,
