id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,BRAND,MODEL
MCO643115577,MCO,100 Bolsas Re-sellable Polipropileno Vinilo Lp Acetato Disco,26000,,COP,1,25,buy_it_now,gold_pro,2041-06-30T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-643115577-100-bolsas-re-sellable-polipropileno-vinilo-lp-acetato-disco-_JM,http://http2.mlstatic.com/D_981535-MCO46629254352_072021-I.jpg,981535-MCO46629254352_072021,True,,MCO1176,,MCO-MUSIC_ALBUMS,,50,True,,,,,,45548108,,,False,False,,MCO643115577,"[{'id': '1', 'type': 'standard', 'amount': 26000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-07-06T01:50:10Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,2166.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,1,Nuevo,3,0,0,1,,
MCO598803549,MCO,Ariana Grande - Positions - Cd Original Nuevo,55000,,COP,1,5,buy_it_now,gold_special,2040-12-12T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-598803549-ariana-grande-positions-cd-original-nuevo-_JM,http://http2.mlstatic.com/D_635323-MCO44358175125_122020-I.jpg,635323-MCO44358175125_122020,True,,MCO1176,,MCO-MUSIC_ALBUMS,,49,True,,,,,,499571,,,False,False,,MCO598803549,"[{'id': '3', 'type': 'standard', 'amount': 55000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-06T16:49:08Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1527.78,0,COP,CO-CUN,Cundinamarca,TUNPQ0xBWjFhZDU3,La Calera,False,me2,[],xd_drop_off,False,,,,,Colombia,Cundinamarca,La Calera,,,3,Nuevo,5,1,1,1,,
MCO523339326,MCO,Paquete 50 Bolsas Internas Para Discos Lps Vinilos Acetatos,5000,,COP,1,50,buy_it_now,gold_special,2039-07-06T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-523339326-paquete-50-bolsas-internas-para-discos-lps-vinilos-acetatos-_JM,http://http2.mlstatic.com/D_754834-MCO29577041652_032019-I.jpg,754834-MCO29577041652_032019,True,,MCO1176,,MCO-MUSIC_ALBUMS,,48,True,,,,,,87550573,,,False,False,,MCO523339326,"[{'id': '0068611b-1e45-4c1a-93d8-29f923df2732', 'type': 'standard', 'amount': 5000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-06T03:41:54Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,138.89,0,COP,CO-DC,Bogotá D.C.,TUNPQ1RFVTY1OTk1,Teusaquillo,False,me2,[],cross_docking,False,,,,,Colombia,Bogotá D.C.,Teusaquillo,,,1,Nuevo,5,1,1,1,,
MCO572384235,MCO,Cd Queen Greatest Hits Ii,45000,,COP,1,5,buy_it_now,gold_pro,2040-07-17T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-572384235-cd-queen-greatest-hits-ii-_JM,http://http2.mlstatic.com/D_841498-MCO42812544502_072020-I.jpg,841498-MCO42812544502_072020,True,,MCO1176,,MCO-MUSIC_ALBUMS,,47,True,,,,,,444239607,,,False,False,,MCO572384235,"[{'id': '2', 'type': 'standard', 'amount': 45000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-09T19:33:55Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3750.0,0,COP,CO-HUI,Huila,TUNPQ05FSWQ2ZWQ5,Neiva,True,me2,[],drop_off,False,,,,,Colombia,Huila,Neiva,,,1,Nuevo,4,0,1,1,,
MCO568821624,MCO,50 Bolsas Internas Acetatos Proteger Vinilos Lps,5000,,COP,1,50,buy_it_now,gold_pro,2040-08-31T08:24:29.000Z,new,https://articulo.mercadolibre.com.co/MCO-568821624-50-bolsas-internas-acetatos-proteger-vinilos-lps-_JM,http://http2.mlstatic.com/D_855902-MCO49083002925_022022-I.jpg,855902-MCO49083002925_022022,True,,MCO1176,,MCO-MUSIC_ALBUMS,,46,True,,,,,,45548108,,,False,False,,MCO568821624,"[{'id': '2', 'type': 'standard', 'amount': 5000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-07T11:46:28Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,416.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,1,Nuevo,4,0,0,0,,
MCO554300532,MCO,Álbum Bts Map Of The Soul 7 Mots7 Cd + Photobook + Photocard,224968,,COP,1,50,buy_it_now,gold_pro,2042-01-18T21:21:58.000Z,new,https://articulo.mercadolibre.com.co/MCO-554300532-album-bts-map-of-the-soul-7-mots7-cd-photobook-photocard-_JM,http://http2.mlstatic.com/D_720829-MCO47964359323_102021-I.jpg,720829-MCO47964359323_102021,True,,MCO1176,,MCO-MUSIC_ALBUMS,,45,True,,,,,,263065566,,,False,False,,MCO554300532,"[{'id': '3', 'type': 'standard', 'amount': 224968, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-26T02:43:03Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,18747.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,True,me2,"['self_service_in', 'mandatory_free_shipping']",xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,1,Nuevo,5,1,0,0,,
MCO622618159,MCO,Orquesta Narvaez - Reincarnation,45000,,COP,1,5,buy_it_now,gold_pro,2041-05-06T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-622618159-orquesta-narvaez-reincarnation-_JM,http://http2.mlstatic.com/D_704301-MCO31257438849_062019-I.jpg,704301-MCO31257438849_062019,True,,MCO1176,,MCO-MUSIC_ALBUMS,,44,True,,,,,,181939816,,,False,False,,MCO622618159,"[{'id': '2', 'type': 'standard', 'amount': 45000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-07-20T06:42:23Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3750.0,0,COP,CO-ANT,Antioquia,TUNPQ01FRGRjNjc4,Medellín,True,me2,[],xd_drop_off,False,,,,,Colombia,Antioquia,Medellín,,,1,Nuevo,3,0,0,1,,
MCO558277990,MCO,Queen - Greatest Hits ,45000,,COP,1,5,buy_it_now,gold_pro,2040-04-01T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-558277990-queen-greatest-hits-_JM,http://http2.mlstatic.com/D_949967-MCO31307258031_072019-I.jpg,949967-MCO31307258031_072019,True,,MCO1176,,MCO-MUSIC_ALBUMS,,43,True,,,,,,181939816,,,False,False,,MCO558277990,"[{'id': '446ce158-cc68-41b2-ac17-d9dc663e3657', 'type': 'standard', 'amount': 45000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-11-24T13:06:33Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3750.0,0,COP,CO-ANT,Antioquia,TUNPQ01FRGRjNjc4,Medellín,True,me2,[],xd_drop_off,False,,,,,Colombia,Antioquia,Medellín,,,1,Nuevo,5,0,0,1,,
MCO639740969,MCO,One Direction - Made In The A. M.,55000,,COP,1,5,buy_it_now,gold_pro,2041-06-20T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-639740969-one-direction-made-in-the-a-m-_JM,http://http2.mlstatic.com/D_927815-MCO46522556727_062021-I.jpg,927815-MCO46522556727_062021,True,,MCO1176,,MCO-MUSIC_ALBUMS,,42,True,,,,,,181939816,,,False,False,,MCO639740969,"[{'id': '1', 'type': 'standard', 'amount': 55000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-06-25T22:25:07Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,4583.33,0,COP,CO-ANT,Antioquia,TUNPQ01FRGRjNjc4,Medellín,True,me2,[],xd_drop_off,False,,,,,Colombia,Antioquia,Medellín,,,1,Nuevo,3,0,0,1,,
MCO621834117,MCO,Gustavo Cerati - Amor Amarillo ,55000,,COP,1,5,buy_it_now,gold_pro,2041-05-03T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-621834117-gustavo-cerati-amor-amarillo-_JM,http://http2.mlstatic.com/D_714364-MCO41705478019_052020-I.jpg,714364-MCO41705478019_052020,True,,MCO1176,,MCO-MUSIC_ALBUMS,MCO14399625,41,True,,,,,,181939816,,,False,False,,MCO621834117,"[{'id': '2', 'type': 'standard', 'amount': 55000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-27T11:39:33Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,4583.33,0,COP,CO-ANT,Antioquia,TUNPQ01FRGRjNjc4,Medellín,True,me2,[],xd_drop_off,False,,,,,Colombia,Antioquia,Medellín,,,1,Nuevo,3,0,0,1,,
