id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture
MCO817795926,MCO,Microline Siliconado Extensiones Microring 500 Unidades,17890,,COP,1,5,buy_it_now,gold_pro,2041-10-01T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-817795926-microline-siliconado-extensiones-microring-500-unidades-_JM,http://http2.mlstatic.com/D_657251-MCO47777950749_102021-O.jpg,657251-MCO47777950749_102021,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,40,False,,,,,,176050428,,,False,False,,MCO817795926,"[{'id': '8', 'type': 'standard', 'amount': 17890, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-09T22:38:31Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '6', 'type': 'promotion', 'amount': 18270, 'regular_amount': 19860, 'currency_id': 'COP', 'last_updated': '2021-11-05T19:04:21Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-11-05T19:03:21Z', 'end_time': '2021-11-18T19:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'P-MCO2527002', 'promotion_id': 'MCO817795926-34789c39-6156-453e-83ee-ff81f9105ce4', 'promotion_type': 'marketplace_campaign', 'discount_meli_amount': 398, 'campaign_discount_percentage': 8.01, 'campaign_end_date': '2021-11-18T19:00:00Z', 'order_item_price': 18668}}]",{'display_currency': 'COP'},[],[],[],12,1490.83,0,COP,CO-ATL,Atlantico,TUNPQ0JBUjkzOTg0,Barranquilla,False,me2,[],drop_off,False,,,,,Colombia,Atlantico,Barranquilla,,,2,Nuevo,5,0,1,1
MCO452130655,MCO,Extension De Cabello Natural De 60 Cm Largo Y 15 Cm Ancho,80000,,COP,50,150,buy_it_now,gold_special,2037-07-08T00:38:51.000Z,new,https://articulo.mercadolibre.com.co/MCO-452130655-extension-de-cabello-natural-de-60-cm-largo-y-15-cm-ancho-_JM,http://http2.mlstatic.com/D_338201-MCO20297570911_052015-I.jpg,338201-MCO20297570911_052015,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,39,True,,,,,,66111872,,,False,False,,MCO452130655,"[{'id': 'ef72a41f-d246-4869-a88d-1fb4efe70305', 'type': 'standard', 'amount': 80000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-05T16:50:33Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,2222.22,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,True,me2,"['fs_threshold_mco_change_apr2021', 'fs_threshold_mco_change_jul2021', 'mandatory_free_shipping']",xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,1,Nuevo,6,0,1,1
MCO609906357,MCO,Kit Prótesis Capilar Hidropiel Cabello Natural Súper Precio,850000,,COP,1,5,buy_it_now,gold_special,2041-02-25T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-609906357-kit-protesis-capilar-hidropiel-cabello-natural-super-precio-_JM,http://http2.mlstatic.com/D_960953-MCO48617498036_122021-I.jpg,960953-MCO48617498036_122021,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,38,True,,,,,,203433694,,,False,False,,MCO609906357,"[{'id': '2', 'type': 'standard', 'amount': 850000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-07-13T05:10:16Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,23611.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,True,me2,['mandatory_free_shipping'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,1,Nuevo,4,0,0,1
MCO531855678,MCO,Extensiones De Cabello Seminatural Extrlargs Castaño Natural,34900,,COP,500,25,buy_it_now,gold_pro,2039-10-24T11:41:41.000Z,new,https://articulo.mercadolibre.com.co/MCO-531855678-extensiones-de-cabello-seminatural-extrlargs-castano-natural-_JM,http://http2.mlstatic.com/D_841136-MCO46595930373_072021-O.jpg,841136-MCO46595930373_072021,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,37,False,,,,,,255062867,,,False,False,,MCO531855678,"[{'id': '6', 'type': 'standard', 'amount': 34900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-03T23:17:42Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,2908.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,[],cross_docking,False,,,,,Colombia,Bogotá D.C.,Engativá,,,2,Nuevo,5,0,1,1
MCO646629338,MCO,Extensión Cola De Caballo Coleta Con Apariencia Natural ,55000,,COP,1,25,buy_it_now,gold_special,2041-07-09T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-646629338-extension-cola-de-caballo-coleta-con-apariencia-natural-_JM,http://http2.mlstatic.com/D_706687-MCO48655034773_122021-O.jpg,706687-MCO48655034773_122021,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,36,False,,,,,,231891102,,,False,False,,MCO646629338,"[{'id': '3', 'type': 'standard', 'amount': 55000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-27T13:27:37Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1527.78,0,COP,CO-DC,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Usaquén,,,2,Nuevo,6,1,1,1
MCO447709372,MCO,"Polimero Para Elaborar Extensiones De Cabello,local Bogota",18000,,COP,1,100,buy_it_now,gold_special,2037-07-22T05:05:28.000Z,new,https://articulo.mercadolibre.com.co/MCO-447709372-polimero-para-elaborar-extensiones-de-cabellolocal-bogota-_JM,http://http2.mlstatic.com/D_14791-MCO20090070484_052014-I.jpg,14791-MCO20090070484_052014,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,35,True,,,,,,66111872,,,False,False,,MCO447709372,"[{'id': '17581133-cb0f-47f9-919d-e9efc48c2162', 'type': 'standard', 'amount': 18000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-05T16:25:02Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,500.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,1,Nuevo,6,0,1,1
MCO578167721,MCO,Capul O Flequillo Castaño Oscuro Se Ve Muy Natural,35999,,COP,1,100,buy_it_now,gold_special,2040-08-16T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-578167721-capul-o-flequillo-castano-oscuro-se-ve-muy-natural-_JM,http://http2.mlstatic.com/D_770203-MCO48941439035_012022-O.jpg,770203-MCO48941439035_012022,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,34,False,,,,,,35334521,,,False,False,,MCO578167721,"[{'id': '3', 'type': 'standard', 'amount': 35999, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-17T22:56:06Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,999.97,0,COP,CO-VAC,Valle Del Cauca,TUNPQ1RVTGFmNzg4,Tuluá,False,me2,[],xd_drop_off,False,,,,,Colombia,Valle Del Cauca,Tuluá,,,2,Nuevo,5,0,1,1
MCO600507481,MCO,Extensión Crespa 6 Moñas + Cierre - 6 Metros,120000,,COP,1,5,buy_it_now,gold_special,2041-01-01T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-600507481-extension-crespa-6-monas-cierre-6-metros-_JM,http://http2.mlstatic.com/D_899704-MCO32666955083_102019-O.jpg,899704-MCO32666955083_102019,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,33,False,,,,,,271109674,,,False,False,,MCO600507481,"[{'id': 'a59517d9-1798-47e1-9cae-faa7dd17361c', 'type': 'standard', 'amount': 120000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-01-06T19:10:35Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,3333.33,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,True,me2,['mandatory_free_shipping'],drop_off,False,,,,,Colombia,Valle Del Cauca,Cali,,,2,Nuevo,5,0,1,1
MCO523861985,MCO,Extensiones De Cabello Seminatural Largas 65cm,34900,,COP,500,50,buy_it_now,gold_special,2039-07-09T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-523861985-extensiones-de-cabello-seminatural-largas-65cm-_JM,http://http2.mlstatic.com/D_801192-MCO46300391833_062021-O.jpg,801192-MCO46300391833_062021,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,32,False,,,,,,255062867,,,False,False,,MCO523861985,"[{'id': '7', 'type': 'standard', 'amount': 34900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-06T15:11:41Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '6', 'type': 'standard', 'amount': 29900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-05T11:56:20Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,969.44,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,[],cross_docking,False,,,,,Colombia,Bogotá D.C.,Engativá,,,2,Nuevo,6,1,1,1
MCO832875822,MCO,Extensiones De Cabello Semi Natural Cola De Caballo,42000,,COP,1,5,buy_it_now,gold_pro,2041-11-12T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-832875822-extensiones-de-cabello-semi-natural-cola-de-caballo-_JM,http://http2.mlstatic.com/D_823074-MCO48255702374_112021-O.jpg,823074-MCO48255702374_112021,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,31,False,,,,,,166915984,,,False,False,,MCO832875822,"[{'id': '1', 'type': 'standard', 'amount': 42000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-17T18:39:08Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3500.0,0,COP,CO-CUN,Cundinamarca,TUNPQ0NISTk4OWIx,Chía,False,me2,[],xd_drop_off,False,,,,,Colombia,Cundinamarca,Chía,,,2,Nuevo,5,0,1,1
MCO474151170,MCO,Extensión Cola De Caballo De Apariencia Natural,42000,,COP,1,100,buy_it_now,gold_special,2038-06-10T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-474151170-extension-cola-de-caballo-de-apariencia-natural-_JM,http://http2.mlstatic.com/D_798017-MCO32691536820_102019-O.jpg,798017-MCO32691536820_102019,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,30,False,,,,,,271109674,,,False,False,,MCO474151170,"[{'id': '2', 'type': 'standard', 'amount': 42000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-02T15:25:04Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1166.67,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,False,me2,[],drop_off,False,,,,,Colombia,Valle Del Cauca,Cali,,,2,Nuevo,5,0,1,1
MCO453271210,MCO,"Extensiones De Cabello En Mechones ,lee Mi Reputacion.",12000,,COP,1,50,buy_it_now,gold_pro,2038-05-27T16:29:50.000Z,new,https://articulo.mercadolibre.com.co/MCO-453271210-extensiones-de-cabello-en-mechones-lee-mi-reputacion-_JM,http://http2.mlstatic.com/D_14724-MCO20090056091_052014-I.jpg,14724-MCO20090056091_052014,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,29,True,,,,,,66111872,,,False,False,,MCO453271210,"[{'id': '049671f5-21ff-4042-8536-7a99cf7bb60c', 'type': 'standard', 'amount': 12000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-09-02T22:07:22Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1000.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,1,Nuevo,6,0,1,1
MCO503439846,MCO,Extension Cabello Apariencia Natural Con Cable Invisible,49900,,COP,1,200,buy_it_now,gold_special,2039-02-08T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-503439846-extension-cabello-apariencia-natural-con-cable-invisible-_JM,http://http2.mlstatic.com/D_706051-MCO48906089078_012022-O.jpg,706051-MCO48906089078_012022,True,,MCO169110,,MCO-HAIR_EXTENSIONS,,28,False,,,,,,231891102,,,False,False,,MCO503439846,"[{'id': '1', 'type': 'standard', 'amount': 49900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-28T04:43:56Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1386.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ1VTQTY3MTQ1,Usaquén,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Usaquén,,,2,Nuevo,6,1,1,1
