id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture
MCO573338033,MCO,Banco De Preguntas Residencia Medica Colombia Enfoque U De A,80000,,COP,50,5,buy_it_now,gold_special,2040-07-23T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-573338033-banco-de-preguntas-residencia-medica-colombia-enfoque-u-de-a-_JM,http://http2.mlstatic.com/D_653118-MCO42912956323_072020-I.jpg,653118-MCO42912956323_072020,True,,MCO5633,,MCO-TV_SERIES,,50,True,,,,,,81944018,,,False,False,,MCO573338033,"[{'id': '1', 'type': 'standard', 'amount': 80000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-03T14:16:45Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,2222.22,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,False,not_specified,[],not_specified,False,,,,,Colombia,Valle Del Cauca,Cali,,,1,Nuevo,3,0,1,1
MCO625932919,MCO,Taylor Swift - Fearless Taylors Versión - X2cds  Nuevo Impor,69500,,COP,1,5,buy_it_now,gold_special,2041-05-16T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-625932919-taylor-swift-fearless-taylors-version-x2cds-nuevo-impor-_JM,http://http2.mlstatic.com/D_872079-MCO46119728491_052021-I.jpg,872079-MCO46119728491_052021,True,,MCO1176,,MCO-MUSIC_ALBUMS,,49,True,,,,,,499571,,,False,False,,MCO625932919,"[{'id': '10', 'type': 'standard', 'amount': 69500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-04T02:24:28Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '7', 'type': 'promotion', 'amount': 52000, 'regular_amount': 65000, 'currency_id': 'COP', 'last_updated': '2021-09-08T14:37:00Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': '2021-09-08T14:36:14Z', 'end_time': '2021-09-10T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': 'TR-499571-202109081036593659:MCO625932919', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],36,1930.56,0,COP,CO-CUN,Cundinamarca,TUNPQ0xBWjFhZDU3,La Calera,False,me2,[],xd_drop_off,False,,,,,Colombia,Cundinamarca,La Calera,,,1,Nuevo,5,1,1,1
MCO554300532,MCO,Álbum Bts Map Of The Soul 7 Mots7 Cd + Photobook + Photocard,224968,,COP,1,50,buy_it_now,gold_pro,2042-01-18T21:21:58.000Z,new,https://articulo.mercadolibre.com.co/MCO-554300532-album-bts-map-of-the-soul-7-mots7-cd-photobook-photocard-_JM,http://http2.mlstatic.com/D_720829-MCO47964359323_102021-I.jpg,720829-MCO47964359323_102021,True,,MCO1176,,MCO-MUSIC_ALBUMS,,48,True,,,,,,263065566,,,False,False,,MCO554300532,"[{'id': '3', 'type': 'standard', 'amount': 224968, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-26T02:43:03Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,18747.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,True,me2,"['self_service_in', 'mandatory_free_shipping']",xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,1,Nuevo,5,1,0,0
MCO852412621,MCO,Spider-man No Way Home Película Completa Español Latino 2021,5000,,COP,1,4,buy_it_now,gold_special,2042-01-18T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-852412621-spider-man-no-way-home-pelicula-completa-espanol-latino-2021-_JM,http://http2.mlstatic.com/D_601680-MCO48909396151_012022-I.jpg,601680-MCO48909396151_012022,True,,MCO1169,,MCO-MOVIES,,47,True,,,,,,1032769520,,,False,False,,MCO852412621,"[{'id': '2', 'type': 'standard', 'amount': 5000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-05T22:33:25Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,138.89,0,COP,CO-NSA,Norte De Santander,TUNPQ09DQWQyN2Q2,Ocaña,True,not_specified,[],not_specified,False,,,,,Colombia,Norte De Santander,Ocaña,,,1,Nuevo,3,0,1,1
MCO632819728,MCO,Serie Dragon Ball Colección (inicio/z/gt/super/peliculas),40000,,COP,500,5,buy_it_now,gold_pro,2041-06-02T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-632819728-serie-dragon-ball-coleccion-iniciozgtsuperpeliculas-_JM,http://http2.mlstatic.com/D_898995-MCO48448818084_122021-I.jpg,898995-MCO48448818084_122021,True,,MCO5633,,MCO-TV_SERIES,,46,True,,,,,,171048984,,,False,False,,MCO632819728,"[{'id': '2', 'type': 'standard', 'amount': 40000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-06T07:08:56Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3333.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,True,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,1,Nuevo,4,1,1,1
MCO617573619,MCO,Serie Anime Coleccion Sakura Card Captors Bluray ,64900,,COP,1,1,buy_it_now,gold_special,2041-04-13T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-617573619-serie-anime-coleccion-sakura-card-captors-bluray-_JM,http://http2.mlstatic.com/D_960804-MCO45729785551_042021-I.jpg,960804-MCO45729785551_042021,True,,MCO1169,,MCO-MOVIES,,45,True,,,,,,130852877,,,False,False,,MCO617573619,"[{'id': '2', 'type': 'standard', 'amount': 64900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-22T20:14:50Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1802.78,0,COP,CO-DC,Bogotá D.C.,TUNPQ1VTTTI0MjE0,Usme,False,me2,[],drop_off,False,,,,,Colombia,Bogotá D.C.,Usme,,,1,Nuevo,4,0,1,0
MCO816592927,MCO,"Louis Tomlinson - Cd Album - Walls - Nuevo, Original ",65000,,COP,1,5,buy_it_now,gold_special,2041-09-27T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-816592927-louis-tomlinson-cd-album-walls-nuevo-original-_JM,http://http2.mlstatic.com/D_755334-MCO47732650832_102021-I.jpg,755334-MCO47732650832_102021,True,,MCO1176,,MCO-MUSIC_ALBUMS,,44,True,,,,,,526954617,,,False,False,,MCO816592927,"[{'id': '8', 'type': 'standard', 'amount': 65000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-26T04:17:21Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '7', 'type': 'standard', 'amount': 55000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-26T04:17:20Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1805.56,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,False,custom,[],custom,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,1,Nuevo,4,0,1,1
MCO600264434,MCO,Serie Dragon Ball Z Español Latino Digital,10000,,COP,1,5,buy_it_now,gold_pro,2040-12-30T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-600264434-serie-dragon-ball-z-espanol-latino-digital-_JM,http://http2.mlstatic.com/D_893451-MCO44485084583_012021-I.jpg,893451-MCO44485084583_012021,True,,MCO5633,,MCO-TV_SERIES,,43,True,,,,,,606666182,,,False,False,,MCO600264434,"[{'id': '8b56c35e-aefa-4df6-87eb-0ef199848262', 'type': 'standard', 'amount': 10000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-01-04T21:40:04Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,833.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ0FOVDMyNjIx,Antonio Nariño,False,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Antonio Nariño,,,1,Nuevo,3,0,1,1
MCO851143575,MCO,Sing 2 Pelicula Complata  2022 Español Latino Full Hd,3000,,COP,1,3,buy_it_now,gold_pro,2042-01-13T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-851143575-sing-2-pelicula-complata-2022-espanol-latino-full-hd-_JM,http://http2.mlstatic.com/D_637901-MCO48861195512_012022-I.jpg,637901-MCO48861195512_012022,True,,MCO1169,,MCO-MOVIES,,42,True,,,,,,313868621,,,False,False,,MCO851143575,"[{'id': '1', 'type': 'standard', 'amount': 3000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-18T17:26:23Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,250.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0NJVTQ0NjQx,Ciudad Bolivar,False,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Ciudad Bolivar,,,1,Nuevo,3,0,1,1
MCO812484798,MCO,La Ley Del Corazón ( Colombia 2016 ) Telenovela Completa,18000,,COP,50,5,buy_it_now,gold_special,2041-09-19T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-812484798-la-ley-del-corazon-colombia-2016-telenovela-completa-_JM,http://http2.mlstatic.com/D_895058-MCO47626456420_092021-I.jpg,895058-MCO47626456420_092021,True,,MCO5633,,MCO-TV_SERIES,,41,True,,,,,,828420666,,,False,False,,MCO812484798,"[{'id': '1', 'type': 'standard', 'amount': 18000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-24T05:03:25Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,500.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,True,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,1,Nuevo,4,1,1,1
