id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,BRAND,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture
MCO570415420,MCO,Ángel Blanco En Resina Figura,8000,,COP,100,5,buy_it_now,gold_special,2040-07-07T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-570415420-angel-blanco-en-resina-figura-_JM,http://http2.mlstatic.com/D_823631-MCO42624829714_072020-O.jpg,823631-MCO42624829714_072020,True,,MCO7156,,MCO-STATUES,,50,False,,,,,,512146939,,,False,False,,MCO570415420,"[{'id': '4', 'type': 'standard', 'amount': 8000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-30T03:29:16Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,222.22,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,me2,['self_service_out'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,2,LA ERA AZUL,Nuevo,5,0,1,1
MCO635654153,MCO,Juego Pajaros Pajaritos Aves Decorativas Plumas Artificiales,8900,,COP,1,5,buy_it_now,gold_special,2041-06-08T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-635654153-juego-pajaros-pajaritos-aves-decorativas-plumas-artificiales-_JM,http://http2.mlstatic.com/D_751816-MCO46382228864_062021-O.jpg,751816-MCO46382228864_062021,True,,MCO7156,,MCO-STATUES,,49,False,,,,,,302857549,,,False,False,,MCO635654153,"[{'id': '6', 'type': 'standard', 'amount': 8900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-15T02:21:45Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,247.22,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,2,AMERICAN GENERICS INC,Nuevo,5,0,1,1
MCO574137943,MCO,París Torre Eiffel 22 Cm Replica Decorativa Metalica Bronce ,15900,,COP,1,5,buy_it_now,gold_special,2040-07-27T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-574137943-paris-torre-eiffel-22-cm-replica-decorativa-metalica-bronce-_JM,http://http2.mlstatic.com/D_797619-MCO42973466821_082020-O.jpg,797619-MCO42973466821_082020,True,,MCO7156,,MCO-STATUES,,48,False,,,,,,432789495,,,False,False,,MCO574137943,"[{'id': '10f45755-28b1-4790-8ee6-05e405cbf62b', 'type': 'standard', 'amount': 15900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-10-06T15:42:37Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,441.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,1,,Nuevo,5,0,1,1
MCO514649907,MCO,París Torre Eiffel 25 Cm Replica Decorativa Metalica Bronce ,20900,,COP,1,100,buy_it_now,gold_special,2039-05-18T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-514649907-paris-torre-eiffel-25-cm-replica-decorativa-metalica-bronce-_JM,http://http2.mlstatic.com/D_936540-MCO31562418390_072019-O.jpg,936540-MCO31562418390_072019,True,,MCO7156,,MCO-STATUES,,47,False,,,,,,432789495,,,False,False,,MCO514649907,"[{'id': '1', 'type': 'standard', 'amount': 20900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-23T18:12:02Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,580.56,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,1,,Nuevo,5,0,1,1
MCO576357052,MCO,Reloj Arena Minutos 5 Tiempo Real Temporizador Vidrio 6973-7,22900,,COP,1,5,buy_it_now,gold_special,2040-08-05T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-576357052-reloj-arena-minutos-5-tiempo-real-temporizador-vidrio-6973-7-_JM,http://http2.mlstatic.com/D_873206-MCO43125316287_082020-O.jpg,873206-MCO43125316287_082020,True,,MCO7156,,MCO-STATUES,,46,False,,,,,,432789495,,,False,False,,MCO576357052,"[{'id': '1', 'type': 'standard', 'amount': 22900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-07-13T03:37:33Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,636.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,1,,Nuevo,5,0,1,1
MCO499926846,MCO,Repisas Flotantes Decoracion Moderna En Melamina Modelo H,51500,,COP,5000,25,buy_it_now,gold_pro,2038-12-31T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-499926846-repisas-flotantes-decoracion-moderna-en-melamina-modelo-h-_JM,http://http2.mlstatic.com/D_623245-MCO48180289911_112021-O.jpg,623245-MCO48180289911_112021,True,,MCO7156,,MCO-STATUES,,45,False,,,,,,267114299,,,False,False,,MCO499926846,"[{'id': '31', 'type': 'standard', 'amount': 51500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-07T14:28:45Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '32', 'type': 'promotion', 'amount': 48925, 'regular_amount': 51500, 'currency_id': 'COP', 'last_updated': '2022-02-08T21:12:16Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': '2022-01-25T23:50:33Z', 'end_time': '2022-03-01T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': 'TR-267114299-20220125195205525:MCO499926846', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,4291.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Engativá,,,2,WWW.CASABAYUR.COM,Nuevo,4,0,0,1
MCO499927785,MCO,Repisas Flotantes Decoracion moderna En Melamina Model Cubo,37500,,COP,5000,25,buy_it_now,gold_pro,2038-12-31T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-499927785-repisas-flotantes-decoracionmoderna-en-melamina-model-cubo-_JM,http://http2.mlstatic.com/D_671046-MCO47346613331_092021-O.jpg,671046-MCO47346613331_092021,True,,MCO7156,,MCO-STATUES,,44,False,,,,,,267114299,,,False,False,,MCO499927785,"[{'id': '16', 'type': 'standard', 'amount': 37500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-07T14:34:27Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '17', 'type': 'promotion', 'amount': 35625, 'regular_amount': 37500, 'currency_id': 'COP', 'last_updated': '2022-02-08T21:12:19Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': '2022-01-25T23:50:33Z', 'end_time': '2022-03-01T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': 'TR-267114299-20220125195205525:MCO499927785', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,3125.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Engativá,,,2,WWW.CASABAYUR.COM,Nuevo,4,0,0,1
MCO640636100,MCO,Set 3 Repisas Cubos 30/25/20 Flotante Decorativo Moderno,61900,,COP,1,5,buy_it_now,gold_pro,2041-06-24T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-640636100-set-3-repisas-cubos-302520-flotante-decorativo-moderno-_JM,http://http2.mlstatic.com/D_747701-MCO46549954337_062021-O.jpg,747701-MCO46549954337_062021,True,,MCO7156,,MCO-STATUES,,43,False,,,,,,445541339,,,False,False,,MCO640636100,"[{'id': '4', 'type': 'standard', 'amount': 61900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-10T21:17:14Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,5158.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ1JBRjkyNTA2,Rafael Uribe Uribe,False,not_specified,['lost_me2_by_dimensions'],not_specified,False,,,,,Colombia,Bogotá D.C.,Rafael Uribe Uribe,,,2,arquitick,Nuevo,3,0,0,1
MCO801024929,MCO,Buda Sonriente 6 Unidades Feng Shui Dayoshop,59900,,COP,1,5,buy_it_now,gold_pro,2041-08-24T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-801024929-buda-sonriente-6-unidades-feng-shui-dayoshop-_JM,http://http2.mlstatic.com/D_644131-MCO47280554557_082021-O.jpg,644131-MCO47280554557_082021,True,,MCO7156,,MCO-STATUES,,42,False,,,,,,221028308,,,False,False,,MCO801024929,"[{'id': '1', 'type': 'standard', 'amount': 59900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-29T12:25:31Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,4991.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjkyOTU1,Santa Fe,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Santa Fe,,,2,DAYOSHOP,Nuevo,6,1,1,1
MCO618626280,MCO,Buda De La Abundancia,58000,,COP,1,3,buy_it_now,gold_special,2041-04-18T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-618626280-buda-de-la-abundancia-_JM,http://http2.mlstatic.com/D_818974-MCO45689709471_042021-O.jpg,818974-MCO45689709471_042021,True,,MCO7156,,MCO-STATUES,,41,False,,,,,,512146939,,,False,False,,MCO618626280,"[{'id': '1', 'type': 'standard', 'amount': 58000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-24T00:49:56Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1611.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,me2,['self_service_out'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,2,LA ERA AZUL,Nuevo,5,0,1,1
