id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,BRAND,MODEL
MCO582754578,MCO,Fibra Ahorradora Quemadores Bioetanol Importada 30 Cm Oferta,9000,,COP,500,25,buy_it_now,gold_pro,2042-02-04T13:06:51.000Z,new,https://articulo.mercadolibre.com.co/MCO-582754578-fibra-ahorradora-quemadores-bioetanol-importada-30-cm-oferta-_JM,http://http2.mlstatic.com/D_676197-MCO43474592407_092020-I.jpg,676197-MCO43474592407_092020,True,,MCO1902,,MCO-HOME_SUPPLIES,,50,True,,,,,,540139160,,,False,False,,MCO582754578,"[{'id': '3', 'type': 'standard', 'amount': 9000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-06-16T14:49:45Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,750.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,custom,[],custom,False,,,,,Colombia,Bogotá D.C.,Suba,,,1,Nuevo,4,0,1,1,,
MCO566678819,MCO,Combo Lavadero Y Mueble 60 X 60 Cm (fregadero Y Posuelo),430000,,COP,1,50,buy_it_now,gold_pro,2040-06-11T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-566678819-combo-lavadero-y-mueble-60-x-60-cm-fregadero-y-posuelo-_JM,http://http2.mlstatic.com/D_600643-MCO42159619904_062020-I.jpg,600643-MCO42159619904_062020,True,,MCO1902,,MCO-HOME_SUPPLIES,,49,True,,,,,,493528969,,,False,False,,MCO566678819,"[{'id': '2', 'type': 'standard', 'amount': 430000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-01T18:15:41Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,35833.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Engativá,,,3,Nuevo,5,0,1,1,COLFIMARMOL,
MCO541767842,MCO,Resistencia Para Maquina De Obleas,23000,,COP,1,25,buy_it_now,gold_special,2039-11-10T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-541767842-resistencia-para-maquina-de-obleas-_JM,http://http2.mlstatic.com/D_911611-MCO32283295359_092019-I.jpg,911611-MCO32283295359_092019,True,,MCO1902,,MCO-HOME_SUPPLIES,,48,True,,,,,,91931168,,,False,False,,MCO541767842,"[{'id': '1', 'type': 'standard', 'amount': 23000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-08T16:25:52Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,638.89,0,COP,CO-NSA,Norte De Santander,TUNPQ1ZJTDhjYzAx,Villa Del Rosario,False,custom,[],custom,False,,,,,Colombia,Norte De Santander,Villa Del Rosario,,,3,Nuevo,4,0,1,1,Alfusa,Resistencia
MCO583379680,MCO,Comedor Alimentador Colgante Para Aves Y Pájaros 14-3035458,31990,,COP,1,5,buy_it_now,gold_special,2040-09-13T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-583379680-comedor-alimentador-colgante-para-aves-y-pajaros-14-3035458-_JM,http://http2.mlstatic.com/D_855773-MCO43505094571_092020-I.jpg,855773-MCO43505094571_092020,True,,MCO1902,,MCO-HOME_SUPPLIES,,47,True,,,,,,101136210,,,False,False,,MCO583379680,"[{'id': '2', 'type': 'standard', 'amount': 31990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-22T21:28:44Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,888.61,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Martires,,,1,Nuevo,4,0,1,1,,
MCO514825459,MCO,Fibra Ahorradora Quemadores Bioetanol Importada 60cm Oferta,22000,,COP,1,50,buy_it_now,gold_pro,2039-05-19T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-514825459-fibra-ahorradora-quemadores-bioetanol-importada-60cm-oferta-_JM,http://http2.mlstatic.com/D_738538-MCO31354365598_072019-I.jpg,738538-MCO31354365598_072019,True,,MCO1902,,MCO-HOME_SUPPLIES,,46,True,,,,,,267670986,,,False,False,,MCO514825459,"[{'id': '2', 'type': 'standard', 'amount': 22000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-06-16T14:52:23Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1833.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,custom,[],custom,False,,,,,Colombia,Bogotá D.C.,Engativá,,,1,Nuevo,4,0,1,1,,
MCO540998097,MCO,Pitillo Reutilizable En Silicona Travel En Estuche Plástico,3900,,COP,500,25,buy_it_now,gold_special,2039-11-04T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-540998097-pitillo-reutilizable-en-silicona-travel-en-estuche-plastico-_JM,http://http2.mlstatic.com/D_900359-MCO32831936090_112019-I.jpg,900359-MCO32831936090_112019,True,,MCO1902,,MCO-HOME_SUPPLIES,,45,True,,,,,,145995246,,,False,False,,MCO540998097,"[{'id': '1', 'type': 'standard', 'amount': 3900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-21T23:13:03Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,108.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,False,custom,[],custom,False,,,,,Colombia,Bogotá D.C.,Puente Aranda,,,3,Nuevo,4,0,1,1,,
MCO566979016,MCO,"Combo Lavadero Plastico, Mueble 60x60cm(fregadero Y Posuelo)",410000,,COP,1,50,buy_it_now,gold_pro,2040-06-13T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-566979016-combo-lavadero-plastico-mueble-60x60cmfregadero-y-posuelo-_JM,http://http2.mlstatic.com/D_925574-MCO42249613418_062020-I.jpg,925574-MCO42249613418_062020,True,,MCO1902,,MCO-HOME_SUPPLIES,,44,True,,,,,,493528969,,,False,False,,MCO566979016,"[{'id': '2', 'type': 'standard', 'amount': 410000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-01T18:15:14Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,34166.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Engativá,,,3,Nuevo,4,0,1,1,Colfimarmol - Siplas,
MCO494041730,MCO,Mandoline 6 En 1 Nicer Dicer Picatodo Acero Rallador ,39900,,COP,250,50,buy_it_now,gold_pro,2038-11-16T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-494041730-mandoline-6-en-1-nicer-dicer-picatodo-acero-rallador-_JM,http://http2.mlstatic.com/D_913911-MCO31035445209_062019-I.jpg,913911-MCO31035445209_062019,True,,MCO1902,,MCO-HOME_SUPPLIES,,43,True,,,,,,28701622,,,False,False,,MCO494041730,"[{'id': '4', 'type': 'standard', 'amount': 39900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-25T17:10:56Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3325.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Martires,,,1,Nuevo,4,0,1,1,,
MCO543620681,MCO,Herraje Multiuso Pieza De 7cm Alto X 8cm Ancho,8500,,COP,1,25,buy_it_now,gold_pro,2040-11-29T02:49:36.000Z,new,https://articulo.mercadolibre.com.co/MCO-543620681-herraje-multiuso-pieza-de-7cm-alto-x-8cm-ancho-_JM,http://http2.mlstatic.com/D_718880-MCO42537846143_072020-I.jpg,718880-MCO42537846143_072020,True,,MCO1902,,MCO-HOME_SUPPLIES,,42,True,,,,,,440091635,,,False,False,,MCO543620681,"[{'id': '2', 'type': 'standard', 'amount': 8500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-16T22:39:03Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '3', 'type': 'standard', 'amount': 7200, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-16T22:39:03Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,708.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,1,Nuevo,4,0,0,1,,
MCO475884279,MCO,Quita Oxido Desmanchador Quitaoxido Quita Manchas,9999,,COP,1,25,buy_it_now,gold_special,2038-06-27T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-475884279-quita-oxido-desmanchador-quitaoxido-quita-manchas-_JM,http://http2.mlstatic.com/D_822182-MCO31272645656_062019-I.jpg,822182-MCO31272645656_062019,True,,MCO1902,,MCO-HOME_SUPPLIES,,41,True,,,,,,117759656,,,False,False,,MCO475884279,"[{'id': '1', 'type': 'standard', 'amount': 9999, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-01-23T17:43:53Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,277.75,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JPUzQwMzcw,Bosa,False,not_specified,[],not_specified,False,,,,,Colombia,Bogotá D.C.,Bosa,,,1,Nuevo,4,0,1,1,,
