id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,BRAND,MODEL
MCO501421158,MCO,Cojin De Malla Alivio Lumbar De Espalda,12400,,COP,500,250,buy_it_now,gold_pro,2039-01-14T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-501421158-cojin-de-malla-alivio-lumbar-de-espalda-_JM,http://http2.mlstatic.com/D_616792-MCO29200294358_012019-I.jpg,616792-MCO29200294358_012019,True,,MCO173812,,MCO-LIGHT_VEHICLE_ACCESSORIES,,50,True,,,,,,346062715,,,False,False,,MCO501421158,"[{'id': '3', 'type': 'standard', 'amount': 12400, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-03T17:25:03Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1033.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,1,Nuevo,5,0,1,1,,
MCO540442146,MCO,Bujia Bosch Fusion Platino-iridium 4 Electrodos Fgr8dqi 4512,35000,,COP,1,250,buy_it_now,gold_special,2041-10-07T23:26:38.000Z,new,https://articulo.mercadolibre.com.co/MCO-540442146-bujia-bosch-fusion-platino-iridium-4-electrodos-fgr8dqi-4512-_JM,http://http2.mlstatic.com/D_757203-MCO32782079889_112019-I.jpg,757203-MCO32782079889_112019,True,,MCO373069,,MCO-SPARK_PLUGS,,49,True,,,,,,197195266,,,False,False,,MCO540442146,"[{'id': '4', 'type': 'standard', 'amount': 35000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-01T19:53:59Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '1', 'type': 'promotion', 'amount': 30800, 'regular_amount': 35000, 'currency_id': 'COP', 'last_updated': '2021-11-26T16:18:13Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-11-26T16:17:13Z', 'end_time': '2021-12-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'P-MCO2982002', 'promotion_id': 'MCO540442146-aeca698a-97c0-47c0-834c-7873613ea660', 'promotion_type': 'marketplace_campaign', 'discount_meli_amount': 1750, 'campaign_discount_percentage': 12, 'campaign_end_date': '2021-12-01T04:00:00Z', 'order_item_price': 32550}}]",{'display_currency': 'COP'},[],[],[],36,972.22,0,COP,CO-DC,Bogotá D.C.,TUNPQ0FOVDMyNjIx,Antonio Nariño,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Antonio Nariño,,,3,Nuevo,5,1,0,1,Bosch,FGR8DQI
MCO469417444,MCO,Audifonos Auriculares Intercomunicador Freedconn ,41990,,COP,1,500,buy_it_now,gold_pro,2039-02-07T05:11:38.000Z,new,https://articulo.mercadolibre.com.co/MCO-469417444-audifonos-auriculares-intercomunicador-freedconn-_JM,http://http2.mlstatic.com/D_959355-MCO47291568450_082021-I.jpg,959355-MCO47291568450_082021,True,,MCO90069,,MCO-MOTORCYCLE_INTERCOMMUNICATORS,,48,True,,,,,,215507014,,,False,False,,MCO469417444,"[{'id': '5', 'type': 'standard', 'amount': 41990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-27T20:08:25Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3499.17,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,5,Nuevo,7,1,1,1,FreedConn,TCOM - COLO - FOX CONTROL - TREX
MCO452039633,MCO,Impermeable Moto 4 Piezas Cal18 Original Sdc 2 Obsequios.,70900,,COP,1,500,buy_it_now,gold_pro,2037-07-06T19:40:01.000Z,new,https://articulo.mercadolibre.com.co/MCO-452039633-impermeable-moto-4-piezas-cal18-original-sdc-2-obsequios-_JM,http://http2.mlstatic.com/D_640755-MCO46559493291_062021-O.jpg,640755-MCO46559493291_062021,True,,MCO90075,,MCO-MOTORCYCLE_RAIN_SUITS,,47,False,,,,,,75229161,,,False,False,,MCO452039633,"[{'id': '14', 'type': 'standard', 'amount': 70900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-29T22:56:20Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '18', 'type': 'promotion', 'amount': 60265, 'regular_amount': 70900, 'currency_id': 'COP', 'last_updated': '2022-02-03T14:40:54Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-29T13:00:00Z', 'end_time': '2022-02-08T13:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'P-MCO3492001', 'promotion_id': 'MCO452039633-5e4501ee-303a-498e-945d-9c6b38bcbc96', 'promotion_type': 'marketplace_campaign', 'discount_meli_amount': 3657, 'campaign_discount_percentage': 15, 'campaign_end_date': '2022-02-08T13:00:00Z', 'order_item_price': 63922}}]",{'display_currency': 'COP'},[],[],[],12,5908.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ1RVTjE0ODY0,Tunjuelito,True,me2,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Tunjuelito,,,3,Nuevo,8,1,1,1,Sellados de Colombia,4 Piezas
MCO548378271,MCO,Espejo Retrovisor Punto Ciego 360° Set X 2,18900,,COP,1,250,buy_it_now,gold_pro,2041-01-23T15:59:45.000Z,new,https://articulo.mercadolibre.com.co/MCO-548378271-espejo-retrovisor-punto-ciego-360-set-x-2-_JM,http://http2.mlstatic.com/D_875175-MCO40399851921_012020-I.jpg,875175-MCO40399851921_012020,True,,MCO173812,,MCO-LIGHT_VEHICLE_ACCESSORIES,,46,True,,,,,,109394259,,,False,False,,MCO548378271,"[{'id': '2', 'type': 'standard', 'amount': 18900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-08T13:59:17Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1575.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Engativá,,,2,Nuevo,6,1,1,1,Universal,
MCO530989290,MCO,Protector Puerta Carro Magnetico Anti Portazo Rayon Golpe X4,108663,,COP,500,500,buy_it_now,gold_pro,2039-08-12T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-530989290-protector-puerta-carro-magnetico-anti-portazo-rayon-golpe-x4-_JM,http://http2.mlstatic.com/D_921180-MLA46795018894_072021-I.jpg,921180-MLA46795018894_072021,True,124900,MCO87923,,MCO-LIGHT_VEHICLE_ACCESSORIES,,45,True,,,,,,152737872,,,False,False,,MCO530989290,"[{'id': '41', 'type': 'standard', 'amount': 124900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-05T12:21:30Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '42', 'type': 'promotion', 'amount': 108663, 'regular_amount': 124900, 'currency_id': 'COP', 'last_updated': '2022-02-05T12:21:54Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,9055.25,0,COP,CO-DC,Bogotá D.C.,TUNPQ0tFTjQyODYy,Kennedy,True,me2,"['self_service_in', 'mandatory_free_shipping']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Kennedy,,,2,Nuevo,5,1,0,1,VELBROS,
MCO506237320,MCO,"Radio Carro Bluetooth Usb Sd Aux, 3 Colores Control Garantia",77900,,COP,50,500,buy_it_now,gold_pro,2041-07-18T21:18:08.000Z,new,https://articulo.mercadolibre.com.co/MCO-506237320-radio-carro-bluetooth-usb-sd-aux-3-colores-control-garantia-_JM,http://http2.mlstatic.com/D_972910-MCO48162247602_112021-I.jpg,972910-MCO48162247602_112021,True,129000,MCO441982,,MCO-VEHICLE_STEREOS,MCO17966767,44,True,,,,,,378072526,,,False,False,,MCO506237320,"[{'id': '53', 'type': 'standard', 'amount': 149000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-25T18:10:49Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '100', 'type': 'promotion', 'amount': 80900, 'regular_amount': 129000, 'currency_id': 'COP', 'last_updated': '2022-02-07T04:30:56Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}, {'id': '101', 'type': 'promotion', 'amount': 77900, 'regular_amount': 129000, 'currency_id': 'COP', 'last_updated': '2022-02-07T04:30:56Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-07T04:30:00Z', 'end_time': '2022-02-21T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO4056', 'promotion_id': 'MCO4056', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,6491.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,True,me2,"['fulfillment', 'fs_threshold_mco_change_apr2021', 'self_service_in', 'mandatory_free_shipping']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Engativá,,,5,Nuevo,5,0,0,1,Proline,PL-905BT
MCO807019259,MCO,Aro Base Para Forro Palanca De Cambios Renault Logan Sandero,30000,,COP,1,100,buy_it_now,gold_pro,2041-09-05T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-807019259-aro-base-para-forro-palanca-de-cambios-renault-logan-sandero-_JM,http://http2.mlstatic.com/D_619377-MCO47449686427_092021-I.jpg,619377-MCO47449686427_092021,True,,MCO373147,,MCO-AUTOMOTIVE_SHIFT_LEVER_KNOBS,,43,True,,,,,,46210745,,,False,False,,MCO807019259,"[{'id': '1', 'type': 'standard', 'amount': 30000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-10T23:53:26Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,2500.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ1JBRjkyNTA2,Rafael Uribe Uribe,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Rafael Uribe Uribe,,,4,Nuevo,7,1,1,1,Renault,
MCO625234737,MCO,Forros Sillas Fundas Protector Mascotas Perros Gatos Carros,24900,,COP,1,200,buy_it_now,gold_pro,2041-05-14T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-625234737-forros-sillas-fundas-protector-mascotas-perros-gatos-carros-_JM,http://http2.mlstatic.com/D_756289-MCO46096156921_052021-I.jpg,756289-MCO46096156921_052021,True,,MCO407376,,MCO-AUTOMOTIVE_PET_SEAT_COVERS,,42,True,,,,,,541665939,,,False,False,,MCO625234737,"[{'id': '5', 'type': 'standard', 'amount': 24900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-20T02:50:57Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,2075.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ1JBRjkyNTA2,Rafael Uribe Uribe,False,me2,['fbm_in_process'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Rafael Uribe Uribe,,,3,Nuevo,6,1,1,1,Gava Store,2021
MCO595478492,MCO,Casco Abatible Ich3110 Certificados +placas/lonas Transporte,121500,,COP,1,500,buy_it_now,gold_special,2041-02-09T01:47:18.000Z,new,https://articulo.mercadolibre.com.co/MCO-595478492-casco-abatible-ich3110-certificados-placaslonas-transporte-_JM,http://http2.mlstatic.com/D_861068-MCO47220110264_082021-O.jpg,861068-MCO47220110264_082021,True,,MCO21947,,MCO-MOTORCYCLE_HELMETS,,41,False,,,,,,18425042,,,False,False,,MCO595478492,"[{'id': '51', 'type': 'standard', 'amount': 121500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T16:43:32Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '50', 'type': 'standard', 'amount': 119500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-14T01:20:58Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,3375.0,0,COP,CO-BOY,Boyaca,TUNPQ0RVSTJiYmU5,Duitama,True,me2,['mandatory_free_shipping'],drop_off,False,,,,,Colombia,Boyaca,Duitama,,,3,Nuevo,6,1,0,1,ICH,3110
