id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,BRAND,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,MODEL
MCO617716455,MCO,Cicatricure Gold Dia 50g + Contorno Gold,118300,,COP,50,250,buy_it_now,gold_special,2041-04-14T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-617716455-cicatricure-gold-dia-50g-contorno-gold-_JM,http://http2.mlstatic.com/D_837262-MCO45631229325_042021-O.jpg,837262-MCO45631229325_042021,True,157800,MCO180917,1523,MCO-FACIAL_SKIN_CARE_PRODUCTS,MCO15002712,50,False,,,,,,727758987,,,False,False,,MCO617716455,"[{'id': '27', 'type': 'standard', 'amount': 118300, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-28T19:35:25Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '29', 'type': 'promotion', 'amount': 118300, 'regular_amount': 157800, 'currency_id': 'COP', 'last_updated': '2022-02-03T17:51:28Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2020-09-07T18:44:00Z', 'end_time': '2023-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO1815', 'promotion_id': 'MCO1815', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,3286.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,True,me2,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Suba,,,5,Cicatricure,Nuevo,8,1,1,1,
MCO650552191,MCO,Tio Nacho Engr Shamp415+trat135,44581,,COP,1,100,buy_it_now,gold_special,2041-07-22T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-650552191-tio-nacho-engr-shamp415trat135-_JM,http://http2.mlstatic.com/D_823803-MCO46883551323_072021-I.jpg,823803-MCO46883551323_072021,True,56100,MCO1266,1523,MCO-HAIR_TREATMENTS,,49,True,,,,,,727758987,,,False,False,,MCO650552191,"[{'id': '8', 'type': 'standard', 'amount': 56100, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-16T16:52:22Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '9', 'type': 'promotion', 'amount': 44581, 'regular_amount': 56100, 'currency_id': 'COP', 'last_updated': '2022-02-16T17:05:40Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,1238.36,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Suba,,,7,Tío Nacho,Nuevo,7,0,1,1,
MCO606756266,MCO,Preservativos Duo Motel Surtido + - Unidad a $1490,75990,,COP,50,500,buy_it_now,gold_special,2042-02-06T15:32:28.000Z,new,https://articulo.mercadolibre.com.co/MCO-606756266-preservativos-duo-motel-surtido-obsequio-_JM,http://http2.mlstatic.com/D_709327-MCO48781371172_012022-I.jpg,709327-MCO48781371172_012022,True,79990,MCO180839,,MCO-CONDOMS,,48,True,,,,,,110187976,,,False,False,,MCO606756266,"[{'id': '47', 'type': 'standard', 'amount': 79990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-29T04:46:04Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '51', 'type': 'promotion', 'amount': 75990, 'regular_amount': 79990, 'currency_id': 'COP', 'last_updated': '2022-02-11T16:26:40Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-11T05:00:00Z', 'end_time': '2022-02-18T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1603918-MCO606756266', 'promotion_type': 'custom'}}, {'id': '52', 'type': 'promotion', 'amount': 71991, 'regular_amount': 79990, 'currency_id': 'COP', 'last_updated': '2022-02-11T16:26:40Z', 'conditions': {'context_restrictions': ['buyer_loyalty_3'], 'start_time': '2022-02-11T05:00:00Z', 'end_time': '2022-02-18T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1603918-MCO606756266', 'promotion_type': 'custom'}}, {'id': '53', 'type': 'promotion', 'amount': 71991, 'regular_amount': 79990, 'currency_id': 'COP', 'last_updated': '2022-02-11T16:26:40Z', 'conditions': {'context_restrictions': ['buyer_loyalty_4'], 'start_time': '2022-02-11T05:00:00Z', 'end_time': '2022-02-18T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1603918-MCO606756266', 'promotion_type': 'custom'}}, {'id': '54', 'type': 'promotion', 'amount': 71991, 'regular_amount': 79990, 'currency_id': 'COP', 'last_updated': '2022-02-11T16:26:40Z', 'conditions': {'context_restrictions': ['buyer_loyalty_5'], 'start_time': '2022-02-11T05:00:00Z', 'end_time': '2022-02-18T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1603918-MCO606756266', 'promotion_type': 'custom'}}, {'id': '55', 'type': 'promotion', 'amount': 71991, 'regular_amount': 79990, 'currency_id': 'COP', 'last_updated': '2022-02-11T16:26:40Z', 'conditions': {'context_restrictions': ['buyer_loyalty_6'], 'start_time': '2022-02-11T05:00:00Z', 'end_time': '2022-02-18T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1603918-MCO606756266', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],36,2110.83,0,COP,CO-ANT,Antioquia,TUNPQ1JJTzNmYmVk,Rionegro,True,me2,"['fs_threshold_mco_change_apr2021', 'mandatory_free_shipping']",cross_docking,False,,,,,Colombia,Antioquia,Rionegro,,,6,Duo,Nuevo,6,1,1,1,
MCO561075370,MCO,Kit Máquina De Afeitar Gillette Styler 3en1 + Repuesto,68900,,COP,50,500,buy_it_now,gold_special,2040-04-27T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-561075370-kit-maquina-de-afeitar-gillette-styler-3en1-repuesto-_JM,http://http2.mlstatic.com/D_947532-MCO41616377223_052020-I.jpg,947532-MCO41616377223_052020,True,91700,MCO417598,1104,MCO-DISPOSABLE_AND_REFILLABLE_RAZORS,,47,True,,,,,,280874472,,,False,False,,MCO561075370,"[{'id': '85', 'type': 'standard', 'amount': 91700, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-08T19:01:22Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '87', 'type': 'promotion', 'amount': 68900, 'regular_amount': 91700, 'currency_id': 'COP', 'last_updated': '2022-02-15T21:09:00Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2020-09-07T18:44:00Z', 'end_time': '2023-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO1815', 'promotion_id': 'MCO1815', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,1913.89,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,True,me2,"['fulfillment', 'fs_threshold_mco_change_apr2021', 'self_service_in']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,5,Gillette,Nuevo,6,1,0,1,Styler
MCO556777974,MCO,Delineador Plumón Studio Look - Cyzon - mL a $14900,14900,,COP,1,150,buy_it_now,gold_pro,2040-03-15T00:00:02.000Z,new,https://articulo.mercadolibre.com.co/MCO-556777974-delineador-plumon-studio-look-cyzone-_JM,http://http2.mlstatic.com/D_776841-MCO45828072187_052021-O.jpg,776841-MCO45828072187_052021,True,28000,MCO118199,1011,MCO-EYELINERS,,46,False,,,,,,522343464,,,False,False,,MCO556777974,"[{'id': '21', 'type': 'standard', 'amount': 17900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-19T16:53:12Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '55', 'type': 'promotion', 'amount': 14900, 'regular_amount': 28000, 'currency_id': 'COP', 'last_updated': '2022-01-31T05:06:28Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3977', 'promotion_id': 'MCO3977', 'promotion_type': 'campaign'}}, {'id': '56', 'type': 'promotion', 'amount': 16900, 'regular_amount': 28000, 'currency_id': 'COP', 'last_updated': '2022-01-31T05:06:28Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,1241.67,0,COP,CO-CUN,Cundinamarca,TUNPQ1RPQzc5Y2E0,Tocancipá,False,me2,['fulfillment'],fulfillment,False,,,,,Colombia,Cundinamarca,Tocancipá,,,4,Cyzone,Nuevo,8,1,1,1,Studio Look
MCO626804225,MCO,Crema Hidratante Hydrance Aqua Gel Avene 50 Ml,75320,,COP,1,50,buy_it_now,gold_special,2041-05-19T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-626804225-crema-hidratante-hydrance-aqua-gel-avene-50-ml-_JM,http://http2.mlstatic.com/D_746147-MCO46529749576_062021-O.jpg,746147-MCO46529749576_062021,True,107600,MCO180917,1572,MCO-FACIAL_SKIN_CARE_PRODUCTS,,45,False,,,,,,725517967,,,False,False,,MCO626804225,"[{'id': '1', 'type': 'standard', 'amount': 103950, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-05-24T19:25:51Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '33', 'type': 'promotion', 'amount': 75320, 'regular_amount': 107600, 'currency_id': 'COP', 'last_updated': '2022-01-26T16:47:41Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3977', 'promotion_id': 'MCO3977', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,2092.22,0,COP,CO-DC,Bogotá D.C.,TUNPQ0ZPTjcyNzAz,Fontibón,True,me2,"['fulfillment', 'mandatory_free_shipping']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Fontibón,,,5,Avène,Nuevo,8,1,1,1,
MCO615542118,MCO,"Combo De Plancha Baby Lis, Rizador + Peine Aaa",56905,,COP,50,100,buy_it_now,gold_special,2041-04-02T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-615542118-combo-de-plancha-baby-lis-rizador-peine-aaa-_JM,http://http2.mlstatic.com/D_897061-MCO47682774046_092021-O.jpg,897061-MCO47682774046_092021,True,59900,MCO4598,,MCO-HAIR_STRAIGHTENERS,,44,False,,,,,,736375189,,,False,False,,MCO615542118,"[{'id': '27', 'type': 'standard', 'amount': 62900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-14T01:13:22Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '29', 'type': 'promotion', 'amount': 56905, 'regular_amount': 59900, 'currency_id': 'COP', 'last_updated': '2022-01-23T04:31:20Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3976', 'promotion_id': 'MCO3976', 'promotion_type': 'campaign'}}, {'id': '30', 'type': 'promotion', 'amount': 56905, 'regular_amount': 59900, 'currency_id': 'COP', 'last_updated': '2022-01-23T04:31:20Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3977', 'promotion_id': 'MCO3977', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,1580.69,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,"['fs_threshold_mco_change_apr2021', 'self_service_in']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,3,Babylis,Nuevo,6,1,1,1,Titanium
MCO584436333,MCO,Bolsa Gel Refrigerante Biothermics 500 G,8075,,COP,50,250,buy_it_now,gold_pro,2041-07-05T14:41:04.000Z,new,https://articulo.mercadolibre.com.co/MCO-584436333-bolsa-gel-refrigerante-biothermics-500-g-_JM,http://http2.mlstatic.com/D_835729-MCO47246913653_082021-O.jpg,835729-MCO47246913653_082021,True,8500,MCO180916,,MCO-BODY_SKIN_CARE_PRODUCTS,,43,False,,,,,,492223731,,,False,False,,MCO584436333,"[{'id': '81b381a8-240f-4f45-87ee-713da788524c', 'type': 'standard', 'amount': 8500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-09-23T16:35:17Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '46', 'type': 'promotion', 'amount': 8075, 'regular_amount': 8500, 'currency_id': 'COP', 'last_updated': '2022-02-16T23:01:15Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3976', 'promotion_id': 'MCO3976', 'promotion_type': 'campaign'}}, {'id': '47', 'type': 'promotion', 'amount': 8075, 'regular_amount': 8500, 'currency_id': 'COP', 'last_updated': '2022-02-16T23:01:15Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3977', 'promotion_id': 'MCO3977', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,672.92,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JBUjEyNTcx,Barrios Unidos,False,me2,['fulfillment'],fulfillment,False,,,,,Colombia,Bogotá D.C.,Barrios Unidos,,,5,BIOTHERMICS,Nuevo,7,0,1,1,
MCO529126173,MCO,Tónico Para Barba X3 Unidades,57000,,COP,200,500,buy_it_now,gold_pro,2039-08-04T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-529126173-tonico-para-barba-x3-unidades-_JM,http://http2.mlstatic.com/D_698908-MCO41876583401_052020-I.jpg,698908-MCO41876583401_052020,True,60000,MCO1266,,MCO-HAIR_TREATMENTS,,42,True,,,,,,199822032,,,False,False,,MCO529126173,"[{'id': '2', 'type': 'standard', 'amount': 60000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-03-18T23:29:59Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '65', 'type': 'promotion', 'amount': 57000, 'regular_amount': 60000, 'currency_id': 'COP', 'last_updated': '2022-01-25T14:05:24Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3977', 'promotion_id': 'MCO3977', 'promotion_type': 'campaign'}}, {'id': '66', 'type': 'promotion', 'amount': 57000, 'regular_amount': 60000, 'currency_id': 'COP', 'last_updated': '2022-01-25T14:05:24Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-23T04:30:00Z', 'end_time': '2023-01-01T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3976', 'promotion_id': 'MCO3976', 'promotion_type': 'campaign'}}, {'id': '67', 'type': 'promotion', 'amount': 55200, 'regular_amount': 60000, 'currency_id': 'COP', 'last_updated': '2022-01-25T14:05:24Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-29T17:00:00Z', 'end_time': '2022-01-29T23:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1515481-MCO529126173', 'promotion_type': 'lightning'}}]",{'display_currency': 'COP'},[],[],[],12,4750.0,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,True,me2,[],cross_docking,False,,,,,Colombia,Valle Del Cauca,Cali,,,5,Barba Shop,Nuevo,5,0,1,1,
MCO610130843,MCO,Patillera Cortadora De Cabello Uso Profesional Vgr V-085,85405,,COP,1,250,buy_it_now,gold_special,2041-02-25T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-610130843-patillera-cortadora-de-cabello-uso-profesional-vgr-v-085-_JM,http://http2.mlstatic.com/D_954477-MCO45063780714_032021-O.jpg,954477-MCO45063780714_032021,True,89900,MCO5411,,MCO-HAIR_CLIPPERS,MCO17456499,41,False,,,,,,392415713,,,False,False,,MCO610130843,"[{'id': '5', 'type': 'standard', 'amount': 89900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-10-29T16:55:03Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '7', 'type': 'promotion', 'amount': 85405, 'regular_amount': 89900, 'currency_id': 'COP', 'last_updated': '2022-02-04T14:57:08Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,2372.36,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,True,me2,"['fulfillment', 'self_service_in', 'fs_threshold_mco_change_apr2021', 'fs_threshold_mco_change_jul2021', 'mandatory_free_shipping']",fulfillment,False,,,,,Colombia,Bogotá D.C.,Martires,,,4,VGR,Nuevo,7,1,1,1,V-085
